schema,dataset,target,currency,symbol,orientation,rank,formation_return,portfolio_side,chart_direction,recent_h1,recent_close,anchor_h1,anchor_close,scheduled_exit
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.03 10:05:00,JPY,USDJPY,-1,2,0.011810973024,LONG,SELL,2025.02.03 09:00:00,155.6180000000,2025.01.13 09:00:00,157.4560000000,2025.02.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.10 10:05:00,EUR,EURUSD,1,7,-0.000358666150,SHORT,SELL,2025.02.10 09:00:00,1.0312300000,2025.01.20 09:00:00,1.0316000000,2025.02.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.10 10:05:00,GBP,GBPUSD,1,2,0.015456659135,LONG,BUY,2025.02.10 09:00:00,1.2403600000,2025.01.20 09:00:00,1.2214800000,2025.02.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.10 10:05:00,AUD,AUDUSD,1,3,0.008213981450,NONE,NONE,2025.02.10 09:00:00,0.6272200000,2025.01.20 09:00:00,0.6221100000,2025.02.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.10 10:05:00,NZD,NZDUSD,1,5,0.006031062641,NONE,NONE,2025.02.10 09:00:00,0.5654800000,2025.01.20 09:00:00,0.5620900000,2025.02.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.10 10:05:00,CAD,USDCAD,-1,4,0.006844684217,NONE,NONE,2025.02.10 09:00:00,1.4346900000,2025.01.20 09:00:00,1.4445100000,2025.02.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.10 10:05:00,CHF,USDCHF,-1,6,0.001603003986,SHORT,BUY,2025.02.10 09:00:00,0.9107900000,2025.01.20 09:00:00,0.9122500000,2025.02.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.10 10:05:00,JPY,USDJPY,-1,1,0.025117801305,LONG,SELL,2025.02.10 09:00:00,152.1630000000,2025.01.20 09:00:00,155.9850000000,2025.02.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.17 10:05:00,EUR,EURUSD,1,7,0.002448237938,SHORT,SELL,2025.02.17 09:00:00,1.0482100000,2025.01.27 09:00:00,1.0456500000,2025.02.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.17 10:05:00,GBP,GBPUSD,1,3,0.013388798146,NONE,NONE,2025.02.17 09:00:00,1.2594700000,2025.01.27 09:00:00,1.2428300000,2025.02.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.17 10:05:00,AUD,AUDUSD,1,4,0.013380483609,NONE,NONE,2025.02.17 09:00:00,0.6361800000,2025.01.27 09:00:00,0.6277800000,2025.02.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.17 10:05:00,NZD,NZDUSD,1,5,0.010005989501,NONE,NONE,2025.02.17 09:00:00,0.5733400000,2025.01.27 09:00:00,0.5676600000,2025.02.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.17 10:05:00,CAD,USDCAD,-1,2,0.015207490235,LONG,SELL,2025.02.17 09:00:00,1.4183800000,2025.01.27 09:00:00,1.4399500000,2025.02.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.17 10:05:00,CHF,USDCHF,-1,6,0.007334229739,SHORT,BUY,2025.02.17 09:00:00,0.8998900000,2025.01.27 09:00:00,0.9064900000,2025.02.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.17 10:05:00,JPY,USDJPY,-1,1,0.026445236104,LONG,SELL,2025.02.17 09:00:00,151.8610000000,2025.01.27 09:00:00,155.8770000000,2025.02.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.24 10:05:00,EUR,EURUSD,1,6,0.026124293343,SHORT,SELL,2025.02.24 09:00:00,1.0491300000,2025.02.03 09:00:00,1.0224200000,2025.03.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.24 10:05:00,GBP,GBPUSD,1,5,0.029413680251,NONE,NONE,2025.02.24 09:00:00,1.2644700000,2025.02.03 09:00:00,1.2283400000,2025.03.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.24 10:05:00,AUD,AUDUSD,1,2,0.038553706209,LONG,BUY,2025.02.24 09:00:00,0.6370800000,2025.02.03 09:00:00,0.6134300000,2025.03.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.24 10:05:00,NZD,NZDUSD,1,4,0.035920161407,NONE,NONE,2025.02.24 09:00:00,0.5750600000,2025.02.03 09:00:00,0.5551200000,2025.03.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.24 10:05:00,CAD,USDCAD,-1,3,0.036928215101,NONE,NONE,2025.02.24 09:00:00,1.4192400000,2025.02.03 09:00:00,1.4716500000,2025.03.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.24 10:05:00,CHF,USDCHF,-1,7,0.024113981204,SHORT,BUY,2025.02.24 09:00:00,0.8969900000,2025.02.03 09:00:00,0.9186200000,2025.03.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.02.24 10:05:00,JPY,USDJPY,-1,1,0.041278295606,LONG,SELL,2025.02.24 09:00:00,149.4490000000,2025.02.03 09:00:00,155.6180000000,2025.03.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.03 10:05:00,EUR,EURUSD,1,4,0.009037751035,NONE,NONE,2025.03.03 09:00:00,1.0405500000,2025.02.10 09:00:00,1.0312300000,2025.03.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.03 10:05:00,GBP,GBPUSD,1,1,0.015890547905,LONG,BUY,2025.03.03 09:00:00,1.2600700000,2025.02.10 09:00:00,1.2403600000,2025.03.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.03 10:05:00,AUD,AUDUSD,1,6,-0.008816683141,SHORT,SELL,2025.03.03 09:00:00,0.6216900000,2025.02.10 09:00:00,0.6272200000,2025.03.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.03 10:05:00,NZD,NZDUSD,1,7,-0.009496357077,SHORT,SELL,2025.03.03 09:00:00,0.5601100000,2025.02.10 09:00:00,0.5654800000,2025.03.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.03 10:05:00,CAD,USDCAD,-1,5,-0.006399202177,NONE,NONE,2025.03.03 09:00:00,1.4439300000,2025.02.10 09:00:00,1.4346900000,2025.03.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.03 10:05:00,CHF,USDCHF,-1,3,0.010226604701,NONE,NONE,2025.03.03 09:00:00,0.9015700000,2025.02.10 09:00:00,0.9107900000,2025.03.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.03 10:05:00,JPY,USDJPY,-1,2,0.013366099257,LONG,SELL,2025.03.03 09:00:00,150.1560000000,2025.02.10 09:00:00,152.1630000000,2025.03.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.10 10:05:00,EUR,EURUSD,1,1,0.033619217523,LONG,BUY,2025.03.10 09:00:00,1.0834500000,2025.02.17 09:00:00,1.0482100000,2025.03.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.10 10:05:00,GBP,GBPUSD,1,3,0.025193136796,NONE,NONE,2025.03.10 09:00:00,1.2912000000,2025.02.17 09:00:00,1.2594700000,2025.03.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.10 10:05:00,AUD,AUDUSD,1,6,-0.007214939168,SHORT,SELL,2025.03.10 09:00:00,0.6315900000,2025.02.17 09:00:00,0.6361800000,2025.03.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.10 10:05:00,NZD,NZDUSD,1,5,-0.002633690306,NONE,NONE,2025.03.10 09:00:00,0.5718300000,2025.02.17 09:00:00,0.5733400000,2025.03.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.10 10:05:00,CAD,USDCAD,-1,7,-0.012634612573,SHORT,BUY,2025.03.10 09:00:00,1.4365300000,2025.02.17 09:00:00,1.4183800000,2025.03.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.10 10:05:00,CHF,USDCHF,-1,4,0.024663243114,NONE,NONE,2025.03.10 09:00:00,0.8782300000,2025.02.17 09:00:00,0.8998900000,2025.03.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.10 10:05:00,JPY,USDJPY,-1,2,0.029454432062,LONG,SELL,2025.03.10 09:00:00,147.5160000000,2025.02.17 09:00:00,151.8610000000,2025.03.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.17 10:05:00,EUR,EURUSD,1,1,0.036792389885,LONG,BUY,2025.03.17 09:00:00,1.0877300000,2025.02.24 09:00:00,1.0491300000,2025.03.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.17 10:05:00,GBP,GBPUSD,1,2,0.022452094553,LONG,BUY,2025.03.17 09:00:00,1.2928600000,2025.02.24 09:00:00,1.2644700000,2025.03.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.17 10:05:00,AUD,AUDUSD,1,6,-0.006310039555,SHORT,SELL,2025.03.17 09:00:00,0.6330600000,2025.02.24 09:00:00,0.6370800000,2025.03.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.17 10:05:00,NZD,NZDUSD,1,5,0.001843285918,NONE,NONE,2025.03.17 09:00:00,0.5761200000,2025.02.24 09:00:00,0.5750600000,2025.03.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.17 10:05:00,CAD,USDCAD,-1,7,-0.011967168606,SHORT,BUY,2025.03.17 09:00:00,1.4364300000,2025.02.24 09:00:00,1.4192400000,2025.03.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.17 10:05:00,CHF,USDCHF,-1,3,0.014155369883,NONE,NONE,2025.03.17 09:00:00,0.8844700000,2025.02.24 09:00:00,0.8969900000,2025.03.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.17 10:05:00,JPY,USDJPY,-1,4,0.003289495767,NONE,NONE,2025.03.17 09:00:00,148.9590000000,2025.02.24 09:00:00,149.4490000000,2025.03.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.24 10:05:00,EUR,EURUSD,1,1,0.041670270530,LONG,BUY,2025.03.24 09:00:00,1.0839100000,2025.03.03 09:00:00,1.0405500000,2025.03.31 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.24 10:05:00,GBP,GBPUSD,1,2,0.027093732888,LONG,BUY,2025.03.24 09:00:00,1.2942100000,2025.03.03 09:00:00,1.2600700000,2025.03.31 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.24 10:05:00,AUD,AUDUSD,1,5,0.011259631006,NONE,NONE,2025.03.24 09:00:00,0.6286900000,2025.03.03 09:00:00,0.6216900000,2025.03.31 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.24 10:05:00,NZD,NZDUSD,1,3,0.022763385764,NONE,NONE,2025.03.24 09:00:00,0.5728600000,2025.03.03 09:00:00,0.5601100000,2025.03.31 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.24 10:05:00,CAD,USDCAD,-1,6,0.007163483671,SHORT,BUY,2025.03.24 09:00:00,1.4336600000,2025.03.03 09:00:00,1.4439300000,2025.03.31 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.24 10:05:00,CHF,USDCHF,-1,4,0.021250325665,NONE,NONE,2025.03.24 09:00:00,0.8828100000,2025.03.03 09:00:00,0.9015700000,2025.03.31 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.24 10:05:00,JPY,USDJPY,-1,7,0.003334291079,SHORT,BUY,2025.03.24 09:00:00,149.6570000000,2025.03.03 09:00:00,150.1560000000,2025.03.31 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.31 10:05:00,EUR,EURUSD,1,3,0.000212284831,NONE,NONE,2025.03.31 09:00:00,1.0836800000,2025.03.10 09:00:00,1.0834500000,2025.04.07 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.31 10:05:00,GBP,GBPUSD,1,1,0.004127942999,LONG,BUY,2025.03.31 09:00:00,1.2965300000,2025.03.10 09:00:00,1.2912000000,2025.04.07 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.31 10:05:00,AUD,AUDUSD,1,6,-0.005129910227,SHORT,SELL,2025.03.31 09:00:00,0.6283500000,2025.03.10 09:00:00,0.6315900000,2025.04.07 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.31 10:05:00,NZD,NZDUSD,1,4,-0.000472168302,NONE,NONE,2025.03.31 09:00:00,0.5715600000,2025.03.10 09:00:00,0.5718300000,2025.04.07 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.31 10:05:00,CAD,USDCAD,-1,2,0.002883272829,LONG,SELL,2025.03.31 09:00:00,1.4324000000,2025.03.10 09:00:00,1.4365300000,2025.04.07 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.31 10:05:00,CHF,USDCHF,-1,5,-0.000978284362,NONE,NONE,2025.03.31 09:00:00,0.8790900000,2025.03.10 09:00:00,0.8782300000,2025.04.07 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.03.31 10:05:00,JPY,USDJPY,-1,7,-0.009919862545,SHORT,BUY,2025.03.31 09:00:00,148.9940000000,2025.03.10 09:00:00,147.5160000000,2025.04.07 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.07 10:05:00,EUR,EURUSD,1,3,0.011455048587,NONE,NONE,2025.04.07 09:00:00,1.1001900000,2025.03.17 09:00:00,1.0877300000,2025.04.14 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.07 10:05:00,GBP,GBPUSD,1,5,-0.002188945439,NONE,NONE,2025.04.07 09:00:00,1.2900300000,2025.03.17 09:00:00,1.2928600000,2025.04.14 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.07 10:05:00,AUD,AUDUSD,1,7,-0.050437557262,SHORT,SELL,2025.04.07 09:00:00,0.6011300000,2025.03.17 09:00:00,0.6330600000,2025.04.14 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.07 10:05:00,NZD,NZDUSD,1,6,-0.033604110255,SHORT,SELL,2025.04.07 09:00:00,0.5567600000,2025.03.17 09:00:00,0.5761200000,2025.04.14 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.07 10:05:00,CAD,USDCAD,-1,4,0.007815953245,NONE,NONE,2025.04.07 09:00:00,1.4252900000,2025.03.17 09:00:00,1.4364300000,2025.04.14 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.07 10:05:00,CHF,USDCHF,-1,1,0.041619068929,LONG,SELL,2025.04.07 09:00:00,0.8491300000,2025.03.17 09:00:00,0.8844700000,2025.04.14 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.07 10:05:00,JPY,USDJPY,-1,2,0.024618241849,LONG,SELL,2025.04.07 09:00:00,145.3800000000,2025.03.17 09:00:00,148.9590000000,2025.04.14 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.14 10:05:00,EUR,EURUSD,1,2,0.053251653735,LONG,BUY,2025.04.14 09:00:00,1.1416300000,2025.03.24 09:00:00,1.0839100000,2025.04.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.14 10:05:00,GBP,GBPUSD,1,6,0.017400576413,SHORT,SELL,2025.04.14 09:00:00,1.3167300000,2025.03.24 09:00:00,1.2942100000,2025.04.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.14 10:05:00,AUD,AUDUSD,1,7,0.006760088438,SHORT,SELL,2025.04.14 09:00:00,0.6329400000,2025.03.24 09:00:00,0.6286900000,2025.04.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.14 10:05:00,NZD,NZDUSD,1,5,0.027231784380,NONE,NONE,2025.04.14 09:00:00,0.5884600000,2025.03.24 09:00:00,0.5728600000,2025.04.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.14 10:05:00,CAD,USDCAD,-1,4,0.036263362944,NONE,NONE,2025.04.14 09:00:00,1.3834900000,2025.03.24 09:00:00,1.4336600000,2025.04.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.14 10:05:00,CHF,USDCHF,-1,1,0.085066371681,LONG,SELL,2025.04.14 09:00:00,0.8136000000,2025.03.24 09:00:00,0.8828100000,2025.04.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.14 10:05:00,JPY,USDJPY,-1,3,0.050784980060,NONE,NONE,2025.04.14 09:00:00,142.4240000000,2025.03.24 09:00:00,149.6570000000,2025.04.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.21 10:05:00,EUR,EURUSD,1,2,0.062656872878,LONG,BUY,2025.04.21 09:00:00,1.1515800000,2025.03.31 09:00:00,1.0836800000,2025.04.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.21 10:05:00,GBP,GBPUSD,1,6,0.032093356883,SHORT,SELL,2025.04.21 09:00:00,1.3381400000,2025.03.31 09:00:00,1.2965300000,2025.04.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.21 10:05:00,AUD,AUDUSD,1,7,0.021787220498,SHORT,SELL,2025.04.21 09:00:00,0.6420400000,2025.03.31 09:00:00,0.6283500000,2025.04.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.21 10:05:00,NZD,NZDUSD,1,4,0.049741059556,NONE,NONE,2025.04.21 09:00:00,0.5999900000,2025.03.31 09:00:00,0.5715600000,2025.04.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.21 10:05:00,CAD,USDCAD,-1,5,0.038241860195,NONE,NONE,2025.04.21 09:00:00,1.3796400000,2025.03.31 09:00:00,1.4324000000,2025.04.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.21 10:05:00,CHF,USDCHF,-1,1,0.086114234176,LONG,SELL,2025.04.21 09:00:00,0.8093900000,2025.03.31 09:00:00,0.8790900000,2025.04.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.21 10:05:00,JPY,USDJPY,-1,3,0.058549373726,NONE,NONE,2025.04.21 09:00:00,140.7530000000,2025.03.31 09:00:00,148.9940000000,2025.04.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.28 10:05:00,EUR,EURUSD,1,4,0.029949372381,NONE,NONE,2025.04.28 09:00:00,1.1331400000,2025.04.07 09:00:00,1.1001900000,2025.05.05 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.28 10:05:00,GBP,GBPUSD,1,3,0.030650449990,NONE,NONE,2025.04.28 09:00:00,1.3295700000,2025.04.07 09:00:00,1.2900300000,2025.05.05 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.28 10:05:00,AUD,AUDUSD,1,2,0.061933358841,LONG,BUY,2025.04.28 09:00:00,0.6383600000,2025.04.07 09:00:00,0.6011300000,2025.05.05 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.28 10:05:00,NZD,NZDUSD,1,1,0.067641353546,LONG,BUY,2025.04.28 09:00:00,0.5944200000,2025.04.07 09:00:00,0.5567600000,2025.05.05 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.28 10:05:00,CAD,USDCAD,-1,5,0.026710656169,NONE,NONE,2025.04.28 09:00:00,1.3882100000,2025.04.07 09:00:00,1.4252900000,2025.05.05 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.28 10:05:00,CHF,USDCHF,-1,6,0.022333790845,SHORT,BUY,2025.04.28 09:00:00,0.8305800000,2025.04.07 09:00:00,0.8491300000,2025.05.05 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.04.28 10:05:00,JPY,USDJPY,-1,7,0.010811750391,SHORT,BUY,2025.04.28 09:00:00,143.8250000000,2025.04.07 09:00:00,145.3800000000,2025.05.05 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.05.05 10:05:00,EUR,EURUSD,1,5,-0.007962299519,NONE,NONE,2025.05.05 09:00:00,1.1325400000,2025.04.14 09:00:00,1.1416300000,2025.05.12 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.05.05 10:05:00,GBP,GBPUSD,1,3,0.008559081968,NONE,NONE,2025.05.05 09:00:00,1.3280000000,2025.04.14 09:00:00,1.3167300000,2025.05.12 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.05.05 10:05:00,AUD,AUDUSD,1,1,0.022119000221,LONG,BUY,2025.05.05 09:00:00,0.6469400000,2025.04.14 09:00:00,0.6329400000,2025.05.12 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.05.05 10:05:00,NZD,NZDUSD,1,2,0.014648404310,LONG,BUY,2025.05.05 09:00:00,0.5970800000,2025.04.14 09:00:00,0.5884600000,2025.05.12 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.05.05 10:05:00,CAD,USDCAD,-1,4,0.001701492970,NONE,NONE,2025.05.05 09:00:00,1.3811400000,2025.04.14 09:00:00,1.3834900000,2025.05.12 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.05.05 10:05:00,CHF,USDCHF,-1,7,-0.015179025347,SHORT,BUY,2025.05.05 09:00:00,0.8261400000,2025.04.14 09:00:00,0.8136000000,2025.05.12 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.05.05 10:05:00,JPY,USDJPY,-1,6,-0.013116957808,SHORT,BUY,2025.05.05 09:00:00,144.3170000000,2025.04.14 09:00:00,142.4240000000,2025.05.12 10:05:00
