deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
35,35,35,2025.03.03 10:05:00,1740996300185,0,1,3,0.02000000,0.9013500000,0.00000000,0.00000000,0.00000000,0.00000000,2808202606,USDCHF,SolTrade TBV1,YES
36,36,36,2025.03.03 10:05:00,1740996300185,0,1,3,0.01000000,150.0810000000,0.00000000,0.00000000,0.00000000,0.00000000,2808202607,USDJPY,SolTrade TBV1,YES
37,37,32,2025.04.04 14:32:01,1743777121318,1,1,4,0.03000000,0.6055300000,-49.20000000,0.00000000,-1.75000000,0.00000000,2808202603,AUDUSD,sl 0.60582,YES
38,38,30,2025.04.07 10:05:00,1744020300197,1,1,3,0.02000000,1.1017400000,122.76000000,0.00000000,-6.70000000,0.00000000,2808202601,EURUSD,SolTrade TBV1 exit,YES
39,39,31,2025.04.07 10:05:00,1744020300197,1,1,3,0.01000000,1.2911700000,31.05000000,0.00000000,-1.00000000,0.00000000,2808202602,GBPUSD,SolTrade TBV1 exit,YES
40,40,33,2025.04.07 10:05:00,1744020300197,1,1,3,0.03000000,0.5573100000,-8.82000000,0.00000000,-2.85000000,0.00000000,2808202604,NZDUSD,SolTrade TBV1 exit,YES
41,41,34,2025.04.07 10:05:00,1744020300197,1,0,3,0.03000000,1.4244900000,41.11000000,0.00000000,-6.66000000,0.00000000,2808202605,USDCAD,SolTrade TBV1 exit,YES
42,42,35,2025.04.07 10:05:00,1744020300197,1,0,3,0.02000000,0.8479800000,125.88000000,0.00000000,-9.16000000,0.00000000,2808202606,USDCHF,SolTrade TBV1 exit,YES
43,43,36,2025.04.07 10:05:00,1744020300197,1,0,3,0.01000000,145.1830000000,33.74000000,0.00000000,-4.50000000,0.00000000,2808202607,USDJPY,SolTrade TBV1 exit,YES
44,44,44,2025.04.07 10:05:00,1744020300197,0,0,3,0.01000000,1.1018500000,0.00000000,0.00000000,0.00000000,0.00000000,2808202601,EURUSD,SolTrade TBV1,YES
45,45,45,2025.04.07 10:05:00,1744020300197,0,0,3,0.01000000,1.2913400000,0.00000000,0.00000000,0.00000000,0.00000000,2808202602,GBPUSD,SolTrade TBV1,YES
46,46,46,2025.04.07 10:05:00,1744020300197,0,0,3,0.01000000,0.6020800000,0.00000000,0.00000000,0.00000000,0.00000000,2808202603,AUDUSD,SolTrade TBV1,YES
47,47,47,2025.04.07 10:05:00,1744020300197,0,0,3,0.02000000,0.5574700000,0.00000000,0.00000000,0.00000000,0.00000000,2808202604,NZDUSD,SolTrade TBV1,YES
48,48,48,2025.04.07 10:05:00,1744020300197,0,1,3,0.02000000,1.4243400000,0.00000000,0.00000000,0.00000000,0.00000000,2808202605,USDCAD,SolTrade TBV1,YES
49,49,49,2025.04.07 10:05:00,1744020300197,0,1,3,0.01000000,0.8478200000,0.00000000,0.00000000,0.00000000,0.00000000,2808202606,USDCHF,SolTrade TBV1,YES
50,50,50,2025.04.07 10:05:00,1744020300197,0,1,3,0.01000000,145.1670000000,0.00000000,0.00000000,0.00000000,0.00000000,2808202607,USDJPY,SolTrade TBV1,YES
51,51,46,2025.05.05 10:05:00,1746439500008,1,1,3,0.01000000,0.6466700000,44.59000000,0.00000000,-0.52000000,0.00000000,2808202603,AUDUSD,SolTrade TBV1 exit,YES
52,52,52,2025.05.05 10:05:00,1746439500008,0,0,3,0.02000000,0.6468100000,0.00000000,0.00000000,0.00000000,0.00000000,2808202603,AUDUSD,SolTrade TBV1,YES
53,53,50,2025.07.31 12:53:27,1753966407779,1,0,4,0.01000000,149.9270000000,-31.75000000,0.00000000,-15.25000000,0.00000000,2808202607,USDJPY,sl 149.927,YES
54,54,54,2025.08.04 10:05:00,1754301900483,0,0,3,0.01000000,147.9540000000,0.00000000,0.00000000,0.00000000,0.00000000,2808202607,USDJPY,SolTrade TBV1,YES
55,55,54,2025.09.01 10:05:00,1756721100146,1,1,3,0.01000000,146.9660000000,-6.72000000,0.00000000,1.72000000,0.00000000,2808202607,USDJPY,SolTrade TBV1 exit,YES
56,56,56,2025.09.01 10:05:00,1756721100146,0,1,3,0.02000000,146.9660000000,0.00000000,0.00000000,0.00000000,0.00000000,2808202607,USDJPY,SolTrade TBV1,YES
57,57,56,2025.10.06 07:37:36,1759736256016,1,0,4,0.02000000,150.2620000000,-43.87000000,0.00000000,-9.02000000,0.00000000,2808202607,USDJPY,sl 150.260,YES
58,58,58,2025.10.06 10:05:00,1759745100332,0,0,3,0.02000000,150.0170000000,0.00000000,0.00000000,0.00000000,0.00000000,2808202607,USDJPY,SolTrade TBV1,YES
59,59,58,2025.11.03 10:05:00,1762164300395,1,1,3,0.02000000,154.1610000000,53.76000000,0.00000000,3.53000000,0.00000000,2808202607,USDJPY,SolTrade TBV1 exit,YES
60,60,60,2025.11.03 10:05:00,1762164300395,0,0,3,0.02000000,154.1750000000,0.00000000,0.00000000,0.00000000,0.00000000,2808202607,USDJPY,SolTrade TBV1,YES
