schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.01.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2025.02.03 10:05:00,BUY,1.4388300000,1.4387700000,12,-6.0000,0.02000000,35.25551910,1.4134100000,6,6,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.01.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2025.02.03 10:05:00,BUY,0.9075000000,0.9075400000,14,4.0000,0.02000000,44.03839584,0.8875600000,7,7,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.01.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2025.02.03 10:05:00,BUY,157.6410000000,157.6530000000,13,12.0000,0.01000000,25.57791367,153.6210000000,8,8,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,SELL,1.0218000000,0.0000000000,0,0.0000,0.02000000,0,0,9,9,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,SELL,1.2279800000,0.0000000000,0,0.0000,0.01000000,0,0,10,10,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,SELL,0.6135900000,0.0000000000,0,0.0000,0.03000000,0,0,11,11,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,SELL,0.5552700000,0.0000000000,0,0.0000,0.03000000,0,0,12,12,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,BUY,1.4712300000,0.0000000000,0,0.0000,0.02000000,0,0,13,13,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,BUY,0.9191700000,0.0000000000,0,0.0000,0.02000000,0,0,14,14,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,BUY,155.6590000000,0.0000000000,0,0.0000,0.01000000,0,0,15,15,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.0218000000,1.0218000000,0,0.0000,0.02000000,0,0,9,9,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.2279800000,1.2280000000,0,2.0000,0.01000000,0,0,10,10,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.6135900000,0.6136100000,0,2.0000,0.03000000,0,0,11,11,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.5552700000,0.5552900000,0,2.0000,0.03000000,0,0,12,12,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,NONE,BUY,1.4712300000,1.4710800000,0,15.0000,0.02000000,0,0,13,13,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,BUY,0.9191700000,0.9191700000,0,0.0000,0.02000000,0,0,14,14,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_TRANSACTION,NONE,NONE,BUY,155.6590000000,155.6590000000,0,0.0000,0.01000000,0,0,15,15,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:05,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,1.0217000000,0.0000000000,11,0.0000,0.02000000,50.34000000,1.0468700000,16,16,10009,NO,0.008389285714
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:05,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,1.2279100000,0.0000000000,16,0.0000,0.01000000,31.37000000,1.2592800000,17,17,10009,NO,0.010454285714
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:05,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,0.6134800000,0.0000000000,14,0.0000,0.03000000,50.49000000,0.6303100000,18,18,10009,NO,0.005608571429
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,0.5551700000,0.0000000000,16,0.0000,0.03000000,47.88000000,0.5711300000,19,19,10009,NO,0.005320000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,BUY,1.4712100000,0.0000000000,14,0.0000,0.02000000,46.87712429,1.4367300000,20,20,10009,NO,0.011491428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,BUY,0.9192800000,0.0000000000,16,0.0000,0.02000000,40.16667211,0.9008200000,21,21,10009,NO,0.006152142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,BUY,155.6850000000,0.0000000000,16,0.0000,0.01000000,28.38255417,151.2670000000,22,22,10009,NO,1.472500000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,SELL,1.2279100000,1.2279100000,16,0.0000,0.01000000,31.37000000,1.2592800000,17,17,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,SELL,0.6134800000,0.6134500000,14,3.0000,0.03000000,50.58000000,0.6303100000,18,18,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,SELL,0.5551700000,0.5551300000,16,4.0000,0.03000000,48.00000000,0.5711300000,19,19,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,BUY,1.4712100000,1.4714100000,14,20.0000,0.02000000,47.14294453,1.4367300000,20,20,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,BUY,0.9192800000,0.9193600000,16,8.0000,0.02000000,40.34074219,0.9008200000,21,21,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,BUY,155.6850000000,155.6890000000,16,4.0000,0.01000000,28.40825137,151.2670000000,22,22,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,1.0403600000,0.0000000000,12,0.0000,0.02000000,43.04000000,1.0188400000,30,30,10009,NO,0.007172142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,1.2601200000,0.0000000000,14,0.0000,0.01000000,24.69000000,1.2354300000,31,31,10009,NO,0.008227142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,0.6219300000,0.0000000000,14,0.0000,0.03000000,48.33000000,0.6058200000,32,32,10009,NO,0.005370000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,0.5602500000,0.0000000000,16,0.0000,0.03000000,47.73000000,0.5443400000,33,33,10009,NO,0.005300714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,SELL,1.4440100000,0.0000000000,16,0.0000,0.03000000,47.62965386,1.4668200000,34,34,10009,NO,0.007602142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,SELL,0.9013500000,0.0000000000,16,0.0000,0.02000000,39.91918474,0.9193300000,35,35,10009,NO,0.005990714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,SELL,150.0810000000,0.0000000000,13,0.0000,0.01000000,29.80298823,154.5890000000,36,36,10009,NO,1.502642857143
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,BUY,1.2601200000,1.2601300000,14,1.0000,0.01000000,24.70000000,1.2354300000,31,31,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,BUY,0.6219300000,0.6219300000,14,0.0000,0.03000000,48.33000000,0.6058200000,32,32,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,BUY,0.5602500000,0.5602500000,16,0.0000,0.03000000,47.73000000,0.5443400000,33,33,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,SELL,1.4440100000,1.4440100000,16,0.0000,0.03000000,47.62965386,1.4668200000,34,34,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,SELL,0.9013500000,0.9013500000,16,0.0000,0.02000000,39.91918474,0.9193300000,35,35,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,SELL,150.0810000000,150.0820000000,13,-1.0000,0.01000000,29.79637710,154.5890000000,36,36,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,BUY,1.1017400000,0.0000000000,0,0.0000,0.02000000,0,0,38,38,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,BUY,1.2911700000,0.0000000000,0,0.0000,0.01000000,0,0,39,39,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,BUY,0.5573100000,0.0000000000,0,0.0000,0.03000000,0,0,40,40,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,SELL,1.4244900000,0.0000000000,0,0.0000,0.03000000,0,0,41,41,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,SELL,0.8479800000,0.0000000000,0,0.0000,0.02000000,0,0,42,42,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,SELL,145.1830000000,0.0000000000,0,0.0000,0.01000000,0,0,43,43,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.1017400000,1.1016900000,0,5.0000,0.02000000,0,0,38,38,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.2911700000,1.2911300000,0,4.0000,0.01000000,0,0,39,39,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.5573100000,0.5572800000,0,3.0000,0.03000000,0,0,40,40,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,NONE,SELL,1.4244900000,1.4245000000,0,1.0000,0.03000000,0,0,41,41,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,SELL,0.8479800000,0.8479600000,0,-2.0000,0.02000000,0,0,42,42,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_TRANSACTION,NONE,NONE,SELL,145.1830000000,145.1710000000,0,-12.0000,0.01000000,0,0,43,43,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,1.1017700000,0.0000000000,11,0.0000,0.01000000,31.22000000,1.0705500000,44,44,10009,NO,0.010405714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,1.2912500000,0.0000000000,17,0.0000,0.01000000,30.83000000,1.2604200000,45,45,10009,NO,0.010276428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,0.6019800000,0.0000000000,14,0.0000,0.01000000,25.32000000,0.5766600000,46,46,10009,NO,0.008439285714
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,0.5574100000,0.0000000000,16,0.0000,0.02000000,45.18000000,0.5348200000,47,47,10009,NO,0.007530000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,SELL,1.4243600000,0.0000000000,15,0.0000,0.02000000,43.78137396,1.4555400000,48,48,10009,NO,0.010391428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,SELL,0.8478100000,0.0000000000,16,0.0000,0.01000000,26.38594008,0.8701800000,49,49,10009,NO,0.007456428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,SELL,145.1550000000,0.0000000000,16,0.0000,0.01000000,32.79253212,149.9150000000,50,50,10009,NO,1.586642857143
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,BUY,1.2912500000,1.2912600000,17,1.0000,0.01000000,30.84000000,1.2604200000,45,45,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,BUY,0.6019800000,0.6019800000,14,0.0000,0.01000000,25.32000000,0.5766600000,46,46,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,BUY,0.5574100000,0.5574200000,16,1.0000,0.02000000,45.20000000,0.5348200000,47,47,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,SELL,1.4243600000,1.4243600000,15,0.0000,0.02000000,43.78075921,1.4555400000,48,48,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,SELL,0.8478100000,0.8477800000,16,3.0000,0.01000000,26.42163743,0.8701800000,49,49,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,SELL,145.1550000000,145.1650000000,16,-10.0000,0.01000000,32.72364025,149.9150000000,50,50,10009,YES,0.000000000000
