schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.02.09 02:08:31,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2026.02.09 02:05:00,2026.02.13 23:55:00,SELL,156.9300000000,0.0000000000,24,0.0000,0.01000000,28.99365461,161.4170000000,13,13,10009,NO,1.495642857143
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.02.09 02:08:31,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2026.02.13 23:55:00,BUY,0.7757500000,0.7757500000,20,0.0000,0.01000000,34.05369162,0.7493400000,12,12,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.02.09 02:08:31,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2026.02.13 23:55:00,SELL,156.9300000000,156.9300000000,24,0.0000,0.01000000,28.99365461,161.4170000000,13,13,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.02.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2026.02.13 23:55:00,2026.02.13 23:55:00,BUY,0.7675200000,0.0000000000,0,0.0000,0.01000000,0,0,14,14,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.02.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_ATTEMPT,2026.02.13 23:55:00,2026.02.13 23:55:00,SELL,152.7270000000,0.0000000000,0,0.0000,0.01000000,0,0,15,15,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.02.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,BUY,0.7675200000,0.7675100000,0,1.0000,0.01000000,0,0,14,14,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.02.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_TRANSACTION,NONE,NONE,SELL,152.7270000000,152.7260000000,0,-1.0000,0.01000000,0,0,15,15,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.02 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2026.03.02 02:05:00,2026.03.06 23:55:00,BUY,1.1760500000,0.0000000000,13,0.0000,0.03000000,46.65000000,1.1605000000,16,16,10009,NO,0.005181428571
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.02 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2026.03.02 02:05:00,2026.03.06 23:55:00,BUY,1.3403300000,0.0000000000,16,0.0000,0.02000000,48.76000000,1.3159500000,17,17,10009,NO,0.008124285714
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.02 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2026.03.02 02:05:00,2026.03.06 23:55:00,BUY,0.7057100000,0.0000000000,15,0.0000,0.02000000,35.32000000,0.6880500000,18,18,10009,NO,0.005886428571
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.02 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.03.02 02:05:00,2026.03.06 23:55:00,BUY,0.5952700000,0.0000000000,15,0.0000,0.03000000,44.52000000,0.5804300000,19,19,10009,NO,0.004945000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.02 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2026.03.02 02:05:00,2026.03.06 23:55:00,BUY,0.7697700000,0.0000000000,21,0.0000,0.02000000,42.05808393,0.7536300000,20,20,10009,NO,0.005377857143
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.02 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2026.03.06 23:55:00,BUY,1.3403300000,1.3403400000,16,1.0000,0.02000000,48.78000000,1.3159500000,17,17,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.02 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2026.03.06 23:55:00,BUY,0.7057100000,0.7057200000,15,1.0000,0.02000000,35.34000000,0.6880500000,18,18,10009,YES,0.000000000000
