schema,canonical_symbol,exact_symbol,capture_server_time,digits,point,tick_size,tick_value,tick_value_profit,tick_value_loss,contract_size,volume_min,volume_step,volume_max,volume_limit,stops_level_points,freeze_level_points,trade_calc_mode,trade_mode,execution_mode,filling_mode,order_mode,margin_initial,margin_maintenance,buy_margin_one_lot,sell_margin_one_lot,bid,ask,spread_price,spread_points,swap_long,swap_short,swap_mode,triple_swap_day,currency_base,currency_profit,currency_margin,select_ok,tick_ok,status
SOLTRADE_FXIFY_RAW_SYMBOL_V1,EURUSD,EURUSD.r,2026.08.05 14:06:50,5,0.000010000000,0.000010000000,1.000000000000,1.000000000000,1.000000000000,100000.0000,0.01000000,0.01000000,100.00000000,0.00000000,0,0,0,4,2,3,127,0.00000000,0.00000000,1154.23000000,1154.17000000,1.154170000000,1.154230000000,0.000060000000,6.0000,-6.98500000,4.18500000,1,3,EUR,USD,EUR,YES,YES,PASS
SOLTRADE_FXIFY_RAW_SYMBOL_V1,GBPUSD,GBPUSD.r,2026.08.05 14:06:50,5,0.000010000000,0.000010000000,1.000000000000,1.000000000000,1.000000000000,100000.0000,0.01000000,0.01000000,100.00000000,0.00000000,0,0,0,4,2,3,127,0.00000000,0.00000000,1347.08000000,1346.98000000,1.346980000000,1.347080000000,0.000100000000,10.0000,-1.03400000,-1.14400000,1,3,GBP,USD,GBP,YES,YES,PASS
SOLTRADE_FXIFY_RAW_SYMBOL_V1,AUDUSD,AUDUSD.r,2026.08.05 14:06:50,5,0.000010000000,0.000010000000,1.000000000000,1.000000000000,1.000000000000,100000.0000,0.01000000,0.01000000,100.00000000,0.00000000,0,0,0,4,2,3,127,0.00000000,0.00000000,704.45000000,704.39000000,0.704390000000,0.704450000000,0.000060000000,6.0000,0.36900000,-1.96900000,1,3,AUD,USD,AUD,YES,YES,PASS
SOLTRADE_FXIFY_RAW_SYMBOL_V1,NZDUSD,NZDUSD.r,2026.08.05 14:06:50,5,0.000010000000,0.000010000000,1.000000000000,1.000000000000,1.000000000000,100000.0000,0.01000000,0.01000000,100.00000000,0.00000000,0,0,0,4,2,3,127,0.00000000,0.00000000,586.68000000,586.65000000,0.586650000000,0.586680000000,0.000030000000,3.0000,-2.55200000,0.79200000,1,3,NZD,USD,NZD,YES,YES,PASS
SOLTRADE_FXIFY_RAW_SYMBOL_V1,USDCAD,USDCAD.r,2026.08.05 14:06:50,5,0.000010000000,0.000010000000,0.711126281805,0.711126281805,0.711181913222,100000.0000,0.01000000,0.01000000,100.00000000,0.00000000,0,0,0,4,2,3,127,0.00000000,0.00000000,1000.00000000,1000.00000000,1.406110000000,1.406220000000,0.000110000000,11.0000,4.08600000,-7.54600000,1,4,USD,CAD,USD,YES,YES,PASS
SOLTRADE_FXIFY_RAW_SYMBOL_V1,USDCHF,USDCHF.r,2026.08.05 14:06:50,5,0.000010000000,0.000010000000,1.235666271253,1.235666271253,1.235773161478,100000.0000,0.01000000,0.01000000,100.00000000,0.00000000,0,0,0,4,2,3,127,0.00000000,0.00000000,1000.00000000,1000.00000000,0.809210000000,0.809280000000,0.000070000000,7.0000,4.60200000,-10.04300000,1,3,USD,CHF,USD,YES,YES,PASS
SOLTRADE_FXIFY_RAW_SYMBOL_V1,USDJPY,USDJPY.r,2026.08.05 14:06:50,3,0.001000000000,0.001000000000,0.634228017657,0.634228017657,0.634252153286,100000.0000,0.01000000,0.01000000,100.00000000,0.00000000,0,0,0,4,2,3,127,0.00000000,0.00000000,1000.00000000,1000.00000000,157.666000000000,157.672000000000,0.006000000000,6.0000,7.33200000,-15.81800000,1,3,USD,JPY,USD,YES,YES,PASS
