deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
2,2,2,2025.02.03 02:05:00,1738548300346,0,0,3,0.01000000,1.0260800000,0.00000000,0.00000000,0.00000000,0.00000000,2708202601,EURUSD,SolTrade TBV1,YES
3,3,3,2025.02.03 02:05:00,1738548300546,0,0,3,0.01000000,1.2304600000,0.00000000,0.00000000,0.00000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1,YES
4,4,4,2025.02.03 02:05:00,1738548300746,0,0,3,0.02000000,0.6147600000,0.00000000,0.00000000,0.00000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1,YES
5,5,2,2025.02.07 23:55:00,1738972500238,1,1,3,0.01000000,1.0325200000,6.44000000,0.00000000,-0.59000000,0.00000000,2708202601,EURUSD,SolTrade TBV1 exit,YES
6,6,3,2025.02.07 23:55:00,1738972500438,1,1,3,0.01000000,1.2398400000,9.38000000,0.00000000,-0.17000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1 exit,YES
7,7,4,2025.02.07 23:55:00,1738972500638,1,1,3,0.02000000,0.6268300000,24.14000000,0.00000000,-0.23000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1 exit,YES
8,8,8,2025.02.10 02:05:01,1739153101021,0,0,3,0.01000000,1.0317000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202601,EURUSD,SolTrade TBV1,YES
9,9,9,2025.02.10 02:05:01,1739153101221,0,0,3,0.01000000,1.2397200000,0.00000000,0.00000000,0.00000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1,YES
10,10,8,2025.02.17 00:03:05,1739750585182,1,1,3,0.01000000,1.0484800000,16.78000000,0.00000000,-0.69000000,0.00000000,2708202601,EURUSD,SolTrade TBV1 exit,YES
11,11,9,2025.02.17 00:03:13,1739750593045,1,1,3,0.01000000,1.2584300000,18.71000000,0.00000000,-0.20000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1 exit,YES
12,12,12,2025.03.03 02:05:00,1740967500269,0,1,3,0.02000000,1.0402200000,0.00000000,0.00000000,0.00000000,0.00000000,2708202601,EURUSD,SolTrade TBV1,YES
13,13,12,2025.03.04 22:17:50,1741126670004,1,0,4,0.02000000,1.0617800000,-43.12000000,0.00000000,0.09000000,0.00000000,2708202601,EURUSD,sl 1.06174,YES
14,14,14,2025.04.07 02:05:00,1743991500633,0,0,3,0.01000000,1.0988000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202601,EURUSD,SolTrade TBV1,YES
15,15,15,2025.04.07 02:05:00,1743991500833,0,0,3,0.01000000,1.2887700000,0.00000000,0.00000000,0.00000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1,YES
16,16,16,2025.04.07 02:05:01,1743991501033,0,0,3,0.01000000,0.6001000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1,YES
17,17,17,2025.04.07 02:05:01,1743991501233,0,1,3,0.02000000,1.4228900000,0.00000000,0.00000000,0.00000000,0.00000000,2708202605,USDCAD,SolTrade TBV1,YES
18,18,18,2025.04.07 02:05:01,1743991501433,0,0,3,0.01000000,0.8522000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
19,19,19,2025.04.07 02:05:01,1743991501633,0,0,3,0.01000000,145.2210000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
20,20,18,2025.04.10 18:23:07,1744309387939,1,1,4,0.01000000,0.8297000000,-27.12000000,0.00000000,0.35000000,0.00000000,2708202606,USDCHF,sl 0.82984,YES
21,21,14,2025.04.11 23:58:00,1744415880328,1,1,3,0.01000000,1.1347400000,35.94000000,0.00000000,-0.59000000,0.00000000,2708202601,EURUSD,SolTrade TBV1 exit,YES
22,22,15,2025.04.11 23:58:00,1744415880528,1,1,3,0.01000000,1.3077900000,19.02000000,0.00000000,-0.17000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1 exit,YES
23,23,16,2025.04.11 23:58:00,1744415880728,1,1,3,0.01000000,0.6285800000,28.48000000,0.00000000,-0.11000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1 exit,YES
24,24,19,2025.04.11 23:58:00,1744415880928,1,1,3,0.01000000,143.4450000000,-12.38000000,0.00000000,0.39000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
25,25,17,2025.04.11 23:58:01,1744415881193,1,0,3,0.02000000,1.3871800000,51.49000000,0.00000000,-0.78000000,0.00000000,2708202605,USDCAD,SolTrade TBV1 exit,YES
26,26,26,2025.04.14 02:05:00,1744596300398,0,0,3,0.01000000,1.1331900000,0.00000000,0.00000000,0.00000000,0.00000000,2708202601,EURUSD,SolTrade TBV1,YES
27,27,27,2025.04.14 02:05:00,1744596300598,0,1,3,0.01000000,0.6279400000,0.00000000,0.00000000,0.00000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1,YES
28,28,28,2025.04.14 02:05:00,1744596300798,0,1,3,0.01000000,0.8173400000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
29,29,29,2025.04.14 02:05:00,1744596300998,0,1,3,0.01000000,143.5960000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
30,30,26,2025.04.18 23:57:15,1745020635587,1,1,3,0.01000000,1.1392100000,6.02000000,0.00000000,-0.59000000,0.00000000,2708202601,EURUSD,SolTrade TBV1 exit,YES
31,31,28,2025.04.18 23:57:15,1745020635787,1,0,3,0.01000000,0.8176200000,-0.34000000,0.00000000,-0.85000000,0.00000000,2708202606,USDCHF,SolTrade TBV1 exit,YES
32,32,29,2025.04.18 23:57:15,1745020635987,1,0,3,0.01000000,142.2540000000,9.43000000,0.00000000,-0.79000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
33,33,27,2025.04.18 23:58:00,1745020680996,1,0,3,0.01000000,0.6377700000,-9.83000000,0.00000000,-0.05000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1 exit,YES
34,34,34,2025.05.05 02:05:00,1746410700614,0,0,3,0.02000000,1.3821600000,0.00000000,0.00000000,0.00000000,0.00000000,2708202605,USDCAD,SolTrade TBV1,YES
35,35,34,2025.05.09 23:55:00,1746834900470,1,1,3,0.02000000,1.3938900000,16.83000000,0.00000000,0.30000000,0.00000000,2708202605,USDCAD,SolTrade TBV1 exit,YES
36,36,36,2025.05.12 02:05:00,1747015500638,0,0,3,0.01000000,1.1226600000,0.00000000,0.00000000,0.00000000,0.00000000,2708202601,EURUSD,SolTrade TBV1,YES
37,37,37,2025.05.12 02:05:00,1747015500838,0,0,3,0.03000000,1.3928900000,0.00000000,0.00000000,0.00000000,0.00000000,2708202605,USDCAD,SolTrade TBV1,YES
38,38,38,2025.05.12 02:05:01,1747015501038,0,1,3,0.01000000,0.8341700000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
39,39,39,2025.05.12 02:05:01,1747015501238,0,1,3,0.01000000,145.8130000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
40,40,36,2025.05.16 23:55:00,1747439700594,1,1,3,0.01000000,1.1160200000,-6.64000000,0.00000000,-0.59000000,0.00000000,2708202601,EURUSD,SolTrade TBV1 exit,YES
41,41,37,2025.05.16 23:55:00,1747439700794,1,1,3,0.03000000,1.3963400000,7.41000000,0.00000000,0.45000000,0.00000000,2708202605,USDCAD,SolTrade TBV1 exit,YES
42,42,38,2025.05.16 23:55:00,1747439700994,1,0,3,0.01000000,0.8375900000,-4.08000000,0.00000000,-0.83000000,0.00000000,2708202606,USDCHF,SolTrade TBV1 exit,YES
43,43,39,2025.05.16 23:55:01,1747439701194,1,0,3,0.01000000,145.6540000000,1.09000000,0.00000000,-0.78000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
44,44,44,2025.05.19 02:05:00,1747620300456,0,0,3,0.01000000,145.1680000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
45,45,44,2025.05.23 23:55:00,1748044500600,1,1,3,0.01000000,142.5600000000,-18.29000000,0.00000000,0.41000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
46,46,46,2025.05.26 02:05:00,1748225100388,0,1,3,0.01000000,0.8218400000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
47,47,46,2025.05.30 23:55:00,1748649300703,1,0,3,0.01000000,0.8234500000,-1.96000000,0.00000000,-0.84000000,0.00000000,2708202606,USDCHF,SolTrade TBV1 exit,YES
48,48,48,2025.06.23 02:05:00,1750644300612,0,0,3,0.01000000,1.1491600000,0.00000000,0.00000000,0.00000000,0.00000000,2708202601,EURUSD,SolTrade TBV1,YES
49,49,49,2025.06.23 02:05:00,1750644300812,0,0,3,0.01000000,1.3431200000,0.00000000,0.00000000,0.00000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1,YES
50,50,50,2025.06.23 02:05:01,1750644301012,0,0,3,0.02000000,0.6444000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1,YES
51,51,51,2025.06.23 02:05:01,1750644301212,0,1,3,0.03000000,1.3746300000,0.00000000,0.00000000,0.00000000,0.00000000,2708202605,USDCAD,SolTrade TBV1,YES
52,52,52,2025.06.23 02:05:01,1750644301412,0,1,3,0.01000000,146.3610000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
53,53,48,2025.06.27 23:55:00,1751068500479,1,1,3,0.01000000,1.1718800000,22.72000000,0.00000000,-0.59000000,0.00000000,2708202601,EURUSD,SolTrade TBV1 exit,YES
54,54,49,2025.06.27 23:55:00,1751068500679,1,1,3,0.01000000,1.3717700000,28.65000000,0.00000000,-0.17000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1 exit,YES
55,55,50,2025.06.27 23:55:00,1751068500879,1,1,3,0.02000000,0.6529100000,17.02000000,0.00000000,-0.23000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1 exit,YES
56,56,51,2025.06.27 23:55:01,1751068501079,1,0,3,0.03000000,1.3687200000,12.95000000,0.00000000,-1.20000000,0.00000000,2708202605,USDCAD,SolTrade TBV1 exit,YES
57,57,52,2025.06.27 23:55:01,1751068501279,1,0,3,0.01000000,144.6890000000,11.56000000,0.00000000,-0.78000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
58,58,58,2025.06.30 02:05:00,1751249100352,0,0,3,0.01000000,144.4620000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
59,59,58,2025.07.04 23:55:00,1751673300410,1,1,3,0.01000000,144.5450000000,0.57000000,0.00000000,0.41000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
60,60,60,2025.07.21 02:05:00,1753063500817,0,1,3,0.03000000,0.5945900000,0.00000000,0.00000000,0.00000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1,YES
61,61,61,2025.07.21 02:05:01,1753063501017,0,0,3,0.02000000,0.8016300000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
62,62,62,2025.07.21 02:05:01,1753063501217,0,0,3,0.01000000,148.6290000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
63,63,60,2025.07.25 23:55:00,1753487700453,1,0,3,0.03000000,0.6016500000,-21.18000000,0.00000000,0.07000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1 exit,YES
64,64,61,2025.07.25 23:55:00,1753487700653,1,1,3,0.02000000,0.7952100000,-16.15000000,0.00000000,0.90000000,0.00000000,2708202606,USDCHF,SolTrade TBV1 exit,YES
65,65,62,2025.07.25 23:55:00,1753487700853,1,1,3,0.01000000,147.6510000000,-6.62000000,0.00000000,0.39000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
66,66,66,2025.09.08 02:05:00,1757297100699,0,1,3,0.02000000,148.3280000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
67,67,66,2025.09.12 23:55:00,1757721300509,1,0,3,0.02000000,147.6910000000,8.63000000,0.00000000,-1.55000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
68,68,68,2025.10.06 02:05:00,1759716300483,0,0,3,0.01000000,1.3431500000,0.00000000,0.00000000,0.00000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1,YES
69,69,69,2025.10.06 02:05:00,1759716300683,0,0,3,0.03000000,0.5818800000,0.00000000,0.00000000,0.00000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1,YES
70,70,70,2025.10.06 02:05:00,1759716300883,0,1,3,0.02000000,0.7974400000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
71,71,71,2025.10.06 02:05:01,1759716301083,0,1,3,0.02000000,149.3260000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
72,72,71,2025.10.08 05:00:36,1759899636170,1,0,4,0.02000000,152.6510000000,-43.56000000,0.00000000,-0.50000000,0.00000000,2708202607,USDJPY,sl 152.648,YES
73,73,68,2025.10.10 23:55:00,1760140500419,1,1,3,0.01000000,1.3352200000,-7.93000000,0.00000000,-0.17000000,0.00000000,2708202602,GBPUSD,SolTrade TBV1 exit,YES
74,74,69,2025.10.10 23:55:00,1760140500619,1,1,3,0.03000000,0.5719700000,-29.73000000,0.00000000,-0.49000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1 exit,YES
75,75,70,2025.10.10 23:55:00,1760140500819,1,0,3,0.02000000,0.7999100000,-6.18000000,0.00000000,-1.74000000,0.00000000,2708202606,USDCHF,SolTrade TBV1 exit,YES
76,76,76,2025.10.13 02:05:00,1760321100916,0,1,3,0.03000000,0.6494400000,0.00000000,0.00000000,0.00000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1,YES
77,77,77,2025.10.13 02:05:01,1760321101116,0,1,3,0.03000000,0.5729500000,0.00000000,0.00000000,0.00000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1,YES
78,78,78,2025.10.13 02:05:01,1760321101316,0,1,3,0.02000000,0.8016600000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
79,79,79,2025.10.13 02:05:01,1760321101516,0,1,3,0.01000000,151.7930000000,0.00000000,0.00000000,0.00000000,0.00000000,2708202607,USDJPY,SolTrade TBV1,YES
80,80,76,2025.10.17 23:55:00,1760745300440,1,0,3,0.03000000,0.6495300000,-0.27000000,0.00000000,-0.11000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1 exit,YES
81,81,77,2025.10.17 23:55:00,1760745300640,1,0,3,0.03000000,0.5726300000,0.96000000,0.00000000,0.07000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1 exit,YES
82,82,78,2025.10.17 23:55:00,1760745300840,1,0,3,0.02000000,0.7936600000,20.16000000,0.00000000,-1.74000000,0.00000000,2708202606,USDCHF,SolTrade TBV1 exit,YES
83,83,79,2025.10.17 23:55:01,1760745301040,1,0,3,0.01000000,150.6120000000,7.84000000,0.00000000,-0.75000000,0.00000000,2708202607,USDJPY,SolTrade TBV1 exit,YES
84,84,84,2025.10.20 02:05:00,1760925900816,0,0,3,0.02000000,0.7942100000,0.00000000,0.00000000,0.00000000,0.00000000,2708202606,USDCHF,SolTrade TBV1,YES
85,85,84,2025.10.24 23:55:00,1761350100232,1,1,3,0.02000000,0.7954400000,3.09000000,0.00000000,0.90000000,0.00000000,2708202606,USDCHF,SolTrade TBV1 exit,YES
86,86,86,2025.10.27 02:05:02,1761530702256,0,1,3,0.03000000,0.6533700000,0.00000000,0.00000000,0.00000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1,YES
87,87,87,2025.10.27 02:05:02,1761530702456,0,1,3,0.03000000,0.5760900000,0.00000000,0.00000000,0.00000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1,YES
88,88,86,2025.10.31 23:55:00,1761954900486,1,0,3,0.03000000,0.6545700000,-3.60000000,0.00000000,-0.11000000,0.00000000,2708202603,AUDUSD,SolTrade TBV1 exit,YES
89,89,87,2025.10.31 23:55:00,1761954900686,1,0,3,0.03000000,0.5726500000,10.32000000,0.00000000,0.07000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1 exit,YES
90,90,90,2025.11.24 02:05:00,1763949900918,0,0,3,0.03000000,0.5611400000,0.00000000,0.00000000,0.00000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1,YES
91,91,90,2025.11.28 23:55:12,1764374112199,1,1,3,0.03000000,0.5733500000,36.63000000,0.00000000,-0.49000000,0.00000000,2708202604,NZDUSD,SolTrade TBV1 exit,YES
