schema,time,dataset,execution_layer,event_type,reason_code,details
SOLTRADE_PHASE6_V26_EVENT_V1,2024.12.02 00:00:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,PREFLIGHT_PASSED,NONE,tester_only=YES;optimization=NO;symbols=7
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.06 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.06 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.06 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.06 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.13 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.13 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.13 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.13 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.20 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.20 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.20 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.20 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.27 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.27 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.27 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.01.27 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.10 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.10 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.10 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.10 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.02.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.03 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.10 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.10 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.10 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.10 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.17 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.24 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.31 10:05:02,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.31 10:05:02,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.31 10:05:02,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.03.31 10:05:02,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.07 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.07 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.07 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.07 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.14 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.14 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.14 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.14 10:05:01,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.21 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.21 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.21 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.21 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.28 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.28 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.28 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.04.28 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.05 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.05 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.05 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.05 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.12 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.12 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.12 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.12 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.19 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.19 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.19 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.19 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.26 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.26 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.26 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.05.26 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.02 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.02 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.02 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.02 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.09 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.09 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.09 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCAD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.09 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.16 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.16 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.16 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.16 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.23 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.23 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,NZDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.23 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V26_EVENT_V1,2025.06.23 10:05:00,V26_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
