schema,time,dataset,execution_layer,canonical_symbol,research_symbol,event_type,reason_code,details
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=101
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=102
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=103
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=104
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=105
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.09.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=106
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=115
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=116
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=117
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=118
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=119
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.10.06 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=120
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:02,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=129
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=130
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=131
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=132
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=133
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.11.03 10:05:03,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=134
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V31A_EVENT_V1,2025.12.01 10:05:01,V28_2025_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY.V31,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,DOLLAR_FACTOR_REBALANCE
