schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.11 18:00:00,V2,EXIT_ATTEMPT,2025.09.11 17:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.11 19:00:00,V2,EXIT_ATTEMPT,2025.09.11 18:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.11 20:00:00,V2,EXIT_ATTEMPT,2025.09.11 19:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.11 21:00:00,V2,EXIT_ATTEMPT,2025.09.11 20:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.11 22:00:00,V2,EXIT_ATTEMPT,2025.09.11 21:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.11 23:00:00,V2,EXIT_ATTEMPT,2025.09.11 22:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.12 00:00:00,V2,EXIT_ATTEMPT,2025.09.11 23:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.12 01:00:00,V2,EXIT_ATTEMPT,2025.09.12 00:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.12 02:00:00,V2,EXIT_ATTEMPT,2025.09.12 01:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.12 03:00:00,V2,EXIT_ATTEMPT,2025.09.12 02:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.12 04:00:00,V2,EXIT_ATTEMPT,2025.09.12 03:00:00,22,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.12 05:00:00,V2,EXIT_ATTEMPT,2025.09.12 04:00:00,22,BUY,1.1725000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,23,23,10009,LONG_EXIT_BREAKOUT,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.12 05:00:00,V2,EXIT_TRANSACTION,NONE,22,BUY,1.1725000000,1.1725000000,0,0.0000,0.07000000,0.00000000,0.0000000000,23,23,10009,LONG_EXIT_BREAKOUT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.15 13:00:00,V2,ENTRY_ATTEMPT,2025.09.15 12:00:00,0,BUY,0.0000000000,0.0000000000,13,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.15 14:00:00,V2,ENTRY_ATTEMPT,2025.09.15 13:00:00,0,BUY,0.0000000000,0.0000000000,13,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.15 16:00:00,V2,ENTRY_ATTEMPT,2025.09.15 15:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 06:00:00,V2,ENTRY_ATTEMPT,2025.09.16 05:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 07:00:00,V2,ENTRY_ATTEMPT,2025.09.16 06:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 10:00:00,V2,ENTRY_ATTEMPT,2025.09.16 09:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 11:00:00,V2,ENTRY_ATTEMPT,2025.09.16 10:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 13:00:00,V2,ENTRY_ATTEMPT,2025.09.16 12:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 17:00:00,V2,ENTRY_ATTEMPT,2025.09.16 16:00:00,0,BUY,1.1824500000,0.0000000000,12,0.0000,0.08000000,22.24000000,1.1796700000,24,24,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 18:00:00,V2,EXIT_ATTEMPT,2025.09.16 17:00:00,24,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 18:00:00,V2,ENTRY_ATTEMPT,2025.09.16 17:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 19:00:00,V2,EXIT_ATTEMPT,2025.09.16 18:00:00,24,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.16 20:00:00,V2,EXIT_ATTEMPT,2025.09.16 19:00:00,24,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
