schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed,scheduled_entry_target,entry_atr
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.10 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,66,BUY,1.1545300000,1.1545300000,0,0.0000,0.09000000,0,0,67,67,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.11 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.11 17:00:00,0,BUY,1.1520500000,0.0000000000,12,0.0000,0.09000000,22.86000000,1.1495100000,68,68,10009,NONE,NO,2026.06.11 18:05:00,0.001266840843
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.11 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.11 21:00:00,68,BUY,1.1567600000,0.0000000000,0,0.0000,0.09000000,0,0,69,69,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.11 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,68,BUY,1.1567600000,1.1567600000,0,0.0000,0.09000000,0,0,69,69,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.12 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.12 17:00:00,0,BUY,1.1575400000,0.0000000000,14,0.0000,0.08000000,22.88000000,1.1546800000,70,70,10009,NONE,NO,2026.06.12 18:05:00,0.001427099533
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.12 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.12 21:00:00,70,BUY,1.1576800000,0.0000000000,0,0.0000,0.08000000,0,0,71,71,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.12 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,70,BUY,1.1576800000,1.1576800000,0,0.0000,0.08000000,0,0,71,71,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.15 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.15 17:00:00,0,BUY,1.1605600000,0.0000000000,12,0.0000,0.10000000,23.70000000,1.1581900000,72,72,10009,NONE,NO,2026.06.15 18:05:00,0.001182238155
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.15 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.15 21:00:00,72,BUY,1.1590000000,0.0000000000,0,0.0000,0.10000000,0,0,73,73,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.15 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,72,BUY,1.1590000000,1.1590000000,0,0.0000,0.10000000,0,0,73,73,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.16 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.16 17:00:00,0,BUY,1.1605200000,0.0000000000,11,0.0000,0.11000000,24.31000000,1.1583100000,74,74,10009,NONE,NO,2026.06.16 18:05:00,0.001101716440
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.16 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.16 21:00:00,74,BUY,1.1612500000,0.0000000000,0,0.0000,0.11000000,0,0,75,75,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.16 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,74,BUY,1.1612500000,1.1612500000,0,0.0000,0.11000000,0,0,75,75,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.17 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.17 17:00:00,0,BUY,1.1592300000,0.0000000000,13,0.0000,0.13000000,23.79000000,1.1574000000,76,76,10009,NONE,NO,2026.06.17 18:05:00,0.000914719362
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.17 21:00:02,2026_P2,EXIT_TRANSACTION,NONE,76,BUY,0.0000000000,1.1572900000,0,0.0000,0.13000000,0,0,77,77,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.18 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.18 17:00:00,0,BUY,1.1481700000,0.0000000000,11,0.0000,0.07000000,22.19000000,1.1450000000,78,78,10009,NONE,NO,2026.06.18 18:05:00,0.001583020446
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.18 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.18 21:00:00,78,BUY,1.1453700000,0.0000000000,0,0.0000,0.07000000,0,0,79,79,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.18 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,78,BUY,1.1453700000,1.1453700000,0,0.0000,0.07000000,0,0,79,79,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.19 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.19 17:00:00,0,BUY,1.1470300000,0.0000000000,12,0.0000,0.09000000,22.14000000,1.1445700000,80,80,10009,NONE,NO,2026.06.19 18:05:00,0.001226399664
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.19 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.19 21:00:00,80,BUY,1.1477100000,0.0000000000,0,0.0000,0.09000000,0,0,81,81,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.19 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,80,BUY,1.1477100000,1.1477100000,0,0.0000,0.09000000,0,0,81,81,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.22 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.22 17:00:00,0,BUY,1.1449000000,0.0000000000,12,0.0000,0.09000000,24.03000000,1.1422300000,82,82,10009,NONE,NO,2026.06.22 18:05:00,0.001334587101
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.22 21:59:30,2026_P2,EXIT_TRANSACTION,NONE,82,BUY,0.0000000000,1.1422000000,0,0.0000,0.09000000,0,0,83,83,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.23 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.23 17:00:00,0,BUY,1.1382400000,0.0000000000,14,0.0000,0.10000000,24.30000000,1.1358100000,84,84,10009,NONE,NO,2026.06.23 18:05:00,0.001213988794
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.23 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.23 21:00:00,84,BUY,1.1380200000,0.0000000000,0,0.0000,0.10000000,0,0,85,85,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.23 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,84,BUY,1.1380200000,1.1380200000,0,0.0000,0.10000000,0,0,85,85,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.24 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.24 17:00:00,0,BUY,1.1347400000,0.0000000000,13,0.0000,0.10000000,23.40000000,1.1324000000,86,86,10009,NONE,NO,2026.06.24 18:05:00,0.001165959022
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.24 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.24 21:00:00,86,BUY,1.1357700000,0.0000000000,0,0.0000,0.10000000,0,0,87,87,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.24 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,86,BUY,1.1357700000,1.1357700000,0,0.0000,0.10000000,0,0,87,87,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.25 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.25 17:00:00,0,BUY,1.1384300000,0.0000000000,13,0.0000,0.08000000,22.08000000,1.1356700000,88,88,10009,NONE,NO,2026.06.25 18:05:00,0.001377188177
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.25 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.25 21:00:00,88,BUY,1.1373000000,0.0000000000,0,0.0000,0.08000000,0,0,89,89,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.25 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,88,BUY,1.1373000000,1.1373000000,0,0.0000,0.08000000,0,0,89,89,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.26 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.26 17:00:00,0,BUY,1.1397600000,0.0000000000,13,0.0000,0.07000000,21.98000000,1.1366200000,90,90,10009,NONE,NO,2026.06.26 18:05:00,0.001565570816
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.26 22:05:00,2026_P2,EXIT_ATTEMPT,2026.06.26 21:00:00,90,BUY,1.1385300000,0.0000000000,0,0.0000,0.07000000,0,0,91,91,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.26 22:05:00,2026_P2,EXIT_TRANSACTION,NONE,90,BUY,1.1385300000,1.1385300000,0,0.0000,0.07000000,0,0,91,91,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.29 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.29 17:00:00,0,BUY,1.1419200000,0.0000000000,12,0.0000,0.10000000,23.70000000,1.1395500000,92,92,10009,NONE,NO,2026.06.29 18:05:00,0.001183461631
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.29 22:05:01,2026_P2,EXIT_ATTEMPT,2026.06.29 21:00:00,92,BUY,1.1425100000,0.0000000000,0,0.0000,0.10000000,0,0,93,93,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.29 22:05:01,2026_P2,EXIT_TRANSACTION,NONE,92,BUY,1.1425100000,1.1425100000,0,0.0000,0.10000000,0,0,93,93,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.30 18:05:00,2026_P2,ENTRY_ATTEMPT,2026.06.30 17:00:00,0,BUY,1.1428800000,0.0000000000,14,0.0000,0.09000000,24.30000000,1.1401800000,94,94,10009,NONE,NO,2026.06.30 18:05:00,0.001348140696
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.30 22:05:02,2026_P2,EXIT_ATTEMPT,2026.06.30 21:00:00,94,BUY,1.1421100000,0.0000000000,0,0.0000,0.09000000,0,0,95,95,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.06.30 22:05:02,2026_P2,EXIT_TRANSACTION,NONE,94,BUY,1.1421100000,1.1421100000,0,0.0000,0.09000000,0,0,95,95,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
