run_id,dataset,cost_profile,execution_layer,position_identifier,symbol,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,adjusted_net_R,exit_reason,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,58,EURUSD,BUY,2025.05.05 10:05:01,2025.06.02 10:05:00,1.13223,1.14057,0.01,31.16,5.58,0.0,0.06,5.5200000000000005,0.13,2.76,0.0,0,0,2.9499999999999997,0.0,0.0,5.5200000000000005,0.17715019255455713,MONTHLY_REBALANCE_EXIT,2419199.0,10594.035888101445,9.3836774875353,10603.41956558898
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,59,GBPUSD,BUY,2025.05.05 10:05:01,2025.06.02 10:05:00,1.32776,1.35344,0.01,28.71,24.88,0.0,0.06,24.82,0.14,0.8,0.0,0,0,1.0,0.0,0.0,24.82,0.8645071403692093,MONTHLY_REBALANCE_EXIT,2419199.0,10603.41956558898,45.83365963391126,10649.25322522289
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,61,NZDUSD,BUY,2025.05.05 10:05:01,2025.06.02 10:05:00,0.59696,0.60085,0.02,39.46,6.140000000000001,0.0,0.12,6.0200000000000005,0.32,1.64,0.0,0,0,2.08,0.0,0.0,6.0200000000000005,0.15255955397871263,MONTHLY_REBALANCE_EXIT,2419199.0,10649.25322522289,8.123226611231855,10657.376451834121
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,62,USDCAD,SELL,2025.05.05 10:05:01,2025.06.02 10:05:00,1.38163,1.36959,0.03,51.52609599,20.810000000000002,0.0,0.18,20.630000000000003,0.36912921693941214,5.56,0.0,0,0,6.109129216939412,0.0,0.0,20.630000000000003,0.40037964459802655,MONTHLY_REBALANCE_EXIT,2419199.0,10657.376451834121,21.334982980663614,10678.711434814784
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,63,USDCHF,SELL,2025.05.05 10:05:01,2025.06.02 10:05:00,0.82657,0.81965,0.01,38.78726287,4.529999999999999,0.0,0.06,4.47,0.21776740022018704,3.91,0.0,0,0,4.187767400220187,0.0,0.0,4.47,0.11524401747505933,MONTHLY_REBALANCE_EXIT,2419199.0,10678.711434814784,6.153288036024554,10684.864722850809
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,64,USDJPY,SELL,2025.05.05 10:05:01,2025.06.02 10:05:00,144.344,143.223,0.01,32.81073554,4.17,0.0,0.06,4.11,0.09699052264035915,3.66,0.0,0,0,3.816990522640359,0.0,0.0,4.11,0.1252638787993474,MONTHLY_REBALANCE_EXIT,2419199.0,10684.864722850809,6.692137998153031,10691.556860848961
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,78,USDJPY,SELL,2025.06.02 10:05:01,2025.06.23 11:52:55,143.209,147.564,0.01,30.41009992,-32.25,0.0,0.06,-32.31,0.09775921904349588,2.74,0.0,0,0.0,2.897759219043496,0.0,0.0,-32.31,-1.0624759565078075,STOP_LOSS_EXIT,1820874.0,10691.556860848961,-56.79761051144055,10634.75925033752
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,74,AUDUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,0.64729,0.6509,0.02,38.9,5.869999999999999,0.0,0.12,5.749999999999999,0.28,1.35,0.0,0,0,1.75,0.0,0.0,5.749999999999999,0.14781491002570693,MONTHLY_REBALANCE_EXIT,3023999.0,10634.75925033752,7.859879908668475,10642.619130246188
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,72,EURUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,1.14072,1.17542,0.01,27.75,31.250000000000004,0.0,0.06,31.190000000000005,0.12,3.45,0.0,0,0,3.6300000000000003,0.0,0.0,31.190000000000005,1.123963963963964,MONTHLY_REBALANCE_EXIT,3023999.0,10642.619130246188,59.80960192295111,10702.428732169139
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,73,GBPUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,1.35356,1.36156,0.01,27.45,7.0,0.0,0.06,6.94,0.14,1.0,0.0,0,0,1.2,0.0,0.0,6.94,0.2528233151183971,MONTHLY_REBALANCE_EXIT,3023999.0,10702.428732169139,13.529117559426927,10715.957849728566
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,75,NZDUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,0.60098,0.60117,0.02,39.0,-1.67,0.0,0.12,-1.79,0.32,2.05,0.0,0,0,2.4899999999999998,0.0,0.0,-1.79,-0.0458974358974359,MONTHLY_REBALANCE_EXIT,3023999.0,10715.957849728566,-2.4591749424377096,10713.498674786128
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,76,USDCAD,SELL,2025.06.02 10:05:01,2025.07.07 10:05:00,1.36942,1.36481,0.03,51.437835,3.130000000000001,0.0,0.18,2.9500000000000006,0.37242044077054515,7.0,0.0,0,0,7.552420440770545,0.0,0.0,2.9500000000000006,0.057350780801719216,MONTHLY_REBALANCE_EXIT,3023999.0,10713.498674786128,3.0721375705858427,10716.570812356713
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,77,USDCHF,SELL,2025.06.02 10:05:01,2025.07.07 10:05:00,0.81947,0.79535,0.01,27.98150024,25.349999999999998,0.0,0.06,25.29,0.21965416671751253,4.98,0.0,0,0,5.259654166717513,0.0,0.0,25.29,0.9038114390967337,MONTHLY_REBALANCE_EXIT,3023999.0,10716.570812356713,48.42879644049086,10764.999608797203
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,92,USDJPY,SELL,2025.07.07 10:05:01,2025.07.15 17:01:07,145.015,148.756,0.02,50.69467977,-52.379999999999995,0.0,0.12,-52.49999999999999,0.1930834741233666,2.08,0.0,0,0.0,2.3930834741233666,0.0,0.0,-52.49999999999999,-1.035611631007251,STOP_LOSS_EXIT,716166.0,10764.999608797203,-55.741794013294445,10709.257814783909
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,86,EURUSD,BUY,2025.07.07 10:05:01,2025.07.29 10:10:28,1.17554,1.1526,0.02,45.86,-50.09,0.0,0.12,-50.21,0.24,4.21,0.0,0,0.0,4.57,0.0,0.0,-50.21,-1.0948539031836022,STOP_LOSS_EXIT,1901127.0,10709.257814783909,-58.625363593578285,10650.63245119033
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,87,GBPUSD,BUY,2025.07.07 10:05:01,2025.07.29 16:14:22,1.3617,1.33071,0.01,30.97,-31.619999999999997,0.0,0.06,-31.679999999999996,0.14,0.63,0.0,0,0.0,0.8300000000000001,0.0,0.0,-31.679999999999996,-1.022925411688731,STOP_LOSS_EXIT,1922961.0,10650.63245119033,-54.474012924396135,10596.158438265933
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,91,USDCHF,SELL,2025.07.07 10:05:01,2025.07.30 22:20:33,0.79519,0.8142,0.02,47.68671638,-53.39,0.0,0.12,-53.51,0.40241954752952125,6.69,0.0,0,0.0,7.212419547529522,0.0,0.0,-53.51,-1.122115424630963,STOP_LOSS_EXIT,2031332.0,10596.158438265933,-59.450564127058705,10536.707874138874
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,88,AUDUSD,BUY,2025.07.07 10:05:01,2025.08.04 10:05:00,0.65105,0.64725,0.03,51.69,-12.84,0.0,0.18,-13.02,0.42,1.44,0.0,0,0,2.04,0.0,0.0,-13.02,-0.2518862449216483,MONTHLY_REBALANCE_EXIT,2419199.0,10536.707874138874,-13.270258901266022,10523.437615237608
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,89,NZDUSD,BUY,2025.07.07 10:05:01,2025.08.04 10:05:00,0.60135,0.59053,0.02,36.42,-23.28,0.0,0.12,-23.400000000000002,0.32,1.64,0.0,0,0,2.08,0.0,0.0,-23.400000000000002,-0.642504118616145,MONTHLY_REBALANCE_EXIT,2419199.0,10523.437615237608,-33.80676004895113,10489.630855188658
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,90,USDCAD,SELL,2025.07.07 10:05:01,2025.08.04 10:05:00,1.36464,1.37846,0.02,35.10083245,-23.72,0.0,0.12,-23.84,0.24914995896353617,3.67,0.0,0,0,4.039149958963536,0.0,0.0,-23.84,-0.6791861712670009,MONTHLY_REBALANCE_EXIT,2419199.0,10489.630855188658,-35.6220610926989,10454.008794095958
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,104,USDCAD,SELL,2025.09.01 10:05:00,2025.09.25 15:52:27,1.37476,1.39139,0.04,48.26235217,-54.61,0.0,0.24,-54.85,0.4946317902761209,6.8,0.0,0,0.0,7.534631790276121,0.0,0.0,-54.85,-1.1364966176284896,STOP_LOSS_EXIT,2094447.0,10454.008794095958,-59.40472817574271,10394.604065920215
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,106,USDJPY,SELL,2025.09.01 10:05:00,2025.10.06 07:37:36,146.966,150.262,0.02,44.29324441,-52.89,0.0,0.12,-53.01,0.19052025638583073,9.02,0.0,0,0.0,9.33052025638583,0.0,0.0,-53.01,-1.1967965026294627,STOP_LOSS_EXIT,3015156.0,10394.604065920215,-62.201128961556535,10332.402936958659
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,102,AUDUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,0.65439,0.66117,0.03,41.67,18.54,0.0,0.18,18.36,0.42,1.8,0.0,0,0,2.4,0.0,0.0,18.36,0.4406047516198704,MONTHLY_REBALANCE_EXIT,3024000.0,10332.402936958659,22.762529148375446,10355.165466107033
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,100,EURUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,1.17254,1.16978,0.02,46.72,-12.219999999999999,0.0,0.12,-12.339999999999998,0.24,6.7,0.0,0,0,7.0600000000000005,0.0,0.0,-12.339999999999998,-0.2641267123287671,MONTHLY_REBALANCE_EXIT,3024000.0,10355.165466107033,-13.67537905091618,10341.490087056118
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,101,GBPUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,1.35339,1.34472,0.02,46.26,-19.14,0.0,0.12,-19.26,0.3,1.8,0.0,0,0,2.22,0.0,0.0,-19.26,-0.41634241245136194,MONTHLY_REBALANCE_EXIT,3024000.0,10341.490087056118,-21.528004655933948,10319.962082400183
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,103,NZDUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,0.58975,0.58349,0.03,46.26,-21.630000000000003,0.0,0.18,-21.810000000000002,0.42,2.85,0.0,0,0,3.45,0.0,0.0,-21.810000000000002,-0.47146562905317774,MONTHLY_REBALANCE_EXIT,3024000.0,10319.962082400183,-24.327537074918723,10295.634545325265
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,105,USDCHF,SELL,2025.09.01 10:05:00,2025.10.06 10:05:00,0.79921,0.79762,0.02,41.49724212,-6.17,0.0,0.12,-6.29,0.40039539044806743,10.16,0.0,0,0,10.680395390448068,0.0,0.0,-6.29,-0.1515763380566554,MONTHLY_REBALANCE_EXIT,3024000.0,10295.634545325265,-7.80287291175001,10287.831672413515
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,116,AUDUSD,SELL,2025.10.06 10:05:01,2025.11.03 10:05:00,0.66121,0.65515,0.03,39.84,17.66,0.0,0.18,17.48,0.44999999999999996,0.52,0.0,0,0,1.15,0.0,0.0,17.48,0.43875502008032125,MONTHLY_REBALANCE_EXIT,2419199.0,10287.831672413515,22.569188960063784,10310.400861373579
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,114,EURUSD,SELL,2025.10.06 10:05:01,2025.11.03 10:05:00,1.16983,1.15345,0.02,45.62,35.28,0.0,0.12,35.160000000000004,0.26,2.52,0.0,0,0,2.9,0.0,0.0,35.160000000000004,0.7707145988601491,MONTHLY_REBALANCE_EXIT,2419199.0,10310.400861373579,39.73188231980437,10350.132743693383
01-v28-2025-development-native,V28_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,115,GBPUSD,SELL,2025.10.06 10:05:01,2025.11.03 10:05:00,1.34476,1.31339,0.01,26.84,30.85,0.0,0.06,30.790000000000003,0.14,0.52,0.0,0,0,0.72,0.0,0.0,30.790000000000003,1.1471684053651268,MONTHLY_REBALANCE_EXIT,2419199.0,10350.132743693383,59.36672637450061,10409.499470067884
