run_id,dataset,cost_profile,execution_layer,position_identifier,symbol,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,adjusted_net_R,exit_reason,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,17,USDCAD,SELL,2025.04.07 02:05:00,2025.04.11 23:58:00,1.42289,1.38718,0.02,43.82629718,50.71,0.0,0.12,50.59,0.1827267041022145,0.78,0.0,0,0,1.0827267041022144,0.0,0.0,50.59,1.1543297804106207,FRIDAY_TIME_EXIT,424380.0,10164.243975803949,58.664447583148736,10222.908423387098
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,19,USDJPY,BUY,2025.04.07 02:05:00,2025.04.11 23:58:00,145.221,143.442,0.01,32.7807888,-12.01,0.0,0.06,-12.07,0.09640478994084876,0.39,0.0,0,0,0.5464047899408488,0.0,0.0,-12.07,-0.36820346434128515,FRIDAY_TIME_EXIT,424380.0,10222.908423387098,-18.820551485674173,10204.087871901424
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,26,EURUSD,BUY,2025.04.14 02:05:00,2025.04.18 23:57:15,1.13319,1.13921,0.01,45.22,5.43,0.0,0.06,5.37,0.23,0.59,0.0,0,0,0.88,0.0,0.0,5.37,0.11875276426360018,FRIDAY_TIME_EXIT,424335.0,10204.087871901424,6.058818207884857,10210.146690109308
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,28,USDCHF,SELL,2025.04.14 02:05:00,2025.04.18 23:57:15,0.81734,0.81762,0.01,47.88477763,-1.19,0.0,0.06,-1.25,0.2814006411040693,0.85,0.0,0,0,1.1914006411040692,0.0,0.0,-1.25,-0.026104329222505777,FRIDAY_TIME_EXIT,424335.0,10210.146690109308,-1.3326451530434553,10208.814044956265
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,29,USDJPY,SELL,2025.04.14 02:05:00,2025.04.18 23:57:15,143.596,142.254,0.01,48.99541278,8.64,0.0,0.06,8.58,0.11142371653806513,0.79,0.0,0,0,0.9614237165380651,0.0,0.0,8.58,0.17511843483238024,FRIDAY_TIME_EXIT,424335.0,10208.814044956265,8.93875768523781,10217.752802641504
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,27,AUDUSD,SELL,2025.04.14 02:05:00,2025.04.18 23:58:00,0.62795,0.63777,0.01,37.35,-9.870000000000001,0.0,0.06,-9.930000000000001,0.23,0.05,0.0,0,0,0.34,0.0,0.0,-9.930000000000001,-0.26586345381526105,FRIDAY_TIME_EXIT,424380.0,10217.752802641504,-13.582635251704168,10204.1701673898
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,34,USDCAD,BUY,2025.05.05 02:05:00,2025.05.09 23:55:00,1.38216,1.39389,0.02,34.25057914,17.13,0.0,0.12,17.009999999999998,0.26046188574405277,0.3,0.0,0,0,0.6804618857440528,0.0,0.0,17.009999999999998,0.49663393808528744,FRIDAY_TIME_EXIT,424200.0,10204.1701673898,25.338686075616017,10229.508853465417
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,36,EURUSD,BUY,2025.05.12 02:05:00,2025.05.16 23:55:00,1.12266,1.11602,0.01,29.74,-7.2299999999999995,0.0,0.06,-7.289999999999999,0.23,0.59,0.0,0,0,0.88,0.0,0.0,-7.289999999999999,-0.24512441156691323,FRIDAY_TIME_EXIT,424200.0,10229.508853465417,-12.537511691621198,10216.971341773795
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,37,USDCAD,BUY,2025.05.12 02:05:00,2025.05.16 23:55:00,1.39289,1.3964,0.03,48.59780901,7.99,0.0,0.18,7.8100000000000005,0.366145208882252,0.45,0.0,0,0,0.996145208882252,0.0,0.0,7.8100000000000005,0.16070683347870543,FRIDAY_TIME_EXIT,424200.0,10216.971341773795,8.209685560395734,10225.18102733419
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,38,USDCHF,SELL,2025.05.12 02:05:00,2025.05.16 23:55:00,0.83417,0.83759,0.01,35.80321113,-4.91,0.0,0.06,-4.97,0.2517472457652517,0.83,0.0,0,0,1.1417472457652518,0.0,0.0,-4.97,-0.13881436449803713,FRIDAY_TIME_EXIT,424200.0,10225.18102733419,-7.097010030933911,10218.084017303257
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,39,USDJPY,SELL,2025.05.12 02:05:00,2025.05.16 23:55:00,145.812,145.649,0.01,37.88443944,0.3400000000000001,0.0,0.06,0.2800000000000001,0.10973033769511424,0.78,0.0,0,0,0.9497303376951143,0.0,0.0,0.2800000000000001,0.007390897269140115,FRIDAY_TIME_EXIT,424200.0,10218.084017303257,0.3776040462966545,10218.461621349554
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,44,USDJPY,BUY,2025.05.19 02:05:00,2025.05.23 23:55:00,145.168,142.56,0.01,36.83382889,-17.88,0.0,0.06,-17.939999999999998,0.10332855725779785,0.41,0.0,0,0,0.5733285572577979,0.0,0.0,-17.939999999999998,-0.4870522707149384,FRIDAY_TIME_EXIT,424200.0,10218.461621349554,-24.884624679458756,10193.576996670095
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,46,USDCHF,SELL,2025.05.26 02:05:00,2025.05.30 23:55:00,0.82184,0.82345,0.01,30.81700908,-2.8,0.0,0.06,-2.86,0.2555241896232844,0.84,0.0,0,0,1.1555241896232844,0.0,0.0,-2.86,-0.09280589146647972,FRIDAY_TIME_EXIT,424200.0,10193.576996670095,-4.730120002040846,10188.846876668054
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,50,AUDUSD,BUY,2025.06.23 02:05:00,2025.06.27 23:55:00,0.6444,0.65291,0.02,35.7,16.79,0.0,0.12,16.669999999999998,0.3,0.23,0.0,0,0,0.65,0.0,0.0,16.669999999999998,0.4669467787114845,FRIDAY_TIME_EXIT,424200.0,10188.846876668054,23.788246139223588,10212.635122807278
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,48,EURUSD,BUY,2025.06.23 02:05:00,2025.06.27 23:55:00,1.14916,1.17188,0.01,26.16,22.13,0.0,0.06,22.07,0.18,0.59,0.0,0,0,0.83,0.0,0.0,22.07,0.8436544342507646,FRIDAY_TIME_EXIT,424200.0,10212.635122807278,43.079674533707305,10255.714797340985
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,49,GBPUSD,BUY,2025.06.23 02:05:00,2025.06.27 23:55:00,1.34313,1.37178,0.01,27.62,28.479999999999997,0.0,0.06,28.419999999999998,0.17,0.17,0.0,0,0,0.4,0.0,0.0,28.419999999999998,1.0289645184648804,FRIDAY_TIME_EXIT,424200.0,10255.714797340985,52.76383318979558,10308.47863053078
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,51,USDCAD,SELL,2025.06.23 02:05:00,2025.06.27 23:55:00,1.37463,1.36872,0.03,42.08679461,11.75,0.0,0.18,11.57,0.37100892603827934,1.2,0.0,0,0,1.7510089260382793,0.0,0.0,11.57,0.27490808238579706,FRIDAY_TIME_EXIT,424200.0,10308.47863053078,14.169420463170923,10322.648050993952
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,52,USDJPY,SELL,2025.06.23 02:05:00,2025.06.27 23:55:00,146.362,144.687,0.01,27.45510662,10.8,0.0,0.06,10.74,0.10248561785162817,0.78,0.0,0,0,0.9424856178516282,0.0,0.0,10.74,0.39118405725572086,FRIDAY_TIME_EXIT,424200.0,10322.648050993952,20.190276731053366,10342.838327725005
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,58,USDJPY,BUY,2025.06.30 02:05:00,2025.07.04 23:55:00,144.462,144.545,0.01,26.5528326,0.98,0.0,0.06,0.9199999999999999,0.1038335340781659,0.41,0.0,0,0,0.5738335340781658,0.0,0.0,0.9199999999999999,0.03464790419384484,FRIDAY_TIME_EXIT,424200.0,10342.838327725005,1.791788357357212,10344.630116082362
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,60,NZDUSD,SELL,2025.07.21 02:05:00,2025.07.25 23:55:00,0.59467,0.60165,0.03,47.97,-20.87,0.0,0.18,-21.05,0.44999999999999996,0.07,0.0,0,0,0.7,0.0,0.0,-21.05,-0.4388159266208047,FRIDAY_TIME_EXIT,424200.0,10344.630116082362,-22.69694224969082,10321.933173832671
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,61,USDCHF,BUY,2025.07.21 02:05:00,2025.07.25 23:55:00,0.80166,0.79521,0.02,43.54376245,-15.319999999999999,0.0,0.12,-15.439999999999998,0.4490681835191977,0.9,0.0,0,0,1.4690681835191977,0.0,0.0,-15.439999999999998,-0.35458580359768604,FRIDAY_TIME_EXIT,424200.0,10321.933173832671,-18.300054845625358,10303.633118987045
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,62,USDJPY,BUY,2025.07.21 02:05:00,2025.07.25 23:55:00,148.63,147.647,0.01,26.87052475,-6.2700000000000005,0.0,0.06,-6.33,0.10092175200161474,0.39,0.0,0,0,0.5509217520016148,0.0,0.0,-6.33,-0.23557411174115608,FRIDAY_TIME_EXIT,424200.0,10303.633118987045,-12.136346098560654,10291.496772888484
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,66,USDJPY,SELL,2025.09.08 02:05:00,2025.09.12 23:55:00,148.328,147.686,0.02,46.42153244,7.14,0.0,0.12,7.02,0.20225446308181866,1.55,0.0,0,0,1.8722544630818188,0.0,0.0,7.02,0.1512229267543758,FRIDAY_TIME_EXIT,424200.0,10291.496772888484,7.781551313397051,10299.278324201881
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,71,USDJPY,SELL,2025.10.06 02:05:00,2025.10.08 05:00:36,149.327,152.651,0.02,44.98080088,-44.05,0.0,0.12,-44.169999999999995,0.21429480268136375,0.5,0.0,0,0.0,0.8342948026813637,0.0,0.0,-44.169999999999995,-0.9819745121443466,STOP_LOSS_EXIT,183336.0,10299.278324201881,-50.56814403923493,10248.710180162647
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,68,GBPUSD,BUY,2025.10.06 02:05:00,2025.10.10 23:55:00,1.34315,1.33521,0.01,26.84,-8.110000000000001,0.0,0.06,-8.170000000000002,0.17,0.17,0.0,0,0,0.4,0.0,0.0,-8.170000000000002,-0.30439642324888233,FRIDAY_TIME_EXIT,424200.0,10248.710180162647,-15.59835360877959,10233.111826553868
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,69,NZDUSD,BUY,2025.10.06 02:05:00,2025.10.10 23:55:00,0.58187,0.57199,0.03,43.17,-30.13,0.0,0.18,-30.31,0.42,0.49,0.0,0,0,1.0899999999999999,0.0,0.0,-30.31,-0.7021079453324067,FRIDAY_TIME_EXIT,424200.0,10233.111826553868,-35.92374559449244,10197.188080959375
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,70,USDCHF,SELL,2025.10.06 02:05:00,2025.10.10 23:55:00,0.79744,0.79985,0.02,41.37271916,-7.7700000000000005,0.0,0.12,-7.890000000000001,0.47652487961476725,1.74,0.0,0,0,2.3365248796147675,0.0,0.0,-7.890000000000001,-0.1907053768810104,FRIDAY_TIME_EXIT,424200.0,10197.188080959375,-9.723292980529525,10187.464787978846
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,76,AUDUSD,SELL,2025.10.13 02:05:00,2025.10.17 23:55:00,0.64943,0.64955,0.03,45.39,-0.47,0.0,0.18,-0.6499999999999999,0.42,0.11,0.0,0,0,0.71,0.0,0.0,-0.6499999999999999,-0.014320334875523241,FRIDAY_TIME_EXIT,424200.0,10187.464787978846,-0.7294395364822923,10186.735348442364
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,77,NZDUSD,SELL,2025.10.13 02:05:00,2025.10.17 23:55:00,0.57294,0.57266,0.03,43.92,0.9099999999999999,0.0,0.18,0.73,0.44999999999999996,0.07,0.0,0,0,0.7,0.0,0.0,0.73,0.016621129326047358,FRIDAY_TIME_EXIT,424200.0,10186.735348442364,0.8465752281833931,10187.581923670547
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,78,USDCHF,SELL,2025.10.13 02:05:00,2025.10.17 23:55:00,0.80167,0.79362,0.02,40.12558006,18.55,0.0,0.12,18.43,0.49895842428929604,1.74,0.0,0,0,2.358958424289296,0.0,0.0,18.43,0.4593080018392637,FRIDAY_TIME_EXIT,424200.0,10187.581923670547,23.396189484674604,10210.97811315522
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,79,USDJPY,SELL,2025.10.13 02:05:00,2025.10.17 23:55:00,151.793,150.612,0.01,26.28510031,7.09,0.0,0.06,7.03,0.09881878611003142,0.75,0.0,0,0,0.9088187861100314,0.0,0.0,7.03,0.26745189925432705,FRIDAY_TIME_EXIT,424200.0,10210.97811315522,13.654727448038644,10224.632840603259
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,84,USDCHF,BUY,2025.10.20 02:05:00,2025.10.24 23:55:00,0.79421,0.79544,0.02,44.23942224,3.9899999999999998,0.0,0.12,3.8699999999999997,0.4532806184762217,0.9,0.0,0,0,1.4732806184762217,0.0,0.0,3.8699999999999997,0.0874785384629381,FRIDAY_TIME_EXIT,424200.0,10224.632840603259,4.472179686080661,10229.10502028934
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,86,AUDUSD,SELL,2025.10.27 02:05:02,2025.10.31 23:55:00,0.65337,0.65457,0.03,48.03,-3.71,0.0,0.18,-3.89,0.42,0.11,0.0,0,0,0.71,0.0,0.0,-3.89,-0.08099104726212784,FRIDAY_TIME_EXIT,424198.0,10229.10502028934,-4.142329640737616,10224.962690648603
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,87,NZDUSD,SELL,2025.10.27 02:05:02,2025.10.31 23:55:00,0.57609,0.57266,0.03,39.72,10.36,0.0,0.18,10.18,0.44999999999999996,0.07,0.0,0,0,0.7,0.0,0.0,10.18,0.25629405840886205,FRIDAY_TIME_EXIT,424198.0,10224.962690648603,13.10298592532764,10238.065676573931
01-v27-2025-development-native,V27_2025_DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,90,NZDUSD,BUY,2025.11.24 02:05:00,2025.11.28 23:55:11,0.56114,0.57335,0.03,43.41,36.14,0.0,0.18,35.96,0.44999999999999996,0.49,0.0,0,0,1.1199999999999999,0.0,0.0,35.96,0.8283805574752362,FRIDAY_TIME_EXIT,424211.0,10238.065676573931,42.40507276314197,10280.470749337073
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,4,AUDUSD,BUY,2025.02.03 02:05:00,2025.02.07 23:55:00,0.61475,0.62696,0.02,33.66,24.19,0.0,0.12,24.07,0.3,0.23,0.0,0,0,0.65,0.5,0.325,23.745,0.7054367201426026,FRIDAY_TIME_EXIT,424200.0,10000.0,35.27183600713013,10035.27183600713
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,2,EURUSD,BUY,2025.02.03 02:05:00,2025.02.07 23:55:00,1.02607,1.03252,0.01,25.17,5.86,0.0,0.06,5.800000000000001,0.16,0.59,0.0,0,0,0.8099999999999999,0.5,0.40499999999999997,5.3950000000000005,0.2143424711958681,FRIDAY_TIME_EXIT,424200.0,10035.27183600713,10.754924822260325,10046.02676082939
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,3,GBPUSD,BUY,2025.02.03 02:05:00,2025.02.07 23:55:00,1.23045,1.23984,0.01,31.37,9.22,0.0,0.06,9.16,0.18,0.17,0.0,0,0,0.41000000000000003,0.5,0.20500000000000002,8.955,0.2854638189352885,FRIDAY_TIME_EXIT,424200.0,10046.02676082939,14.33888582136232,10060.365646650753
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,8,EURUSD,BUY,2025.02.10 02:05:00,2025.02.17 00:03:04,1.0317,1.04848,0.01,26.02,16.09,0.0,0.06,16.03,0.11,0.69,0.0,0,0,0.8599999999999999,0.5,0.42999999999999994,15.600000000000001,0.5995388162951576,FRIDAY_TIME_EXIT,597484.0,10060.365646650753,30.1578985564473,10090.5235452072
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,9,GBPUSD,BUY,2025.02.10 02:05:00,2025.02.17 00:03:12,1.23971,1.25843,0.01,32.55,18.52,0.0,0.06,18.46,0.18,0.2,0.0,0,0,0.44,0.5,0.22,18.240000000000002,0.5603686635944701,FRIDAY_TIME_EXIT,597492.0,10090.5235452072,28.272065969981465,10118.79561117718
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,12,EURUSD,SELL,2025.03.03 02:05:00,2025.03.04 22:17:50,1.04022,1.06178,0.02,43.04,-43.029999999999994,0.0,0.12,-43.14999999999999,0.24,0.09,0.0,0,0.0,0.44999999999999996,0.5,0.22499999999999998,-43.37499999999999,-1.0077834572490705,STOP_LOSS_EXIT,159170.0,10118.79561117718,-50.9877741211443,10067.807837056036
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,18,USDCHF,BUY,2025.04.07 02:05:00,2025.04.10 18:23:07,0.85221,0.8297,0.01,26.2543278,-26.779999999999998,0.0,0.06,-26.839999999999996,0.18774715152368548,0.35,0.0,0,0.0,0.5977471515236854,0.5,0.2988735757618427,-27.13887357576184,-1.0336914272763,STOP_LOSS_EXIT,317887.0,10067.807837056036,-52.03503326314986,10015.772803792886
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,16,AUDUSD,BUY,2025.04.07 02:05:00,2025.04.11 23:58:00,0.60009,0.62858,0.01,25.32,28.38,0.0,0.06,28.32,0.12,0.11,0.0,0,0,0.29,0.5,0.145,28.175,1.1127567140600316,FRIDAY_TIME_EXIT,424380.0,10015.772803792886,55.72559216960201,10071.498395962488
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,14,EURUSD,BUY,2025.04.07 02:05:00,2025.04.11 23:58:00,1.0988,1.13533,0.01,31.22,35.94,0.0,0.06,35.879999999999995,0.14,0.59,0.0,0,0,0.79,0.5,0.395,35.48499999999999,1.1366111467008326,FRIDAY_TIME_EXIT,424380.0,10071.498395962488,57.236886704152596,10128.735282666641
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,15,GBPUSD,BUY,2025.04.07 02:05:00,2025.04.11 23:58:00,1.28877,1.30782,0.01,30.83,18.88,0.0,0.06,18.82,0.15,0.17,0.0,0,0,0.38,0.5,0.19,18.63,0.6042815439506973,FRIDAY_TIME_EXIT,424380.0,10128.735282666641,30.6030389743885,10159.33832164103
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,17,USDCAD,SELL,2025.04.07 02:05:00,2025.04.11 23:58:00,1.42289,1.38718,0.02,43.82629718,50.71,0.0,0.12,50.59,0.1827267041022145,0.78,0.0,0,0,1.0827267041022144,0.5,0.5413633520511072,50.048636647948896,1.1419773028598101,FRIDAY_TIME_EXIT,424380.0,10159.33832164103,58.00866887693967,10217.346990517968
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,19,USDJPY,BUY,2025.04.07 02:05:00,2025.04.11 23:58:00,145.221,143.442,0.01,32.7807888,-12.01,0.0,0.06,-12.07,0.09640478994084876,0.39,0.0,0,0,0.5464047899408488,0.5,0.2732023949704244,-12.343202394970424,-0.37653768706659135,FRIDAY_TIME_EXIT,424380.0,10217.346990517968,-19.23608101883217,10198.110909499135
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,26,EURUSD,BUY,2025.04.14 02:05:00,2025.04.18 23:57:15,1.13319,1.13921,0.01,45.22,5.43,0.0,0.06,5.37,0.23,0.59,0.0,0,0,0.88,0.5,0.44,4.93,0.10902255639097744,FRIDAY_TIME_EXIT,424335.0,10198.110909499135,5.5591206085615585,10203.670030107696
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,28,USDCHF,SELL,2025.04.14 02:05:00,2025.04.18 23:57:15,0.81734,0.81762,0.01,47.88477763,-1.19,0.0,0.06,-1.25,0.2814006411040693,0.85,0.0,0,0,1.1914006411040692,0.5,0.5957003205520346,-1.8457003205520346,-0.038544615051019804,FRIDAY_TIME_EXIT,424335.0,10203.670030107696,-1.9664826670906441,10201.703547440606
01-v27-2025-development-native,V27_2025_DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,29,USDJPY,SELL,2025.04.14 02:05:00,2025.04.18 23:57:15,143.596,142.254,0.01,48.99541278,8.64,0.0,0.06,8.58,0.11142371653806513,0.79,0.0,0,0,0.9614237165380651,0.5,0.48071185826903257,8.099288141730968,0.16530707023734084,FRIDAY_TIME_EXIT,424335.0,10201.703547440606,8.432068624286467,10210.135616064892
