schema,time,dataset,execution_layer,symbol,record_type,signal_time,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_ATTEMPT,2025.02.03 10:05:00,BUY,1.4712300000,0.0000000000,0,0.0000,0.01000000,0,0,14,14,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,EXIT_ATTEMPT,2025.02.03 10:05:00,SELL,155.6750000000,0.0000000000,0,0.0000,0.01000000,0,0,15,15,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_TRANSACTION,NONE,BUY,1.4712300000,1.4712300000,0,0.0000,0.01000000,0,0,14,14,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,EXIT_TRANSACTION,NONE,SELL,155.6750000000,155.6750000000,0,0.0000,0.01000000,0,0,15,15,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,BUY,1.2280100000,0.0000000000,16,0.0000,0.00000000,0.00000000,1.1966400000,0,0,0,NO,0.010454285714
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_ATTEMPT,2025.02.03 10:05:00,BUY,1.4712300000,0.0000000000,14,0.0000,0.01000000,23.43617245,1.4367500000,16,16,10009,NO,0.011491428571
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_ATTEMPT,2025.02.03 10:05:00,BUY,0.9193300000,0.0000000000,16,0.0000,0.01000000,20.23368481,0.9008700000,17,17,10009,NO,0.006152142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_ATTEMPT,2025.02.03 10:05:00,SELL,155.6600000000,0.0000000000,16,0.0000,0.00000000,0.00000000,160.0780000000,0,0,0,NO,1.472500000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_TRANSACTION,NONE,BUY,1.4712300000,1.4712300000,14,0.0000,0.01000000,23.43617245,1.4367500000,16,16,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.03 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_TRANSACTION,NONE,BUY,0.9193300000,0.9193300000,16,0.0000,0.01000000,20.23368481,0.9008700000,17,17,10009,YES,0.000000000000
