deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
35,35,32,2025.03.10 10:05:01,1741601101349,1,0,3,0.01000000,0.5720600000,-11.97000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
36,36,36,2025.03.10 10:05:03,1741601103271,0,1,3,0.01000000,0.6315400000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
37,37,37,2025.03.10 10:05:03,1741601103271,0,0,3,0.01000000,1.4367700000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
38,38,36,2025.03.17 10:05:00,1742205900426,1,0,3,0.01000000,0.6334400000,-1.90000000,0.00000000,-0.06000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
39,39,37,2025.03.17 10:05:00,1742205900426,1,1,3,0.01000000,1.4364400000,-0.23000000,0.00000000,0.15000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
40,40,40,2025.03.24 10:05:00,1742810700146,0,0,3,0.01000000,1.2940900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202602,GBPUSD,SolTrade TBV1,YES
41,41,41,2025.03.24 10:05:00,1742810700146,0,0,3,0.01000000,1.4333800000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
42,42,42,2025.03.24 10:05:00,1742810700146,0,0,3,0.01000000,149.7740000000,0.00000000,0.00000000,0.00000000,0.00000000,2908202607,USDJPY,SolTrade TBV1,YES
43,43,40,2025.03.31 10:05:02,1743415502853,1,1,3,0.01000000,1.2963800000,2.29000000,0.00000000,-0.20000000,0.00000000,2908202602,GBPUSD,SolTrade TBV1 exit,YES
44,44,41,2025.03.31 10:05:02,1743415502853,1,1,3,0.01000000,1.4320100000,-0.96000000,0.00000000,0.15000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
45,45,42,2025.03.31 10:05:02,1743415502853,1,1,3,0.01000000,148.9100000000,-5.80000000,0.00000000,0.43000000,0.00000000,2908202607,USDJPY,SolTrade TBV1 exit,YES
46,46,46,2025.03.31 10:05:03,1743415503056,0,0,3,0.01000000,1.2965200000,0.00000000,0.00000000,0.00000000,0.00000000,2908202602,GBPUSD,SolTrade TBV1,YES
47,47,47,2025.03.31 10:05:03,1743415503056,0,1,3,0.01000000,0.6286900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
48,48,48,2025.03.31 10:05:03,1743415503056,0,1,3,0.01000000,1.4320100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
49,49,49,2025.03.31 10:05:03,1743415503056,0,0,3,0.01000000,148.9240000000,0.00000000,0.00000000,0.00000000,0.00000000,2908202607,USDJPY,SolTrade TBV1,YES
50,50,49,2025.04.03 16:21:36,1743697296532,1,1,4,0.01000000,145.5300000000,-23.32000000,0.00000000,0.31000000,0.00000000,2908202607,USDJPY,sl 145.532,YES
51,51,46,2025.04.07 10:05:00,1744020300197,1,1,3,0.01000000,1.2911700000,-5.35000000,0.00000000,-0.20000000,0.00000000,2908202602,GBPUSD,SolTrade TBV1 exit,YES
52,52,47,2025.04.07 10:05:00,1744020300197,1,0,3,0.01000000,0.6020800000,26.61000000,0.00000000,-0.06000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
53,53,48,2025.04.07 10:05:00,1744020300197,1,0,3,0.01000000,1.4244900000,5.28000000,0.00000000,-0.43000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
54,54,54,2025.04.07 10:05:01,1744020301029,0,1,3,0.01000000,0.5572900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
55,55,55,2025.04.07 10:05:01,1744020301029,0,1,3,0.01000000,0.8477900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
56,56,54,2025.04.11 06:52:00,1744354320207,1,0,4,0.01000000,0.5798800000,-22.59000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,sl 0.57988,YES
57,57,55,2025.04.14 10:05:01,1744625101062,1,0,3,0.01000000,0.8141900000,41.27000000,0.00000000,-0.96000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
58,58,58,2025.05.05 10:05:00,1746439500008,0,0,3,0.01000000,0.6468100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
59,59,59,2025.05.05 10:05:00,1746439500008,0,0,3,0.01000000,0.5969700000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
60,60,58,2025.05.12 10:05:00,1747044300130,1,1,3,0.01000000,0.6437100000,-3.10000000,0.00000000,-0.13000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
61,61,59,2025.05.12 10:05:00,1747044300130,1,1,3,0.01000000,0.5914400000,-5.53000000,0.00000000,-0.20000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
62,62,62,2025.05.12 10:05:01,1747044301040,0,0,3,0.01000000,0.6438200000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
63,63,62,2025.05.19 10:05:00,1747649100372,1,1,3,0.01000000,0.6411000000,-2.72000000,0.00000000,-0.13000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
64,64,64,2025.06.02 10:05:00,1748858700273,0,1,3,0.01000000,0.6471600000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
65,65,65,2025.06.02 10:05:00,1748858700273,0,1,3,0.01000000,0.6008500000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
66,66,64,2025.06.09 10:05:00,1749463500072,1,0,3,0.01000000,0.6518900000,-4.73000000,0.00000000,-0.06000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
67,67,65,2025.06.09 10:05:00,1749463500072,1,0,3,0.01000000,0.6047000000,-3.85000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
68,68,68,2025.06.09 10:05:01,1749463501790,0,1,3,0.01000000,0.6517500000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
69,69,69,2025.06.09 10:05:01,1749463501790,0,0,3,0.01000000,0.6046900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
