schema,time,segment_id,dataset,cost_profile,execution_layer,event_type,reason_code,details
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.18 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.18 21:57:04,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.19 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.19 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.19 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.20 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.20 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.20 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.23 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.23 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.23 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.24 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.24 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.24 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.25 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.25 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.25 23:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.26 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.26 23:05:01,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.26 23:05:01,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.27 19:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.27 23:05:01,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.27 23:05:01,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.30 18:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.30 22:05:03,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.30 22:05:03,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.31 18:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.31 22:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V25_EVENT_V1,2026.03.31 22:05:00,2026_P1,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,FIXING_REVERSAL_TIME_EXIT
