schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed,scheduled_entry_target,entry_atr
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.22 22:05:02,2026_P3,EXIT_ATTEMPT,2026.07.22 21:00:00,8,BUY,1.1411300000,0.0000000000,0,0.0000,0.15000000,0,0,9,9,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.22 22:05:02,2026_P3,EXIT_TRANSACTION,NONE,8,BUY,1.1411300000,1.1411300000,0,0.0000,0.15000000,0,0,9,9,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.23 18:05:00,2026_P3,ENTRY_ATTEMPT,2026.07.23 17:00:00,0,BUY,1.1374700000,0.0000000000,13,0.0000,0.12000000,24.72000000,1.1354100000,10,10,10009,NONE,NO,2026.07.23 18:05:00,0.001027089182
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.23 22:05:00,2026_P3,EXIT_ATTEMPT,2026.07.23 21:00:00,10,BUY,1.1375800000,0.0000000000,0,0.0000,0.12000000,0,0,11,11,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.23 22:05:00,2026_P3,EXIT_TRANSACTION,NONE,10,BUY,1.1375800000,1.1375800000,0,0.0000,0.12000000,0,0,11,11,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.24 18:05:00,2026_P3,ENTRY_ATTEMPT,2026.07.24 17:00:00,0,BUY,1.1380000000,0.0000000000,14,0.0000,0.12000000,23.28000000,1.1360600000,12,12,10009,NONE,NO,2026.07.24 18:05:00,0.000968340280
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.24 22:05:00,2026_P3,EXIT_ATTEMPT,2026.07.24 21:00:00,12,BUY,1.1369600000,0.0000000000,0,0.0000,0.12000000,0,0,13,13,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.24 22:05:00,2026_P3,EXIT_TRANSACTION,NONE,12,BUY,1.1369600000,1.1369600000,0,0.0000,0.12000000,0,0,13,13,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.27 18:05:00,2026_P3,ENTRY_ATTEMPT,2026.07.27 17:00:00,0,BUY,1.1373600000,0.0000000000,13,0.0000,0.12000000,24.60000000,1.1353100000,14,14,10009,NONE,NO,2026.07.27 18:05:00,0.001022159316
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.27 22:05:00,2026_P3,EXIT_ATTEMPT,2026.07.27 21:00:00,14,BUY,1.1367300000,0.0000000000,0,0.0000,0.12000000,0,0,15,15,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.27 22:05:00,2026_P3,EXIT_TRANSACTION,NONE,14,BUY,1.1367300000,1.1367300000,0,0.0000,0.12000000,0,0,15,15,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.28 18:05:00,2026_P3,ENTRY_ATTEMPT,2026.07.28 17:00:00,0,BUY,1.1385100000,0.0000000000,13,0.0000,0.13000000,24.44000000,1.1366300000,16,16,10009,NONE,NO,2026.07.28 18:05:00,0.000935584071
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.28 22:05:00,2026_P3,EXIT_ATTEMPT,2026.07.28 21:00:00,16,BUY,1.1387700000,0.0000000000,0,0.0000,0.13000000,0,0,17,17,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.28 22:05:00,2026_P3,EXIT_TRANSACTION,NONE,16,BUY,1.1387700000,1.1387700000,0,0.0000,0.13000000,0,0,17,17,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.29 18:05:00,2026_P3,ENTRY_ATTEMPT,2026.07.29 17:00:00,0,BUY,1.1384500000,0.0000000000,13,0.0000,0.13000000,23.66000000,1.1366300000,18,18,10009,NONE,NO,2026.07.29 18:05:00,0.000909278718
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.29 22:05:00,2026_P3,EXIT_ATTEMPT,2026.07.29 21:00:00,18,BUY,1.1447800000,0.0000000000,0,0.0000,0.13000000,0,0,19,19,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.29 22:05:00,2026_P3,EXIT_TRANSACTION,NONE,18,BUY,1.1447800000,1.1447800000,0,0.0000,0.13000000,0,0,19,19,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.30 18:05:00,2026_P3,ENTRY_ATTEMPT,2026.07.30 17:00:00,0,BUY,1.1501100000,0.0000000000,12,0.0000,0.07000000,24.92000000,1.1465500000,20,20,10009,NONE,NO,2026.07.30 18:05:00,0.001779762247
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.30 22:05:00,2026_P3,EXIT_ATTEMPT,2026.07.30 21:00:00,20,BUY,1.1532900000,0.0000000000,0,0.0000,0.07000000,0,0,21,21,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.30 22:05:00,2026_P3,EXIT_TRANSACTION,NONE,20,BUY,1.1532900000,1.1532900000,0,0.0000,0.07000000,0,0,21,21,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.31 18:05:00,2026_P3,ENTRY_ATTEMPT,2026.07.31 17:00:00,0,BUY,1.1499200000,0.0000000000,13,0.0000,0.07000000,24.92000000,1.1463600000,22,22,10009,NONE,NO,2026.07.31 18:05:00,0.001777061199
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.31 22:05:00,2026_P3,EXIT_ATTEMPT,2026.07.31 21:00:00,22,BUY,1.1533300000,0.0000000000,0,0.0000,0.07000000,0,0,23,23,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2026.07.31 22:05:00,2026_P3,EXIT_TRANSACTION,NONE,22,BUY,1.1533300000,1.1533300000,0,0.0000,0.07000000,0,0,23,23,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
