run_id,segment,formal_dataset,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,adjusted_net_R,exit_reason,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,18,BUY,2025.09.16 18:05:00,2025.09.16 22:05:00,1.184,1.18655,0.08,24.32,20.4,0.0,0.48,19.919999999999998,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,18.479999999999997,0.7598684210526314,FIXING_REVERSAL_TIME_EXIT,14400.0,9512.716894999623,18.071032917310134,9530.787927916934
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,20,BUY,2025.09.17 18:05:00,2025.09.17 21:52:43,1.18468,1.18235,0.1,23.1,-23.3,0.0,0.6000000000000001,-23.900000000000002,1.3,0.0,0.0,0.0,0.0,1.9000000000000001,1.0,1.9000000000000001,-25.8,-1.1168831168831168,STOP_LOSS_EXIT,13663.0,9530.787927916934,-26.61194031820962,9504.175987598725
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,22,BUY,2025.09.18 18:05:00,2025.09.18 22:05:06,1.17839,1.1786,0.06,24.66,1.26,0.0,0.36,0.9,0.72,0.0,0.0,0.0,0.0,1.08,1.0,1.08,-0.18000000000000005,-0.007299270072992703,FIXING_REVERSAL_TIME_EXIT,14406.0,9504.175987598725,-0.1734338683868381,9504.002553730337
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,24,BUY,2025.09.19 18:05:00,2025.09.19 22:05:08,1.17571,1.17479,0.07,21.91,-6.44,0.0,0.42000000000000004,-6.86,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,1.0,1.2600000000000002,-8.120000000000001,-0.37060702875399365,FIXING_REVERSAL_TIME_EXIT,14408.0,9504.002553730337,-8.80562536927092,9495.196928361067
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,26,BUY,2025.09.22 18:05:00,2025.09.22 22:05:02,1.17693,1.17967,0.09,23.22,24.66,0.0,0.54,24.12,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,22.5,0.9689922480620156,FIXING_REVERSAL_TIME_EXIT,14402.0,9495.196928361067,23.001930543510337,9518.198858904578
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,28,BUY,2025.09.23 18:05:00,2025.09.23 22:05:00,1.17959,1.18115,0.09,24.12,14.04,0.0,0.54,13.5,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,11.79,0.4888059701492537,FIXING_REVERSAL_TIME_EXIT,14400.0,9518.198858904578,11.631381068250928,9529.830239972829
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,30,BUY,2025.09.24 18:05:00,2025.09.24 22:05:00,1.17439,1.17345,0.09,23.4,-8.46,0.0,0.54,-9.0,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-10.620000000000001,-0.4538461538461539,FIXING_REVERSAL_TIME_EXIT,14400.0,9529.830239972829,-10.812692003046095,9519.017547969783
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,32,BUY,2025.09.25 18:05:00,2025.09.25 22:05:00,1.16711,1.16547,0.08,24.64,-13.12,0.0,0.48,-13.6,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,-15.04,-0.6103896103896104,FIXING_REVERSAL_TIME_EXIT,14400.0,9519.017547969783,-14.52577353099285,9504.49177443879
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,34,BUY,2025.09.26 18:05:00,2025.09.26 22:05:01,1.16951,1.1702,0.08,22.4,5.52,0.0,0.48,5.039999999999999,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,3.599999999999999,0.1607142857142857,FIXING_REVERSAL_TIME_EXIT,14401.0,9504.49177443879,3.818769016515585,9508.310543455305
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,36,BUY,2025.09.29 18:05:00,2025.09.29 22:05:00,1.17307,1.17269,0.09,24.84,-3.42,0.0,0.54,-3.96,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,-5.67,-0.22826086956521738,FIXING_REVERSAL_TIME_EXIT,14400.0,9508.310543455305,-5.425938081863082,9502.884605373441
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,38,BUY,2025.09.30 18:05:00,2025.09.30 22:05:01,1.17439,1.17387,0.09,24.84,-4.68,0.0,0.54,-5.22,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,-6.93,-0.27898550724637683,FIXING_REVERSAL_TIME_EXIT,14401.0,9502.884605373441,-6.627917704834737,9496.256687668607
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,40,BUY,2025.10.01 18:05:00,2025.10.01 22:05:00,1.17386,1.17348,0.06,22.56,-2.28,0.0,0.36,-2.6399999999999997,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,1.0,1.1400000000000001,-3.78,-0.1675531914893617,FIXING_REVERSAL_TIME_EXIT,14400.0,9496.256687668607,-3.9778202880526745,9492.278867380553
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,42,BUY,2025.10.02 18:05:00,2025.10.02 22:05:00,1.1708,1.17232,0.08,22.56,12.16,0.0,0.48,11.68,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,10.24,0.4539007092198582,FIXING_REVERSAL_TIME_EXIT,14400.0,9492.278867380553,10.771380275041764,9503.050247655596
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,44,BUY,2025.10.03 18:05:00,2025.10.03 22:05:01,1.17394,1.17375,0.1,24.3,-1.9,0.0,0.6000000000000001,-2.5,1.3,0.0,0.0,0.0,0.0,1.9000000000000001,1.0,1.9000000000000001,-4.4,-0.18106995884773663,FIXING_REVERSAL_TIME_EXIT,14401.0,9503.050247655596,-4.30179229317743,9498.748455362418
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,46,BUY,2025.10.06 18:05:00,2025.10.06 22:05:00,1.17189,1.17131,0.07,23.38,-4.06,0.0,0.42000000000000004,-4.4799999999999995,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,1.0,1.2600000000000002,-5.74,-0.24550898203592816,FIXING_REVERSAL_TIME_EXIT,14400.0,9498.748455362418,-5.830070159728431,9492.918385202689
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,48,BUY,2025.10.07 18:05:00,2025.10.07 22:05:00,1.1666,1.16551,0.09,22.86,-9.81,0.0,0.54,-10.350000000000001,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-11.970000000000002,-0.5236220472440946,FIXING_REVERSAL_TIME_EXIT,14400.0,9492.918385202689,-12.426753397952341,9480.491631804736
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,50,BUY,2025.10.08 18:05:00,2025.10.08 22:05:00,1.16185,1.1624,0.08,22.48,4.4,0.0,0.48,3.9200000000000004,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,2.4800000000000004,0.11032028469750892,FIXING_REVERSAL_TIME_EXIT,14400.0,9480.491631804736,2.6147263397326235,9483.106358144469
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,52,BUY,2025.10.09 18:05:00,2025.10.09 18:44:14,1.15767,1.15469,0.08,23.6,-23.84,0.0,0.48,-24.32,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,-25.76,-1.0915254237288137,STOP_LOSS_EXIT,2354.0,9483.106358144469,-25.877629214597622,9457.228728929871
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,54,BUY,2025.10.10 18:05:00,2025.10.10 22:05:04,1.15959,1.1606,0.09,23.67,9.09,0.0,0.54,8.55,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,6.930000000000001,0.29277566539923955,FIXING_REVERSAL_TIME_EXIT,14404.0,9457.228728929871,6.922116084863119,9464.150845014734
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,56,BUY,2025.10.13 18:05:00,2025.10.13 22:05:00,1.15671,1.15703,0.07,22.05,2.24,0.0,0.42000000000000004,1.8200000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,1.0,1.33,0.4900000000000002,0.02222222222222223,FIXING_REVERSAL_TIME_EXIT,14400.0,9464.150845014734,0.5257861580563743,9464.67663117279
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,58,BUY,2025.10.14 18:05:00,2025.10.14 22:05:03,1.15959,1.16083,0.07,22.19,8.68,0.0,0.42000000000000004,8.26,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,1.0,1.2600000000000002,7.0,0.31545741324921134,FIXING_REVERSAL_TIME_EXIT,14403.0,9464.67663117279,7.464256018275071,9472.140887191064
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,60,BUY,2025.10.15 18:05:00,2025.10.15 22:05:00,1.16226,1.16353,0.09,23.4,11.43,0.0,0.54,10.89,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,9.27,0.39615384615384613,FIXING_REVERSAL_TIME_EXIT,14400.0,9472.140887191064,9.38106260942961,9481.521949800494
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,62,BUY,2025.10.16 18:05:00,2025.10.16 22:05:01,1.16746,1.16873,0.09,22.77,11.43,0.0,0.54,10.89,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,9.18,0.4031620553359684,FIXING_REVERSAL_TIME_EXIT,14401.0,9481.521949800494,9.556474692486663,9491.07842449298
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,64,BUY,2025.10.17 18:05:00,2025.10.17 22:05:00,1.1663,1.16692,0.08,22.96,4.96,0.0,0.48,4.48,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,3.0400000000000005,0.132404181184669,FIXING_REVERSAL_TIME_EXIT,14400.0,9491.07842449298,3.1416461683861785,9494.220070661366
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,66,BUY,2025.10.20 18:05:00,2025.10.20 22:05:00,1.1654,1.16462,0.11,24.97,-8.58,0.0,0.66,-9.24,1.32,0.0,0.0,0.0,0.0,1.98,1.0,1.98,-11.22,-0.4493392070484582,FIXING_REVERSAL_TIME_EXIT,14400.0,9494.220070661366,-10.665313295236338,9483.55475736613
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,68,BUY,2025.10.21 18:05:00,2025.10.21 22:05:02,1.16104,1.16069,0.1,24.6,-3.5,0.0,0.6000000000000001,-4.1,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,-5.9,-0.23983739837398374,FIXING_REVERSAL_TIME_EXIT,14402.0,9483.55475736613,-5.686277750859773,9477.86847961527
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,70,BUY,2025.10.22 18:05:00,2025.10.22 22:05:00,1.16139,1.16075,0.11,23.76,-7.04,0.0,0.66,-7.7,1.43,0.0,0.0,0.0,0.0,2.09,1.0,2.09,-9.79,-0.412037037037037,FIXING_REVERSAL_TIME_EXIT,14400.0,9477.86847961527,-9.763082114418506,9468.10539750085
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,72,BUY,2025.10.23 18:05:00,2025.10.23 22:05:01,1.16155,1.16174,0.12,24.36,2.28,0.0,0.72,1.5599999999999998,1.56,0.0,0.0,0.0,0.0,2.2800000000000002,1.0,2.2800000000000002,-0.7200000000000004,-0.029556650246305438,FIXING_REVERSAL_TIME_EXIT,14401.0,9468.10539750085,-0.6996136993227234,9467.405783801529
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,74,BUY,2025.10.24 18:05:00,2025.10.24 22:05:03,1.16289,1.16268,0.1,25.0,-2.1,0.0,0.6000000000000001,-2.7,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,-4.5,-0.18,FIXING_REVERSAL_TIME_EXIT,14403.0,9467.405783801529,-4.260332602710688,9463.145451198818
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,76,BUY,2025.10.27 19:05:04,2025.10.27 23:05:01,1.16359,1.16443,0.11,23.21,9.24,0.0,0.66,8.58,1.32,0.0,0.0,0.0,0.0,1.98,1.0,1.98,6.6,0.2843601895734597,FIXING_REVERSAL_TIME_EXIT,14397.0,9463.145451198818,6.727354586160297,9469.872805784978
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,78,BUY,2025.10.28 19:05:00,2025.10.28 23:05:00,1.16577,1.16528,0.1,24.7,-4.9,0.0,0.6000000000000001,-5.5,1.3,0.0,0.0,0.0,0.0,1.9000000000000001,1.0,1.9000000000000001,-7.4,-0.29959514170040485,FIXING_REVERSAL_TIME_EXIT,14400.0,9469.872805784978,-7.0928197128349035,9462.779986072144
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,80,BUY,2025.10.29 19:05:00,2025.10.29 21:00:01,1.16637,1.16356,0.09,23.13,-25.29,0.0,0.54,-25.83,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-27.45,-1.1867704280155642,STOP_LOSS_EXIT,6901.0,9462.779986072144,-28.075368635719883,9434.704617436424
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,82,BUY,2025.10.30 19:05:00,2025.10.30 23:05:06,1.15625,1.15641,0.07,24.43,1.12,0.0,0.42000000000000004,0.7000000000000001,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,1.0,1.2600000000000002,-0.5600000000000002,-0.02292263610315187,FIXING_REVERSAL_TIME_EXIT,14406.0,9434.704617436424,-0.5406707517155546,9434.163946684708
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,84,BUY,2025.10.31 19:05:00,2025.10.31 23:05:00,1.15414,1.15268,0.09,24.57,-13.14,0.0,0.54,-13.68,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,-15.39,-0.6263736263736264,FIXING_REVERSAL_TIME_EXIT,14400.0,9434.163946684708,-14.773278707720559,9419.390667976988
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,86,BUY,2025.11.03 18:05:00,2025.11.03 22:05:01,1.15282,1.15217,0.11,24.53,-7.15,0.0,0.66,-7.8100000000000005,1.32,0.0,0.0,0.0,0.0,1.98,1.0,1.98,-9.790000000000001,-0.39910313901345296,FIXING_REVERSAL_TIME_EXIT,14401.0,9419.390667976988,-9.398270957959104,9409.992397019028
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,88,BUY,2025.11.04 18:05:00,2025.11.04 22:05:00,1.14921,1.14749,0.1,24.6,-17.2,0.0,0.6000000000000001,-17.8,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,-19.6,-0.7967479674796748,FIXING_REVERSAL_TIME_EXIT,14400.0,9409.992397019028,-18.74348079081026,9391.248916228218
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,90,BUY,2025.11.05 18:05:00,2025.11.05 22:05:00,1.14736,1.1489,0.11,24.42,16.94,0.0,0.66,16.28,1.43,0.0,0.0,0.0,0.0,2.09,1.0,2.09,14.190000000000001,0.5810810810810811,FIXING_REVERSAL_TIME_EXIT,14400.0,9391.248916228218,13.642692682358563,9404.891608910577
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,92,BUY,2025.11.06 18:05:00,2025.11.06 22:05:00,1.15385,1.15433,0.1,23.3,4.8,0.0,0.6000000000000001,4.199999999999999,1.3,0.0,0.0,0.0,0.0,1.9000000000000001,1.0,1.9000000000000001,2.299999999999999,0.09871244635193129,FIXING_REVERSAL_TIME_EXIT,14400.0,9404.891608910577,2.320949645975785,9407.212558556552
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,94,BUY,2025.11.07 18:05:00,2025.11.07 22:05:00,1.15755,1.15573,0.11,23.32,-20.02,0.0,0.66,-20.68,1.32,0.0,0.0,0.0,0.0,1.98,1.0,1.98,-22.66,-0.9716981132075472,FIXING_REVERSAL_TIME_EXIT,14400.0,9407.212558556552,-22.852426734229358,9384.360131822323
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,96,BUY,2025.11.10 18:05:01,2025.11.10 22:05:01,1.15475,1.15614,0.1,24.4,13.9,0.0,0.6000000000000001,13.3,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,11.5,0.4713114754098361,FIXING_REVERSAL_TIME_EXIT,14400.0,9384.360131822323,11.057391548766057,9395.417523371088
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,98,BUY,2025.11.11 18:05:00,2025.11.11 22:05:01,1.15967,1.15853,0.1,23.5,-11.4,0.0,0.6000000000000001,-12.0,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,-13.8,-0.5872340425531916,FIXING_REVERSAL_TIME_EXIT,14401.0,9395.417523371088,-13.793272534310749,9381.624250836778
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,100,BUY,2025.11.12 18:05:00,2025.11.12 22:05:00,1.1596,1.15864,0.11,23.43,-10.56,0.0,0.66,-11.22,1.32,0.0,0.0,0.0,0.0,1.98,1.0,1.98,-13.200000000000001,-0.5633802816901409,FIXING_REVERSAL_TIME_EXIT,14400.0,9381.624250836778,-13.213555282868702,9368.410695553908
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,102,BUY,2025.11.13 18:05:01,2025.11.13 22:05:00,1.16413,1.16338,0.09,23.22,-6.75,0.0,0.54,-7.29,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,-9.0,-0.3875968992248062,FIXING_REVERSAL_TIME_EXIT,14399.0,9368.410695553908,-9.077917340653013,9359.332778213255
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,104,BUY,2025.11.14 18:05:00,2025.11.14 22:05:02,1.16131,1.16183,0.08,22.56,4.16,0.0,0.48,3.68,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,2.24,0.09929078014184399,FIXING_REVERSAL_TIME_EXIT,14402.0,9359.332778213255,2.3232386328898156,9361.656016846144
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,106,BUY,2025.11.17 18:05:02,2025.11.17 22:05:00,1.15968,1.15849,0.11,23.76,-13.09,0.0,0.66,-13.75,1.32,0.0,0.0,0.0,0.0,1.98,1.0,1.98,-15.73,-0.662037037037037,FIXING_REVERSAL_TIME_EXIT,14398.0,9361.656016846144,-15.494407527881926,9346.161609318262
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,108,BUY,2025.11.18 18:05:00,2025.11.18 22:05:13,1.1581,1.15849,0.11,23.54,4.29,0.0,0.66,3.63,1.32,0.0,0.0,0.0,0.0,1.98,1.0,1.98,1.65,0.07009345794392523,FIXING_REVERSAL_TIME_EXIT,14413.0,9346.161609318262,1.6377619642496954,9347.799371282512
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,110,BUY,2025.11.19 18:05:00,2025.11.19 21:07:27,1.15452,1.152,0.09,22.68,-22.68,0.0,0.54,-23.22,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,-24.93,-1.0992063492063493,STOP_LOSS_EXIT,10947.0,9347.799371282512,-25.687901050052144,9322.11147023246
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,112,BUY,2025.11.20 18:05:00,2025.11.20 22:05:00,1.15307,1.15344,0.08,22.16,2.96,0.0,0.48,2.48,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,1.04,0.04693140794223827,FIXING_REVERSAL_TIME_EXIT,14400.0,9322.11147023246,1.0937495407312454,9323.20521977319
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,114,BUY,2025.11.21 18:05:00,2025.11.21 22:05:00,1.14976,1.15135,0.08,22.72,12.72,0.0,0.48,12.24,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,10.8,0.47535211267605637,FIXING_REVERSAL_TIME_EXIT,14400.0,9323.20521977319,11.079513245329057,9334.28473301852
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,116,BUY,2025.11.24 18:05:00,2025.11.24 22:05:00,1.15302,1.15238,0.1,23.7,-6.4,0.0,0.6000000000000001,-7.0,1.3,0.0,0.0,0.0,0.0,1.9000000000000001,1.0,1.9000000000000001,-8.9,-0.3755274261603376,FIXING_REVERSAL_TIME_EXIT,14400.0,9334.28473301852,-8.763199802095446,9325.521533216424
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,118,BUY,2025.11.25 18:05:00,2025.11.25 22:05:00,1.15623,1.15796,0.09,23.58,15.57,0.0,0.54,15.030000000000001,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,13.41,0.5687022900763359,FIXING_REVERSAL_TIME_EXIT,14400.0,9325.521533216424,13.258613630240909,9338.780146846666
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,120,BUY,2025.11.26 18:05:00,2025.11.26 22:05:00,1.15968,1.15936,0.07,22.19,-2.24,0.0,0.42000000000000004,-2.66,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,1.0,1.2600000000000002,-3.9200000000000004,-0.17665615141955837,FIXING_REVERSAL_TIME_EXIT,14400.0,9338.780146846666,-4.124382399238276,9334.655764447427
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,122,BUY,2025.11.27 18:05:10,2025.11.27 22:05:06,1.15939,1.15953,0.12,24.6,1.68,0.0,0.72,0.96,1.44,0.0,0.0,0.0,0.0,2.16,1.0,2.16,-1.2000000000000002,-0.04878048780487805,FIXING_REVERSAL_TIME_EXIT,14396.0,9334.655764447427,-1.1383726542009058,9333.517391793226
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,124,BUY,2025.11.28 18:05:00,2025.11.28 22:05:00,1.16016,1.16005,0.09,23.13,-0.99,0.0,0.54,-1.53,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-3.1500000000000004,-0.13618677042801558,FIXING_REVERSAL_TIME_EXIT,14400.0,9333.517391793226,-3.1777539758050874,9330.33963781742
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,126,BUY,2025.12.01 18:05:00,2025.12.01 21:11:53,1.16339,1.16084,0.09,22.5,-22.95,0.0,0.54,-23.49,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-25.11,-1.1159999999999999,STOP_LOSS_EXIT,11213.0,9330.33963781742,-26.031647589510598,9304.30799022791
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,128,BUY,2025.12.02 18:05:00,2025.12.02 22:05:01,1.16072,1.1623,0.12,24.0,18.96,0.0,0.72,18.240000000000002,1.44,0.0,0.0,0.0,0.0,2.16,1.0,2.16,16.080000000000002,0.67,FIXING_REVERSAL_TIME_EXIT,14401.0,9304.30799022791,15.58471588363175,9319.892706111541
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,130,BUY,2025.12.03 18:05:00,2025.12.03 22:05:00,1.16607,1.16707,0.12,23.28,12.0,0.0,0.72,11.28,1.44,0.0,0.0,0.0,0.0,2.16,1.0,2.16,9.12,0.39175257731958757,FIXING_REVERSAL_TIME_EXIT,14400.0,9319.892706111541,9.127729969903054,9329.020436081444
012-2025-s4-stress-native,2025_S4,V25_2025_DEVELOPMENT_REUSE,STRESS,NATIVE_NORMAL_EXECUTION,132,BUY,2025.12.04 18:05:02,2025.12.04 22:05:01,1.16692,1.165,0.1,22.6,-19.2,0.0,0.6000000000000001,-19.8,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,-21.6,-0.9557522123893806,FIXING_REVERSAL_TIME_EXIT,14399.0,9329.020436081444,-22.29057980302646,9306.729856278418
