schema,time,dataset,execution_layer,symbol,record_type,signal_time,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_TRANSACTION,NONE,BUY,0.7075500000,0.7075500000,15,0.0000,0.01000000,21.79000000,0.6857600000,34,34,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_TRANSACTION,NONE,SELL,0.5975800000,0.5975800000,14,0.0000,0.01000000,17.51000000,0.6150900000,35,35,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,EXIT_ATTEMPT,2026.03.02 10:05:00,BUY,0.7057700000,0.0000000000,0,0.0000,0.01000000,0,0,36,36,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_ATTEMPT,2026.03.02 10:05:00,SELL,0.5944300000,0.0000000000,0,0.0000,0.01000000,0,0,37,37,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,EXIT_TRANSACTION,NONE,BUY,0.7057700000,0.7057700000,0,0.0000,0.01000000,0,0,36,36,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_TRANSACTION,NONE,SELL,0.5944300000,0.5944300000,0,0.0000,0.01000000,0,0,37,37,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,ENTRY_ATTEMPT,2026.03.02 10:05:00,SELL,1.3364800000,0.0000000000,14,0.0000,0.01000000,24.38000000,1.3608600000,38,38,10009,NO,0.008124285714
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_ATTEMPT,2026.03.02 10:05:00,BUY,0.7059800000,0.0000000000,15,0.0000,0.01000000,17.66000000,0.6883200000,39,39,10009,NO,0.005886428571
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_ATTEMPT,2026.03.02 10:05:00,SELL,0.5943400000,0.0000000000,14,0.0000,0.01000000,14.84000000,0.6091800000,40,40,10009,NO,0.004945000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_ATTEMPT,2026.03.02 10:05:00,SELL,0.7725900000,0.0000000000,17,0.0000,0.01000000,20.89077001,0.7887300000,41,41,10009,NO,0.005377857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,ENTRY_TRANSACTION,NONE,SELL,1.3364800000,1.3364800000,14,0.0000,0.01000000,24.38000000,1.3608600000,38,38,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_TRANSACTION,NONE,BUY,0.7059800000,0.7059800000,15,0.0000,0.01000000,17.66000000,0.6883200000,39,39,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_TRANSACTION,NONE,SELL,0.5943400000,0.5943400000,14,0.0000,0.01000000,14.84000000,0.6091800000,40,40,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_TRANSACTION,NONE,SELL,0.7725900000,0.7725900000,17,0.0000,0.01000000,20.89077001,0.7887300000,41,41,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,EXIT_ATTEMPT,2026.03.09 10:05:00,SELL,1.3313000000,0.0000000000,0,0.0000,0.01000000,0,0,42,42,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,EXIT_ATTEMPT,2026.03.09 10:05:00,BUY,0.6996600000,0.0000000000,0,0.0000,0.01000000,0,0,43,43,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_ATTEMPT,2026.03.09 10:05:00,SELL,0.5880300000,0.0000000000,0,0.0000,0.01000000,0,0,44,44,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_ATTEMPT,2026.03.09 10:05:00,SELL,0.7804500000,0.0000000000,0,0.0000,0.01000000,0,0,45,45,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,EXIT_TRANSACTION,NONE,SELL,1.3313000000,1.3313000000,0,0.0000,0.01000000,0,0,42,42,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,EXIT_TRANSACTION,NONE,BUY,0.6996600000,0.6996600000,0,0.0000,0.01000000,0,0,43,43,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_TRANSACTION,NONE,SELL,0.5880300000,0.5880300000,0,0.0000,0.01000000,0,0,44,44,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_TRANSACTION,NONE,SELL,0.7804500000,0.7804500000,0,0.0000,0.01000000,0,0,45,45,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,ENTRY_ATTEMPT,2026.03.09 10:05:00,SELL,1.1539000000,0.0000000000,12,0.0000,0.01000000,22.35000000,1.1762500000,46,46,10009,NO,0.007447142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_ATTEMPT,2026.03.09 10:05:00,BUY,0.6997600000,0.0000000000,15,0.0000,0.01000000,23.55000000,0.6762100000,47,47,10009,NO,0.007847142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_ATTEMPT,2026.03.09 10:05:00,SELL,1.3551000000,0.0000000000,19,0.0000,0.01000000,14.99857052,1.3755600000,48,48,10009,NO,0.006818571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_ATTEMPT,2026.03.09 10:05:00,BUY,158.6280000000,0.0000000000,14,0.0000,0.01000000,22.07853951,155.1450000000,49,49,10009,NO,1.160928571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_TRANSACTION,NONE,BUY,0.6997600000,0.6997600000,15,0.0000,0.01000000,23.55000000,0.6762100000,47,47,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_TRANSACTION,NONE,SELL,1.3551000000,1.3551000000,19,0.0000,0.01000000,14.99857052,1.3755600000,48,48,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_TRANSACTION,NONE,BUY,158.6280000000,158.6280000000,14,0.0000,0.01000000,22.07853951,155.1450000000,49,49,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EXIT_ATTEMPT,2026.03.16 10:05:00,SELL,1.1434100000,0.0000000000,0,0.0000,0.01000000,0,0,50,50,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,EXIT_ATTEMPT,2026.03.16 10:05:00,BUY,0.7018400000,0.0000000000,0,0.0000,0.01000000,0,0,51,51,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_ATTEMPT,2026.03.16 10:05:00,SELL,1.3717000000,0.0000000000,0,0.0000,0.01000000,0,0,52,52,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,EXIT_ATTEMPT,2026.03.16 10:05:00,BUY,159.2410000000,0.0000000000,0,0.0000,0.01000000,0,0,53,53,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EXIT_TRANSACTION,NONE,SELL,1.1434100000,1.1434100000,0,0.0000,0.01000000,0,0,50,50,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,EXIT_TRANSACTION,NONE,BUY,0.7018400000,0.7018400000,0,0.0000,0.01000000,0,0,51,51,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_TRANSACTION,NONE,SELL,1.3717000000,1.3717000000,0,0.0000,0.01000000,0,0,52,52,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,EXIT_TRANSACTION,NONE,BUY,159.2410000000,159.2410000000,0,0.0000,0.01000000,0,0,53,53,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,ENTRY_ATTEMPT,2026.03.16 10:05:00,SELL,1.1432700000,0.0000000000,13,0.0000,0.00000000,0.00000000,1.1686600000,0,0,0,NO,0.008462857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_ATTEMPT,2026.03.16 10:05:00,BUY,0.7019500000,0.0000000000,14,0.0000,0.00000000,0.00000000,0.6740500000,0,0,0,NO,0.009297857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_ATTEMPT,2026.03.16 10:05:00,SELL,1.3715400000,0.0000000000,16,0.0000,0.01000000,16.28837867,1.3938800000,54,54,10009,NO,0.007445000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_ATTEMPT,2026.03.16 10:05:00,BUY,159.2560000000,0.0000000000,14,0.0000,0.01000000,20.56631144,155.9810000000,55,55,10009,NO,1.091500000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_TRANSACTION,NONE,SELL,1.3715400000,1.3715400000,16,0.0000,0.01000000,16.28837867,1.3938800000,54,54,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.16 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_TRANSACTION,NONE,BUY,159.2560000000,159.2560000000,14,0.0000,0.01000000,20.56631144,155.9810000000,55,55,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_ATTEMPT,2026.03.23 10:05:00,SELL,1.3734500000,0.0000000000,0,0.0000,0.01000000,0,0,56,56,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,EXIT_ATTEMPT,2026.03.23 10:05:00,BUY,159.4250000000,0.0000000000,0,0.0000,0.01000000,0,0,57,57,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_TRANSACTION,NONE,SELL,1.3734500000,1.3734500000,0,0.0000,0.01000000,0,0,56,56,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,EXIT_TRANSACTION,NONE,BUY,159.4250000000,159.4250000000,0,0.0000,0.01000000,0,0,57,57,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,ENTRY_ATTEMPT,2026.03.23 10:05:00,BUY,1.3294500000,0.0000000000,15,0.0000,0.00000000,0.00000000,1.2927100000,0,0,0,NO,0.012243571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_ATTEMPT,2026.03.23 10:05:00,SELL,0.5793900000,0.0000000000,14,0.0000,0.01000000,23.74000000,0.6031300000,58,58,10009,NO,0.007910714286
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_ATTEMPT,2026.03.23 10:05:00,SELL,1.3733000000,0.0000000000,17,0.0000,0.01000000,16.18740397,1.3955300000,59,59,10009,NO,0.007409285714
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_ATTEMPT,2026.03.23 10:05:00,BUY,0.7898500000,0.0000000000,16,0.0000,0.00000000,0.00000000,0.7691500000,0,0,0,NO,0.006900000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_TRANSACTION,NONE,SELL,0.5793900000,0.5793900000,14,0.0000,0.01000000,23.74000000,0.6031300000,58,58,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.23 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_TRANSACTION,NONE,SELL,1.3733000000,1.3733000000,17,0.0000,0.01000000,16.18740397,1.3955300000,59,59,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_ATTEMPT,2026.03.30 10:05:00,SELL,0.5736800000,0.0000000000,0,0.0000,0.01000000,0,0,60,60,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_ATTEMPT,2026.03.30 10:05:00,SELL,1.3897100000,0.0000000000,0,0.0000,0.01000000,0,0,61,61,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_TRANSACTION,NONE,SELL,0.5736800000,0.5736800000,0,0.0000,0.01000000,0,0,60,60,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_TRANSACTION,NONE,SELL,1.3897100000,1.3897100000,0,0.0000,0.01000000,0,0,61,61,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,ENTRY_ATTEMPT,2026.03.30 10:05:00,BUY,1.1506200000,0.0000000000,12,0.0000,0.00000000,0.00000000,1.1234500000,0,0,0,NO,0.009056428571
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,ENTRY_ATTEMPT,2026.03.30 10:05:00,BUY,1.3257500000,0.0000000000,15,0.0000,0.00000000,0.00000000,1.2897200000,0,0,0,NO,0.012007857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_ATTEMPT,2026.03.30 10:05:00,SELL,0.5735200000,0.0000000000,15,0.0000,0.01000000,22.01000000,0.5955300000,62,62,10009,NO,0.007333571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_ATTEMPT,2026.03.30 10:05:00,BUY,1.3897100000,0.0000000000,17,0.0000,0.01000000,13.96865150,1.3703000000,63,63,10009,NO,0.006467142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_TRANSACTION,NONE,SELL,0.5735200000,0.5735200000,15,0.0000,0.01000000,22.01000000,0.5955300000,62,62,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.03.30 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_TRANSACTION,NONE,BUY,1.3897100000,1.3897100000,17,0.0000,0.01000000,13.96865150,1.3703000000,63,63,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_ATTEMPT,2026.04.06 10:05:00,SELL,0.5708700000,0.0000000000,0,0.0000,0.01000000,0,0,64,64,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_ATTEMPT,2026.04.06 10:05:00,BUY,1.3936700000,0.0000000000,0,0.0000,0.01000000,0,0,65,65,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_TRANSACTION,NONE,SELL,0.5708700000,0.5708700000,0,0.0000,0.01000000,0,0,64,64,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_TRANSACTION,NONE,BUY,1.3936700000,1.3936700000,0,0.0000,0.01000000,0,0,65,65,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,ENTRY_ATTEMPT,2026.04.06 10:05:00,BUY,1.1530500000,0.0000000000,13,0.0000,0.00000000,0.00000000,1.1263300000,0,0,0,NO,0.008905714286
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_ATTEMPT,2026.04.06 10:05:00,SELL,0.5707300000,0.0000000000,15,0.0000,0.01000000,20.03000000,0.5907600000,66,66,10009,NO,0.006675714286
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_ATTEMPT,2026.04.06 10:05:00,BUY,1.3938500000,0.0000000000,18,0.0000,0.01000000,12.61417696,1.3762700000,67,67,10009,NO,0.005858571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_ATTEMPT,2026.04.06 10:05:00,SELL,159.6350000000,0.0000000000,14,0.0000,0.01000000,21.74690293,163.1020000000,68,68,10009,NO,1.155428571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,ENTRY_TRANSACTION,NONE,SELL,0.5707300000,0.5707300000,15,0.0000,0.01000000,20.03000000,0.5907600000,66,66,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_TRANSACTION,NONE,BUY,1.3938500000,1.3938500000,18,0.0000,0.01000000,12.61417696,1.3762700000,67,67,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.06 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_TRANSACTION,NONE,SELL,159.6350000000,159.6350000000,14,0.0000,0.01000000,21.74690293,163.1020000000,68,68,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.13 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_ATTEMPT,2026.04.13 10:05:00,SELL,0.5834100000,0.0000000000,0,0.0000,0.01000000,0,0,69,69,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.13 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_ATTEMPT,2026.04.13 10:05:00,BUY,1.3854300000,0.0000000000,0,0.0000,0.01000000,0,0,70,70,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.13 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,EXIT_ATTEMPT,2026.04.13 10:05:00,SELL,159.6880000000,0.0000000000,0,0.0000,0.01000000,0,0,71,71,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.04.13 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,EXIT_TRANSACTION,NONE,SELL,0.5834100000,0.5834100000,0,0.0000,0.01000000,0,0,69,69,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
