deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
2,2,2,2026.04.27 18:05:00,1777313100268,0,0,3,0.10000000,1.1734400000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
3,3,2,2026.04.27 22:05:03,1777327503345,1,1,3,0.10000000,1.1719500000,-14.90000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
4,4,4,2026.04.28 18:05:00,1777399500718,0,0,3,0.10000000,1.1708900000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
5,5,4,2026.04.28 22:05:00,1777413900276,1,1,3,0.10000000,1.1712800000,3.90000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
6,6,6,2026.04.29 18:05:00,1777485900193,0,0,3,0.10000000,1.1698300000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
7,7,6,2026.04.29 21:08:32,1777496912954,1,1,4,0.10000000,1.1675100000,-23.20000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,sl 1.16754,YES
8,8,8,2026.04.30 18:05:00,1777572300289,0,0,3,0.07000000,1.1724400000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
9,9,8,2026.04.30 22:05:00,1777586700150,1,1,3,0.07000000,1.1737000000,8.82000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
10,10,10,2026.05.01 18:05:00,1777658700198,0,0,3,0.08000000,1.1767800000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
11,11,10,2026.05.01 19:56:34,1777665394492,1,1,4,0.08000000,1.1738600000,-23.36000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,sl 1.17388,YES
12,12,12,2026.05.04 18:05:00,1777917900380,0,0,3,0.08000000,1.1711400000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
13,13,12,2026.05.04 19:45:00,1777923900267,1,1,4,0.08000000,1.1682900000,-22.80000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,sl 1.16829,YES
14,14,14,2026.05.05 18:05:00,1778004300065,0,0,3,0.10000000,1.1710900000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
15,15,14,2026.05.05 22:05:00,1778018700123,1,1,3,0.10000000,1.1698100000,-12.80000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
16,16,16,2026.05.06 18:05:00,1778090700032,0,0,3,0.07000000,1.1753700000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
17,17,16,2026.05.06 22:05:02,1778105102748,1,1,3,0.07000000,1.1750000000,-2.59000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
18,18,18,2026.05.07 18:05:00,1778177100107,0,0,3,0.10000000,1.1776200000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
19,19,18,2026.05.07 20:25:55,1778185555462,1,1,4,0.10000000,1.1753300000,-22.90000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,sl 1.17535,YES
20,20,20,2026.05.08 18:05:00,1778263500367,0,0,3,0.09000000,1.1775200000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
21,21,20,2026.05.08 22:05:00,1778277900291,1,1,3,0.09000000,1.1779800000,4.14000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
22,22,22,2026.05.11 18:05:00,1778522700391,0,0,3,0.11000000,1.1782100000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
23,23,22,2026.05.11 22:05:00,1778537100292,1,1,3,0.11000000,1.1775500000,-7.26000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
24,24,24,2026.05.12 18:05:00,1778609100240,0,0,3,0.11000000,1.1733700000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
25,25,24,2026.05.12 22:05:00,1778623500134,1,1,3,0.11000000,1.1740100000,7.04000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
26,26,26,2026.05.13 18:05:00,1778695500018,0,0,3,0.11000000,1.1711300000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
27,27,26,2026.05.13 22:05:00,1778709900008,1,1,3,0.11000000,1.1708100000,-3.52000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
28,28,28,2026.05.14 18:05:00,1778781900030,0,0,3,0.12000000,1.1678100000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
29,29,28,2026.05.14 22:05:00,1778796300181,1,1,3,0.12000000,1.1676900000,-1.44000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
30,30,30,2026.05.15 18:05:00,1778868300206,0,0,3,0.09000000,1.1625500000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
31,31,30,2026.05.15 22:05:00,1778882700821,1,1,3,0.09000000,1.1620300000,-4.68000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
32,32,32,2026.05.18 18:05:00,1779127500018,0,0,3,0.10000000,1.1636700000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
33,33,32,2026.05.18 22:05:00,1779141900257,1,1,3,0.10000000,1.1649200000,12.50000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
34,34,34,2026.05.19 18:05:00,1779213900099,0,0,3,0.10000000,1.1596200000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
35,35,34,2026.05.19 22:05:00,1779228300083,1,1,3,0.10000000,1.1603200000,7.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
36,36,36,2026.05.20 18:05:00,1779300300299,0,0,3,0.10000000,1.1619300000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
37,37,36,2026.05.20 22:05:00,1779314700088,1,1,3,0.10000000,1.1631400000,12.10000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
38,38,38,2026.05.21 18:05:00,1779386700283,0,0,3,0.08000000,1.1593300000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
39,39,38,2026.05.21 22:05:00,1779401100353,1,1,3,0.08000000,1.1615000000,17.36000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
40,40,40,2026.05.22 18:05:00,1779473100186,0,0,3,0.10000000,1.1601700000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
41,41,40,2026.05.22 22:05:04,1779487504898,1,1,3,0.10000000,1.1608100000,6.40000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
42,42,42,2026.05.25 18:05:04,1779732304389,0,0,3,0.12000000,1.1641900000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
43,43,42,2026.05.25 22:05:01,1779746701151,1,1,3,0.12000000,1.1642700000,0.96000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
44,44,44,2026.05.26 18:05:02,1779818702105,0,0,3,0.14000000,1.1623000000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
45,45,44,2026.05.26 22:05:01,1779833101457,1,1,3,0.14000000,1.1628700000,7.98000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
46,46,46,2026.05.27 18:05:00,1779905100309,0,0,3,0.12000000,1.1632000000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
47,47,46,2026.05.27 22:05:02,1779919502071,1,1,3,0.12000000,1.1629700000,-2.76000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
