schema,time,dataset,execution_layer,symbol,record_type,signal_time,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.19 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,BUY,0.7993500000,0.7993500000,16,0.0000,0.01000000,18.34357287,0.7846900000,21,21,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.23 17:52:27,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,BUY,0.0000000000,1.3739400000,0,0.0000,0.02000000,0,0,22,22,0,YES,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.23 21:10:09,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,BUY,0.0000000000,0.7846900000,0,0.0000,0.01000000,0,0,23,23,0,YES,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_ATTEMPT,2026.01.26 10:05:00,BUY,1.3650200000,0.0000000000,0,0.0000,0.01000000,0,0,24,24,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_ATTEMPT,2026.01.26 10:05:00,BUY,0.6912600000,0.0000000000,0,0.0000,0.01000000,0,0,25,25,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_TRANSACTION,NONE,BUY,1.3650200000,1.3650200000,0,0.0000,0.01000000,0,0,24,24,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,BUY,0.6912600000,0.6912600000,0,0.0000,0.01000000,0,0,25,25,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2026.01.26 10:05:00,SELL,1.1844300000,0.0000000000,13,0.0000,0.01000000,18.94000000,1.2033700000,26,26,10009,NO,0.006312142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2026.01.26 10:05:00,BUY,0.6914100000,0.0000000000,15,0.0000,0.01000000,14.83000000,0.6765800000,27,27,10009,NO,0.004942142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.01.26 10:05:00,BUY,0.5960400000,0.0000000000,14,0.0000,0.01000000,14.66000000,0.5813800000,28,28,10009,NO,0.004883571429
