schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.05.04 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2026.06.01 10:05:00,BUY,0.5905200000,0.5905600000,16,4.0000,0.02000000,37.32000000,0.5719000000,47,47,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.05.04 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2026.06.01 10:05:00,SELL,1.3597400000,1.3597300000,15,1.0000,0.03000000,40.52257188,1.3783200000,48,48,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.05.04 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2026.06.01 10:05:00,SELL,0.7815400000,0.7815400000,17,0.0000,0.02000000,46.43274704,0.7996100000,49,49,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.05.04 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2026.06.01 10:05:00,SELL,156.9350000000,156.9360000000,19,-1.0000,0.02000000,47.16413323,160.6190000000,50,50,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_ATTEMPT,2026.06.01 10:05:00,2026.06.01 10:05:00,BUY,1.1659900000,0.0000000000,0,0.0000,0.02000000,0,0,53,53,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_ATTEMPT,2026.06.01 10:05:00,2026.06.01 10:05:00,BUY,0.7181400000,0.0000000000,0,0.0000,0.02000000,0,0,54,54,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2026.06.01 10:05:00,2026.06.01 10:05:00,BUY,0.5971700000,0.0000000000,0,0.0000,0.02000000,0,0,55,55,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2026.06.01 10:05:00,2026.06.01 10:05:00,SELL,0.7822900000,0.0000000000,0,0.0000,0.02000000,0,0,56,56,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_ATTEMPT,2026.06.01 10:05:00,2026.06.01 10:05:00,SELL,159.4610000000,0.0000000000,0,0.0000,0.02000000,0,0,57,57,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.1659900000,1.1659900000,0,0.0000,0.02000000,0,0,53,53,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.7181400000,0.7181400000,0,0.0000,0.02000000,0,0,54,54,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.5971700000,0.5971600000,0,1.0000,0.02000000,0,0,55,55,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,SELL,0.7822900000,0.7823200000,0,3.0000,0.02000000,0,0,56,56,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_TRANSACTION,NONE,NONE,SELL,159.4610000000,159.4630000000,0,2.0000,0.02000000,0,0,57,57,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2026.06.01 10:05:00,2026.07.06 10:05:00,SELL,1.1659800000,0.0000000000,13,0.0000,0.03000000,49.11000000,1.1823500000,58,58,10009,NO,0.005455714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2026.06.01 10:05:00,2026.07.06 10:05:00,SELL,1.3468200000,0.0000000000,18,0.0000,0.01000000,25.12000000,1.3719400000,59,59,10009,NO,0.008370714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2026.06.01 10:05:00,2026.07.06 10:05:00,SELL,0.7181500000,0.0000000000,13,0.0000,0.02000000,35.58000000,0.7359400000,60,60,10009,NO,0.005928571429
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.06.01 10:05:00,2026.07.06 10:05:00,SELL,0.5971600000,0.0000000000,16,0.0000,0.02000000,36.12000000,0.6152200000,61,61,10009,NO,0.006017857143
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2026.06.01 10:05:00,2026.07.06 10:05:00,BUY,1.3807000000,0.0000000000,17,0.0000,0.04000000,47.74377989,1.3642500000,62,62,10009,NO,0.005482142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2026.06.01 10:05:00,2026.07.06 10:05:00,BUY,0.7823200000,0.0000000000,16,0.0000,0.02000000,47.12590774,0.7638900000,63,63,10009,NO,0.006142142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2026.06.01 10:05:00,2026.07.06 10:05:00,BUY,159.4630000000,0.0000000000,16,0.0000,0.04000000,45.58254467,157.6460000000,64,64,10009,NO,0.605571428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2026.07.06 10:05:00,SELL,1.3468200000,1.3468600000,18,-4.0000,0.01000000,25.08000000,1.3719400000,59,59,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2026.07.06 10:05:00,SELL,0.7181500000,0.7181500000,13,0.0000,0.02000000,35.58000000,0.7359400000,60,60,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2026.07.06 10:05:00,SELL,0.5971600000,0.5971500000,16,1.0000,0.02000000,36.14000000,0.6152200000,61,61,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2026.07.06 10:05:00,BUY,1.3807000000,1.3807000000,17,0.0000,0.04000000,47.66250887,1.3642500000,62,62,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2026.07.06 10:05:00,BUY,0.7823200000,0.7822800000,16,-4.0000,0.02000000,47.02362688,0.7638900000,63,63,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.06.01 10:05:02,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2026.07.06 10:05:00,BUY,159.4630000000,159.4610000000,16,-2.0000,0.04000000,45.53237126,157.6460000000,64,64,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_ATTEMPT,2026.07.06 10:05:00,2026.07.06 10:05:00,SELL,1.1420700000,0.0000000000,0,0.0000,0.03000000,0,0,65,65,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_ATTEMPT,2026.07.06 10:05:00,2026.07.06 10:05:00,SELL,1.3334200000,0.0000000000,0,0.0000,0.01000000,0,0,66,66,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_ATTEMPT,2026.07.06 10:05:00,2026.07.06 10:05:00,SELL,0.6930300000,0.0000000000,0,0.0000,0.02000000,0,0,67,67,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2026.07.06 10:05:00,2026.07.06 10:05:00,SELL,0.5687400000,0.0000000000,0,0.0000,0.02000000,0,0,68,68,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_ATTEMPT,2026.07.06 10:05:00,2026.07.06 10:05:00,BUY,1.4216200000,0.0000000000,0,0.0000,0.04000000,0,0,69,69,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2026.07.06 10:05:00,2026.07.06 10:05:00,BUY,0.8055300000,0.0000000000,0,0.0000,0.02000000,0,0,70,70,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_ATTEMPT,2026.07.06 10:05:00,2026.07.06 10:05:00,BUY,162.2450000000,0.0000000000,0,0.0000,0.04000000,0,0,71,71,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.1420700000,1.1420700000,0,0.0000,0.03000000,0,0,65,65,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.3334200000,1.3334200000,0,0.0000,0.01000000,0,0,66,66,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.6930300000,0.6930300000,0,0.0000,0.02000000,0,0,67,67,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.5687400000,0.5687400000,0,0.0000,0.02000000,0,0,68,68,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,NONE,BUY,1.4216200000,1.4216200000,0,0.0000,0.04000000,0,0,69,69,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,BUY,0.8055300000,0.8055400000,0,-1.0000,0.02000000,0,0,70,70,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2026.07.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,EXIT_TRANSACTION,NONE,NONE,BUY,162.2450000000,162.2440000000,0,1.0000,0.04000000,0,0,71,71,10009,YES,DOLLAR_FACTOR_REBALANCE
