deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
2,2,2,2026.04.27 14:00:01,1777298401339,0,0,3,0.11000000,1.1746700000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
3,3,2,2026.04.27 19:54:44,1777319684473,1,1,4,0.11000000,1.1725000000,-23.87000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,sl 1.17250,YES
4,4,4,2026.04.28 06:00:00,1777356000520,0,1,3,0.14000000,1.1707800000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
5,5,4,2026.04.28 19:00:00,1777402800519,1,0,3,0.14000000,1.1714700000,-9.66000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1 exit,YES
6,6,6,2026.04.29 20:00:00,1777492800686,0,1,3,0.10000000,1.1684000000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
7,7,6,2026.04.30 13:30:02,1777555802036,1,0,4,0.10000000,1.1708400000,-24.40000000,0.00000000,1.35000000,0.00000000,2607202601,EURUSD,sl 1.17081,YES
8,8,8,2026.05.01 17:00:00,1777654800305,0,0,3,0.09000000,1.1763200000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
9,9,8,2026.05.01 20:03:59,1777665839287,1,1,4,0.09000000,1.1735300000,-25.11000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,sl 1.17360,YES
10,10,10,2026.05.04 16:00:00,1777910400300,0,1,3,0.08000000,1.1708600000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
11,11,10,2026.05.05 18:00:00,1778004000343,1,0,3,0.08000000,1.1706300000,1.84000000,0.00000000,0.36000000,0.00000000,2607202601,EURUSD,SolTrade TBV1 exit,YES
12,12,12,2026.05.06 04:00:00,1778040000361,0,0,3,0.11000000,1.1720500000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
13,13,12,2026.05.07 23:00:00,1778194800364,1,1,3,0.11000000,1.1733100000,13.86000000,0.00000000,-3.20000000,0.00000000,2607202601,EURUSD,SolTrade TBV1 exit,YES
14,14,14,2026.05.08 17:00:00,1778259600545,0,0,3,0.09000000,1.1779900000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
15,15,14,2026.05.11 00:01:32,1778457692098,1,1,4,0.09000000,1.1741900000,-34.20000000,0.00000000,-0.87000000,0.00000000,2607202601,EURUSD,sl 1.17543,YES
16,16,16,2026.05.12 19:00:00,1778612400253,0,1,3,0.10000000,1.1732000000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
17,17,16,2026.05.18 10:00:00,1779098400257,1,0,3,0.10000000,1.1636300000,95.70000000,0.00000000,2.70000000,0.00000000,2607202601,EURUSD,SolTrade TBV1 exit,YES
18,18,18,2026.05.20 13:00:00,1779282000378,0,1,3,0.13000000,1.1587400000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
19,19,18,2026.05.20 17:16:34,1779297394686,1,0,4,0.13000000,1.1606600000,-24.96000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,sl 1.16066,YES
20,20,20,2026.05.26 09:00:00,1779786000318,0,1,3,0.18000000,1.1627300000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
21,21,20,2026.05.26 10:31:54,1779791514595,1,0,4,0.18000000,1.1640900000,-24.48000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,sl 1.16408,YES
22,22,22,2026.05.28 04:00:00,1779940800326,0,1,3,0.13000000,1.1620100000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
23,23,22,2026.05.28 15:53:05,1779983585022,1,0,4,0.13000000,1.1638700000,-24.18000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,sl 1.16387,YES
24,24,24,2026.06.03 03:00:00,1780455600321,0,1,3,0.14000000,1.1620600000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
25,25,24,2026.06.04 13:00:00,1780578000363,1,0,3,0.14000000,1.1626400000,-8.12000000,0.00000000,1.89000000,0.00000000,2607202601,EURUSD,SolTrade TBV1 exit,YES
26,26,26,2026.06.04 17:00:00,1780592400418,0,0,3,0.13000000,1.1636700000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
27,27,26,2026.06.04 21:24:31,1780608271769,1,1,4,0.13000000,1.1618000000,-24.31000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,sl 1.16180,YES
28,28,28,2026.06.08 02:00:00,1780884000290,0,1,3,0.09000000,1.1512600000,0.00000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,SolTrade TBV1,YES
29,29,28,2026.06.08 08:18:00,1780906680426,1,0,4,0.09000000,1.1538600000,-23.40000000,0.00000000,0.00000000,0.00000000,2607202601,EURUSD,sl 1.15386,YES
