schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,BUY,1.4712300000,0.0000000000,0,0.0000,0.02000000,0,0,13,13,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,BUY,0.9191700000,0.0000000000,0,0.0000,0.02000000,0,0,14,14,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,EXIT_ATTEMPT,2025.02.03 10:05:00,2025.02.03 10:05:00,BUY,155.6590000000,0.0000000000,0,0.0000,0.01000000,0,0,15,15,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.0218000000,1.0218000000,0,0.0000,0.02000000,0,0,9,9,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.2279800000,1.2280000000,0,2.0000,0.01000000,0,0,10,10,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.6135900000,0.6136100000,0,2.0000,0.03000000,0,0,11,11,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.5552700000,0.5552900000,0,2.0000,0.03000000,0,0,12,12,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,NONE,BUY,1.4712300000,1.4710800000,0,15.0000,0.02000000,0,0,13,13,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,BUY,0.9191700000,0.9191700000,0,0.0000,0.02000000,0,0,14,14,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,EXIT_TRANSACTION,NONE,NONE,BUY,155.6590000000,155.6590000000,0,0.0000,0.01000000,0,0,15,15,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:05,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,1.0217000000,0.0000000000,11,0.0000,0.02000000,50.34000000,1.0468700000,16,16,10009,NO,0.008389285714
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:05,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,1.2279100000,0.0000000000,16,0.0000,0.01000000,31.37000000,1.2592800000,17,17,10009,NO,0.010454285714
