schema,server_time,time_msc,event,balance,equity,floating_profit,margin,free_margin,positions
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:01,1736157901618,TRADE_TRANSACTION,10000.00000000,9998.22000000,-1.78000000,395.69000000,9602.53000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101320,TRADE_TRANSACTION,10157.09000000,10157.09000000,0.00000000,0.00000000,10157.09000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:06,1738577106509,TRADE_TRANSACTION,10157.09000000,10155.77000000,-1.32000000,392.57000000,9763.20000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.04 16:16:49,1738685809928,TRADE_TRANSACTION,10108.84000000,9986.23000000,-122.61000000,325.90000000,9660.33000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.04 16:16:49,1738685809928,TRADE_TRANSACTION,10108.84000000,9986.23000000,-122.61000000,325.90000000,9660.33000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.04 16:16:49,1738685809928,TRADE_TRANSACTION,10108.84000000,9986.23000000,-122.61000000,325.90000000,9660.33000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.05 12:39:24,1738759163113,TRADE_TRANSACTION,10067.94000000,9890.43000000,-177.51000000,259.23000000,9631.20000000,5
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.05 12:39:24,1738759163113,TRADE_TRANSACTION,10067.94000000,9890.43000000,-177.51000000,259.23000000,9631.20000000,5
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.05 12:39:24,1738759163113,TRADE_TRANSACTION,10067.94000000,9890.43000000,-177.51000000,259.23000000,9631.20000000,5
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.06 21:33:05,1738877583916,TRADE_TRANSACTION,10038.97000000,9909.62000000,-129.35000000,225.90000000,9683.72000000,4
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.06 21:33:05,1738877583916,TRADE_TRANSACTION,10038.97000000,9909.62000000,-129.35000000,225.90000000,9683.72000000,4
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.06 21:33:05,1738877583916,TRADE_TRANSACTION,10038.97000000,9909.62000000,-129.35000000,225.90000000,9683.72000000,4
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.07 15:30:05,1738942205387,TRADE_TRANSACTION,9988.25000000,9886.09000000,-102.16000000,164.55000000,9721.54000000,3
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.07 15:30:05,1738942205387,TRADE_TRANSACTION,9988.25000000,9886.09000000,-102.16000000,164.55000000,9721.54000000,3
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.07 15:30:05,1738942205387,TRADE_TRANSACTION,9988.25000000,9886.09000000,-102.16000000,164.55000000,9721.54000000,3
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 00:24:50,1739492690917,TRADE_TRANSACTION,9939.06000000,9870.95000000,-68.11000000,96.44000000,9774.51000000,2
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 00:24:50,1739492690917,TRADE_TRANSACTION,9939.06000000,9870.95000000,-68.11000000,96.44000000,9774.51000000,2
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 00:24:50,1739492690917,TRADE_TRANSACTION,9939.06000000,9870.95000000,-68.11000000,96.44000000,9774.51000000,2
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 10:39:05,1739529545249,TRADE_TRANSACTION,9907.44000000,9861.84000000,-45.60000000,55.51000000,9806.33000000,1
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 10:39:05,1739529545249,TRADE_TRANSACTION,9907.44000000,9861.84000000,-45.60000000,55.51000000,9806.33000000,1
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 10:39:05,1739529545249,TRADE_TRANSACTION,9907.44000000,9861.84000000,-45.60000000,55.51000000,9806.33000000,1
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 11:31:18,1739532677627,TRADE_TRANSACTION,9859.59000000,9859.59000000,0.00000000,0.00000000,9859.59000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 11:31:18,1739532677627,TRADE_TRANSACTION,9859.59000000,9859.59000000,0.00000000,0.00000000,9859.59000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 11:31:18,1739532677627,TRADE_TRANSACTION,9859.59000000,9859.59000000,0.00000000,0.00000000,9859.59000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:01,1740996300185,TRADE_TRANSACTION,9859.59000000,9857.50000000,-2.09000000,429.58000000,9427.92000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.04 14:32:01,1743777121215,TRADE_TRANSACTION,9808.64000000,10161.61000000,352.97000000,367.39000000,9794.22000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.04 14:32:01,1743777121215,TRADE_TRANSACTION,9808.64000000,10161.61000000,352.97000000,367.39000000,9794.22000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.04 14:32:01,1743777121215,TRADE_TRANSACTION,9808.64000000,10161.61000000,352.97000000,367.39000000,9794.22000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:01,1744020301341,TRADE_TRANSACTION,10123.37000000,10123.37000000,0.00000000,0.00000000,10123.37000000,0
