schema,dataset,target,currency,symbol,orientation,rank,formation_return,portfolio_side,chart_direction,recent_h1,recent_close,anchor_h1,anchor_close,scheduled_exit
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.01.26 10:05:00,CAD,USDCAD,-1,7,0.005965419551,SHORT,BUY,2026.01.26 09:00:00,1.3695600000,2026.01.05 09:00:00,1.3777300000,2026.02.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.01.26 10:05:00,CHF,USDCHF,-1,3,0.019149318479,NONE,NONE,2026.01.26 09:00:00,0.7791400000,2026.01.05 09:00:00,0.7940600000,2026.02.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.01.26 10:05:00,JPY,USDJPY,-1,4,0.017770545370,NONE,NONE,2026.01.26 09:00:00,154.2440000000,2026.01.05 09:00:00,156.9850000000,2026.02.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.02 10:05:00,EUR,EURUSD,1,7,0.014429619233,SHORT,SELL,2026.02.02 09:00:00,1.1852900000,2026.01.12 09:00:00,1.1684300000,2026.02.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.02 10:05:00,GBP,GBPUSD,1,5,0.017525458779,NONE,NONE,2026.02.02 09:00:00,1.3678900000,2026.01.12 09:00:00,1.3443300000,2026.02.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.02 10:05:00,AUD,AUDUSD,1,2,0.035349919456,LONG,BUY,2026.02.02 09:00:00,0.6941400000,2026.01.12 09:00:00,0.6704400000,2026.02.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.02 10:05:00,NZD,NZDUSD,1,1,0.044086713141,LONG,BUY,2026.02.02 09:00:00,0.6005900000,2026.01.12 09:00:00,0.5752300000,2026.02.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.02 10:05:00,CAD,USDCAD,-1,6,0.016474500784,SHORT,BUY,2026.02.02 09:00:00,1.3651400000,2026.01.12 09:00:00,1.3876300000,2026.02.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.02 10:05:00,CHF,USDCHF,-1,3,0.029779915690,NONE,NONE,2026.02.02 09:00:00,0.7733400000,2026.01.12 09:00:00,0.7963700000,2026.02.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.02 10:05:00,JPY,USDJPY,-1,4,0.018986565439,NONE,NONE,2026.02.02 09:00:00,154.8990000000,2026.01.12 09:00:00,157.8400000000,2026.02.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.09 10:05:00,EUR,EURUSD,1,4,0.019766891747,NONE,NONE,2026.02.09 09:00:00,1.1855300000,2026.01.19 09:00:00,1.1625500000,2026.02.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.09 10:05:00,GBP,GBPUSD,1,6,0.016096384102,SHORT,SELL,2026.02.09 09:00:00,1.3603600000,2026.01.19 09:00:00,1.3388100000,2026.02.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.09 10:05:00,AUD,AUDUSD,1,1,0.051293934728,LONG,BUY,2026.02.09 09:00:00,0.7032000000,2026.01.19 09:00:00,0.6688900000,2026.02.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.09 10:05:00,NZD,NZDUSD,1,2,0.043352400763,LONG,BUY,2026.02.09 09:00:00,0.6019100000,2026.01.19 09:00:00,0.5769000000,2026.02.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.09 10:05:00,CAD,USDCAD,-1,5,0.018706934467,NONE,NONE,2026.02.09 09:00:00,1.3642000000,2026.01.19 09:00:00,1.3897200000,2026.02.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.09 10:05:00,CHF,USDCHF,-1,3,0.034078118329,NONE,NONE,2026.02.09 09:00:00,0.7729300000,2026.01.19 09:00:00,0.7992700000,2026.02.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.09 10:05:00,JPY,USDJPY,-1,7,0.009444926944,SHORT,BUY,2026.02.09 09:00:00,156.5920000000,2026.01.19 09:00:00,158.0710000000,2026.02.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.16 10:05:00,EUR,EURUSD,1,6,0.002035782467,SHORT,SELL,2026.02.16 09:00:00,1.1862300000,2026.01.26 09:00:00,1.1838200000,2026.02.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.16 10:05:00,GBP,GBPUSD,1,7,-0.000190533420,SHORT,SELL,2026.02.16 09:00:00,1.3643300000,2026.01.26 09:00:00,1.3645900000,2026.02.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.16 10:05:00,AUD,AUDUSD,1,1,0.025585736820,LONG,BUY,2026.02.16 09:00:00,0.7086900000,2026.01.26 09:00:00,0.6910100000,2026.02.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.16 10:05:00,NZD,NZDUSD,1,3,0.013955597353,NONE,NONE,2026.02.16 09:00:00,0.6037700000,2026.01.26 09:00:00,0.5954600000,2026.02.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.16 10:05:00,CAD,USDCAD,-1,4,0.006489163905,NONE,NONE,2026.02.16 09:00:00,1.3607300000,2026.01.26 09:00:00,1.3695600000,2026.02.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.16 10:05:00,CHF,USDCHF,-1,2,0.013990291388,LONG,SELL,2026.02.16 09:00:00,0.7683900000,2026.01.26 09:00:00,0.7791400000,2026.02.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.16 10:05:00,JPY,USDJPY,-1,5,0.005901955797,NONE,NONE,2026.02.16 09:00:00,153.3390000000,2026.01.26 09:00:00,154.2440000000,2026.02.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.23 10:05:00,EUR,EURUSD,1,5,-0.002539462916,NONE,NONE,2026.02.23 09:00:00,1.1822800000,2026.02.02 09:00:00,1.1852900000,2026.03.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.23 10:05:00,GBP,GBPUSD,1,7,-0.011236283619,SHORT,SELL,2026.02.23 09:00:00,1.3525200000,2026.02.02 09:00:00,1.3678900000,2026.03.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.23 10:05:00,AUD,AUDUSD,1,1,0.019967153600,LONG,BUY,2026.02.23 09:00:00,0.7080000000,2026.02.02 09:00:00,0.6941400000,2026.03.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.23 10:05:00,NZD,NZDUSD,1,6,-0.003996070531,SHORT,SELL,2026.02.23 09:00:00,0.5981900000,2026.02.02 09:00:00,0.6005900000,2026.03.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.23 10:05:00,CAD,USDCAD,-1,4,-0.001199900496,NONE,NONE,2026.02.23 09:00:00,1.3667800000,2026.02.02 09:00:00,1.3651400000,2026.03.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.23 10:05:00,CHF,USDCHF,-1,3,0.001593037262,NONE,NONE,2026.02.23 09:00:00,0.7721100000,2026.02.02 09:00:00,0.7733400000,2026.03.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.02.23 10:05:00,JPY,USDJPY,-1,2,0.002738289443,LONG,SELL,2026.02.23 09:00:00,154.4760000000,2026.02.02 09:00:00,154.8990000000,2026.03.02 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.02 10:05:00,EUR,EURUSD,1,5,-0.011809064300,NONE,NONE,2026.03.02 09:00:00,1.1715300000,2026.02.09 09:00:00,1.1855300000,2026.03.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.02 10:05:00,GBP,GBPUSD,1,7,-0.017804110677,SHORT,SELL,2026.03.02 09:00:00,1.3361400000,2026.02.09 09:00:00,1.3603600000,2026.03.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.02 10:05:00,AUD,AUDUSD,1,1,0.003597838453,LONG,BUY,2026.03.02 09:00:00,0.7057300000,2026.02.09 09:00:00,0.7032000000,2026.03.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.02 10:05:00,NZD,NZDUSD,1,6,-0.012643086176,SHORT,SELL,2026.03.02 09:00:00,0.5943000000,2026.02.09 09:00:00,0.6019100000,2026.03.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.02 10:05:00,CAD,USDCAD,-1,3,-0.001105652005,NONE,NONE,2026.03.02 09:00:00,1.3657100000,2026.02.09 09:00:00,1.3642000000,2026.03.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.02 10:05:00,CHF,USDCHF,-1,2,0.000362389180,LONG,SELL,2026.03.02 09:00:00,0.7726500000,2026.02.09 09:00:00,0.7729300000,2026.03.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.02 10:05:00,JPY,USDJPY,-1,4,-0.002439878962,NONE,NONE,2026.03.02 09:00:00,156.9750000000,2026.02.09 09:00:00,156.5920000000,2026.03.09 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.09 10:05:00,EUR,EURUSD,1,6,-0.026875057957,SHORT,SELL,2026.03.09 09:00:00,1.1543500000,2026.02.16 09:00:00,1.1862300000,2026.03.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.09 10:05:00,GBP,GBPUSD,1,4,-0.024341618230,NONE,NONE,2026.03.09 09:00:00,1.3311200000,2026.02.16 09:00:00,1.3643300000,2026.03.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.09 10:05:00,AUD,AUDUSD,1,2,-0.012643045619,LONG,BUY,2026.03.09 09:00:00,0.6997300000,2026.02.16 09:00:00,0.7086900000,2026.03.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.09 10:05:00,NZD,NZDUSD,1,5,-0.026135780181,NONE,NONE,2026.03.09 09:00:00,0.5879900000,2026.02.16 09:00:00,0.6037700000,2026.03.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.09 10:05:00,CAD,USDCAD,-1,1,0.003762088475,LONG,SELL,2026.03.09 09:00:00,1.3556300000,2026.02.16 09:00:00,1.3607300000,2026.03.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.09 10:05:00,CHF,USDCHF,-1,3,-0.015010896039,NONE,NONE,2026.03.09 09:00:00,0.7801000000,2026.02.16 09:00:00,0.7683900000,2026.03.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.09 10:05:00,JPY,USDJPY,-1,7,-0.033262932257,SHORT,BUY,2026.03.09 09:00:00,158.6150000000,2026.02.16 09:00:00,153.3390000000,2026.03.16 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.16 10:05:00,EUR,EURUSD,1,7,-0.033130899618,SHORT,SELL,2026.03.16 09:00:00,1.1431100000,2026.02.23 09:00:00,1.1822800000,2026.03.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.16 10:05:00,GBP,GBPUSD,1,3,-0.020376778162,NONE,NONE,2026.03.16 09:00:00,1.3249600000,2026.02.23 09:00:00,1.3525200000,2026.03.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.16 10:05:00,AUD,AUDUSD,1,2,-0.008855932203,LONG,BUY,2026.03.16 09:00:00,0.7017300000,2026.02.23 09:00:00,0.7080000000,2026.03.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.16 10:05:00,NZD,NZDUSD,1,5,-0.029371938682,NONE,NONE,2026.03.16 09:00:00,0.5806200000,2026.02.23 09:00:00,0.5981900000,2026.03.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.16 10:05:00,CAD,USDCAD,-1,1,-0.003666688536,LONG,SELL,2026.03.16 09:00:00,1.3718100000,2026.02.23 09:00:00,1.3667800000,2026.03.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.16 10:05:00,CHF,USDCHF,-1,4,-0.023708368106,NONE,NONE,2026.03.16 09:00:00,0.7908600000,2026.02.23 09:00:00,0.7721100000,2026.03.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.16 10:05:00,JPY,USDJPY,-1,6,-0.030191166777,SHORT,BUY,2026.03.16 09:00:00,159.2850000000,2026.02.23 09:00:00,154.4760000000,2026.03.23 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.03.23 10:05:00,EUR,EURUSD,1,5,-0.015816923169,NONE,NONE,2026.03.23 09:00:00,1.1530000000,2026.03.02 09:00:00,1.1715300000,2026.03.30 10:05:00
