schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:49:00,0.5858000000,0.5858100000,0.5855900000,0.5856200000,44,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:50:00,0.5856100000,0.5856700000,0.5855500000,0.5855800000,40,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:51:00,0.5855800000,0.5856700000,0.5855400000,0.5856400000,44,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:52:00,0.5856500000,0.5857200000,0.5855900000,0.5856600000,44,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:53:00,0.5856600000,0.5857300000,0.5855900000,0.5856000000,41,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:54:00,0.5856100000,0.5857100000,0.5856000000,0.5856800000,43,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:55:00,0.5856800000,0.5857400000,0.5856600000,0.5856800000,39,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:56:00,0.5857000000,0.5857000000,0.5855300000,0.5855400000,57,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:57:00,0.5855300000,0.5855500000,0.5853800000,0.5854900000,50,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:58:00,0.5854900000,0.5856600000,0.5854800000,0.5856500000,44,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 09:59:00,0.5856400000,0.5856700000,0.5855800000,0.5856000000,59,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:00:00,0.5856000000,0.5857000000,0.5855300000,0.5856600000,88,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:01:00,0.5856500000,0.5856700000,0.5855500000,0.5856500000,79,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:02:00,0.5856600000,0.5856800000,0.5854700000,0.5854700000,76,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:03:00,0.5854700000,0.5856500000,0.5854500000,0.5854600000,85,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:04:00,0.5854600000,0.5855100000,0.5853800000,0.5854200000,70,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:05:00,0.5854200000,0.5854700000,0.5853200000,0.5853400000,71,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:06:00,0.5853300000,0.5854300000,0.5852200000,0.5853100000,67,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:07:00,0.5853200000,0.5853200000,0.5850800000,0.5851300000,65,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:08:00,0.5851300000,0.5851800000,0.5850300000,0.5851800000,56,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:09:00,0.5851800000,0.5851900000,0.5849800000,0.5851700000,76,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:10:00,0.5851700000,0.5852600000,0.5849600000,0.5849800000,80,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:11:00,0.5849900000,0.5852100000,0.5848800000,0.5852000000,81,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:12:00,0.5852000000,0.5852000000,0.5850100000,0.5851100000,72,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:13:00,0.5851000000,0.5851300000,0.5849800000,0.5849800000,59,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:14:00,0.5849800000,0.5850500000,0.5849200000,0.5849900000,83,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:15:00,0.5850000000,0.5852700000,0.5850000000,0.5851800000,81,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:16:00,0.5851800000,0.5853100000,0.5851600000,0.5852800000,47,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:17:00,0.5852800000,0.5853500000,0.5851900000,0.5853200000,71,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:18:00,0.5853300000,0.5853600000,0.5852200000,0.5852700000,64,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:19:00,0.5852800000,0.5853500000,0.5852700000,0.5852900000,58,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:20:00,0.5853000000,0.5853100000,0.5851700000,0.5852900000,67,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:21:00,0.5852900000,0.5852900000,0.5851400000,0.5851800000,58,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:22:00,0.5851700000,0.5851900000,0.5850400000,0.5850400000,57,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:23:00,0.5850300000,0.5850300000,0.5847600000,0.5848200000,87,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:24:00,0.5848600000,0.5849500000,0.5848100000,0.5849400000,69,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:25:00,0.5849500000,0.5850400000,0.5848500000,0.5849500000,70,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:26:00,0.5849500000,0.5850400000,0.5849100000,0.5849400000,98,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:27:00,0.5849500000,0.5849500000,0.5848200000,0.5848400000,77,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:28:00,0.5848500000,0.5849300000,0.5847800000,0.5848300000,66,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:29:00,0.5848400000,0.5848500000,0.5847700000,0.5848000000,62,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:30:00,0.5847900000,0.5847900000,0.5846900000,0.5847400000,81,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:31:00,0.5847400000,0.5848300000,0.5846500000,0.5848000000,75,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:32:00,0.5847900000,0.5848000000,0.5845800000,0.5846200000,58,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:33:00,0.5846100000,0.5847400000,0.5845900000,0.5847100000,51,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:34:00,0.5847100000,0.5847500000,0.5846300000,0.5846600000,50,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:35:00,0.5846700000,0.5846800000,0.5845900000,0.5846700000,37,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:36:00,0.5846700000,0.5848300000,0.5846200000,0.5848300000,51,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:37:00,0.5848300000,0.5848400000,0.5847800000,0.5848200000,32,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:38:00,0.5848100000,0.5848100000,0.5847300000,0.5847700000,47,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:39:00,0.5847600000,0.5849200000,0.5847300000,0.5849100000,53,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:40:00,0.5849100000,0.5850300000,0.5848200000,0.5850300000,41,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:41:00,0.5850100000,0.5850200000,0.5849700000,0.5849700000,49,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:42:00,0.5849700000,0.5850400000,0.5849600000,0.5850100000,33,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:43:00,0.5850000000,0.5850900000,0.5850000000,0.5850700000,33,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:44:00,0.5850800000,0.5851200000,0.5849400000,0.5850000000,73,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:45:00,0.5850000000,0.5850000000,0.5848200000,0.5848800000,86,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:46:00,0.5848800000,0.5848800000,0.5847000000,0.5847400000,54,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:47:00,0.5847500000,0.5848700000,0.5846900000,0.5848700000,43,13,0
