schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:41:00,150.9910000000,151.0000000000,150.9780000000,150.9860000000,121,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:42:00,150.9860000000,150.9970000000,150.9720000000,150.9730000000,99,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:43:00,150.9720000000,150.9890000000,150.9720000000,150.9810000000,90,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:44:00,150.9820000000,150.9890000000,150.9760000000,150.9820000000,115,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:45:00,150.9810000000,151.0270000000,150.9800000000,151.0180000000,119,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:46:00,151.0170000000,151.0220000000,151.0060000000,151.0180000000,63,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:47:00,151.0240000000,151.0760000000,151.0160000000,151.0750000000,136,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:48:00,151.0760000000,151.0760000000,151.0230000000,151.0660000000,149,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:49:00,151.0660000000,151.0750000000,151.0420000000,151.0620000000,128,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:50:00,151.0600000000,151.0630000000,151.0480000000,151.0550000000,83,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:51:00,151.0550000000,151.0930000000,151.0430000000,151.0730000000,146,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:52:00,151.0700000000,151.1120000000,151.0650000000,151.1100000000,142,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:53:00,151.1100000000,151.1130000000,151.0730000000,151.0960000000,146,11,0
