schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:33:00,0.8800600000,0.8801000000,0.8800300000,0.8800800000,39,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:34:00,0.8800700000,0.8802100000,0.8800300000,0.8801700000,29,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:35:00,0.8801700000,0.8802700000,0.8801600000,0.8801800000,42,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:36:00,0.8801800000,0.8802500000,0.8801500000,0.8802100000,29,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:37:00,0.8801900000,0.8803000000,0.8801900000,0.8802500000,38,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:38:00,0.8802500000,0.8802700000,0.8800300000,0.8800400000,40,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:39:00,0.8800400000,0.8800800000,0.8799200000,0.8799900000,56,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:40:00,0.8799800000,0.8800900000,0.8799800000,0.8800100000,28,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:41:00,0.8800000000,0.8800600000,0.8799800000,0.8800100000,23,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:42:00,0.8800300000,0.8802000000,0.8800100000,0.8801600000,55,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:43:00,0.8801500000,0.8802200000,0.8801400000,0.8801700000,38,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:44:00,0.8801600000,0.8801700000,0.8800900000,0.8801300000,11,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:45:00,0.8801400000,0.8803300000,0.8801400000,0.8802900000,31,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:46:00,0.8803000000,0.8804100000,0.8803000000,0.8803700000,39,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:47:00,0.8803800000,0.8804500000,0.8803700000,0.8804000000,40,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:48:00,0.8804200000,0.8805600000,0.8803900000,0.8805200000,50,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:49:00,0.8805300000,0.8807200000,0.8805300000,0.8806600000,43,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:50:00,0.8806600000,0.8806600000,0.8805000000,0.8805500000,45,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:51:00,0.8805400000,0.8806900000,0.8805400000,0.8806900000,41,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:52:00,0.8806900000,0.8807100000,0.8804500000,0.8804500000,33,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:53:00,0.8804600000,0.8805300000,0.8804300000,0.8804300000,64,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:54:00,0.8804000000,0.8805100000,0.8803800000,0.8804700000,29,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:55:00,0.8804800000,0.8805900000,0.8804800000,0.8805000000,32,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:56:00,0.8805000000,0.8805600000,0.8804400000,0.8804400000,41,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:57:00,0.8804500000,0.8804900000,0.8803700000,0.8803700000,42,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:58:00,0.8803900000,0.8803900000,0.8803200000,0.8803300000,31,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 11:59:00,0.8803300000,0.8804300000,0.8803300000,0.8803800000,69,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:00:00,0.8803700000,0.8804200000,0.8803300000,0.8803300000,35,12,0
