schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 17:58:00,1.0530300000,1.0532100000,1.0526800000,1.0527400000,277,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 17:59:00,1.0527300000,1.0529400000,1.0526500000,1.0528800000,242,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:00:00,1.0528900000,1.0529400000,1.0525500000,1.0529100000,228,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:01:00,1.0529100000,1.0531700000,1.0528200000,1.0530800000,204,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:02:00,1.0530800000,1.0531400000,1.0528000000,1.0530300000,159,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:03:00,1.0530300000,1.0531900000,1.0529100000,1.0530800000,189,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:04:00,1.0530800000,1.0532000000,1.0528700000,1.0529400000,153,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:05:00,1.0529400000,1.0530900000,1.0528800000,1.0529400000,126,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:06:00,1.0529400000,1.0529600000,1.0527000000,1.0528600000,138,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:07:00,1.0528600000,1.0529900000,1.0528100000,1.0529600000,111,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:08:00,1.0529400000,1.0530000000,1.0527600000,1.0528100000,113,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:09:00,1.0528100000,1.0530600000,1.0526300000,1.0527500000,119,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:10:00,1.0527500000,1.0528600000,1.0527200000,1.0528100000,139,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:11:00,1.0528100000,1.0530200000,1.0526500000,1.0526600000,122,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:12:00,1.0526600000,1.0529200000,1.0526500000,1.0528400000,205,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:13:00,1.0528400000,1.0530600000,1.0523900000,1.0524700000,180,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:14:00,1.0524800000,1.0524800000,1.0522300000,1.0524700000,176,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:15:00,1.0524700000,1.0526600000,1.0524400000,1.0524800000,189,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:16:00,1.0524800000,1.0524900000,1.0522500000,1.0523300000,183,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:17:00,1.0523300000,1.0524200000,1.0521500000,1.0521800000,106,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:18:00,1.0522100000,1.0522900000,1.0520000000,1.0520200000,113,11,0
