schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:25:00,1.2742100000,1.2742100000,1.2738900000,1.2740900000,111,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:26:00,1.2741000000,1.2742300000,1.2739300000,1.2740300000,121,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:27:00,1.2740300000,1.2740600000,1.2738900000,1.2739600000,87,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:28:00,1.2739500000,1.2739500000,1.2737700000,1.2738400000,74,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:29:00,1.2738400000,1.2741400000,1.2738400000,1.2740800000,121,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:30:00,1.2740700000,1.2741000000,1.2738600000,1.2739600000,82,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:31:00,1.2739500000,1.2739500000,1.2737000000,1.2737800000,56,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:32:00,1.2737900000,1.2739700000,1.2736700000,1.2739600000,92,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:33:00,1.2739500000,1.2740900000,1.2738800000,1.2739700000,90,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:34:00,1.2739700000,1.2742600000,1.2739000000,1.2741600000,168,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:35:00,1.2741600000,1.2743100000,1.2740900000,1.2743000000,68,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:36:00,1.2742900000,1.2743600000,1.2742700000,1.2743300000,92,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:37:00,1.2743400000,1.2745800000,1.2743200000,1.2744900000,120,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:38:00,1.2745000000,1.2745900000,1.2743200000,1.2743900000,64,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:39:00,1.2743900000,1.2745200000,1.2743700000,1.2744600000,83,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:40:00,1.2744600000,1.2744800000,1.2743100000,1.2743700000,44,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:41:00,1.2743700000,1.2743900000,1.2741500000,1.2742200000,74,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:42:00,1.2742200000,1.2743900000,1.2742200000,1.2743800000,65,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:43:00,1.2743800000,1.2744500000,1.2742200000,1.2744000000,67,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:44:00,1.2744100000,1.2744100000,1.2742500000,1.2742500000,70,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:45:00,1.2742500000,1.2743900000,1.2742200000,1.2743900000,56,11,0
