schema,server_time,time_msc,event,balance,equity,floating_profit,margin,free_margin,positions
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.01.06 10:05:00,1736157900409,TRADE_TRANSACTION,10000.00000000,9998.19000000,-1.81000000,395.68000000,9602.51000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:00,1738577100271,TRADE_TRANSACTION,10157.20000000,10157.20000000,0.00000000,0.00000000,10157.20000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.03 10:05:01,1738577101033,TRADE_TRANSACTION,10157.20000000,10155.28000000,-1.92000000,392.57000000,9762.71000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.04 16:16:49,1738685809928,TRADE_TRANSACTION,10109.20000000,9986.78000000,-122.42000000,325.90000000,9660.88000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.04 16:16:49,1738685809928,TRADE_TRANSACTION,10109.20000000,9986.78000000,-122.42000000,325.90000000,9660.88000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.04 16:16:49,1738685809928,TRADE_TRANSACTION,10109.20000000,9986.78000000,-122.42000000,325.90000000,9660.88000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.05 12:38:24,1738759104813,TRADE_TRANSACTION,10068.48000000,9891.06000000,-177.42000000,259.23000000,9631.83000000,5
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.05 12:38:24,1738759104813,TRADE_TRANSACTION,10068.48000000,9891.06000000,-177.42000000,259.23000000,9631.83000000,5
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.05 12:38:24,1738759104813,TRADE_TRANSACTION,10068.48000000,9891.06000000,-177.42000000,259.23000000,9631.83000000,5
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.06 21:33:05,1738877585117,TRADE_TRANSACTION,10039.51000000,9910.28000000,-129.23000000,225.90000000,9684.38000000,4
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.06 21:33:05,1738877585117,TRADE_TRANSACTION,10039.51000000,9910.28000000,-129.23000000,225.90000000,9684.38000000,4
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.06 21:33:05,1738877585117,TRADE_TRANSACTION,10039.51000000,9910.28000000,-129.23000000,225.90000000,9684.38000000,4
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.07 15:30:05,1738942205387,TRADE_TRANSACTION,9988.88000000,9886.68000000,-102.20000000,164.55000000,9722.13000000,3
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.07 15:30:05,1738942205387,TRADE_TRANSACTION,9988.88000000,9886.68000000,-102.20000000,164.55000000,9722.13000000,3
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.07 15:30:05,1738942205387,TRADE_TRANSACTION,9988.88000000,9886.68000000,-102.20000000,164.55000000,9722.13000000,3
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 00:24:50,1739492690917,TRADE_TRANSACTION,9939.71000000,9871.54000000,-68.17000000,96.44000000,9775.10000000,2
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 00:24:50,1739492690917,TRADE_TRANSACTION,9939.71000000,9871.54000000,-68.17000000,96.44000000,9775.10000000,2
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 00:24:50,1739492690917,TRADE_TRANSACTION,9939.71000000,9871.54000000,-68.17000000,96.44000000,9775.10000000,2
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 10:39:04,1739529544542,TRADE_TRANSACTION,9908.09000000,9862.43000000,-45.66000000,55.51000000,9806.92000000,1
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 10:39:04,1739529544542,TRADE_TRANSACTION,9908.09000000,9862.43000000,-45.66000000,55.51000000,9806.92000000,1
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 10:39:04,1739529544542,TRADE_TRANSACTION,9908.09000000,9862.43000000,-45.66000000,55.51000000,9806.92000000,1
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 11:31:17,1739532676054,TRADE_TRANSACTION,9860.33000000,9860.33000000,0.00000000,0.00000000,9860.33000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 11:31:17,1739532676054,TRADE_TRANSACTION,9860.33000000,9860.33000000,0.00000000,0.00000000,9860.33000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.02.14 11:31:17,1739532676054,TRADE_TRANSACTION,9860.33000000,9860.33000000,0.00000000,0.00000000,9860.33000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.03.03 10:05:00,1740996300185,TRADE_TRANSACTION,9860.33000000,9858.27000000,-2.06000000,429.58000000,9428.69000000,7
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.04 14:32:01,1743777121215,TRADE_TRANSACTION,9809.38000000,10162.35000000,352.97000000,367.39000000,9794.96000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.04 14:32:01,1743777121215,TRADE_TRANSACTION,9809.38000000,10162.35000000,352.97000000,367.39000000,9794.96000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.04 14:32:01,1743777121215,TRADE_TRANSACTION,9809.38000000,10162.35000000,352.97000000,367.39000000,9794.96000000,6
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:00,1744020300197,TRADE_TRANSACTION,10124.23000000,10124.23000000,0.00000000,0.00000000,10124.23000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:00,1744020300197,TRADE_TRANSACTION,10124.23000000,10124.23000000,0.00000000,0.00000000,10124.23000000,0
SOLTRADE_FXIFY_V28_BALANCE_EVENT_V1,2025.04.07 10:05:00,1744020300197,TRADE_TRANSACTION,10124.23000000,10124.23000000,0.00000000,0.00000000,10124.23000000,0
