schema,server_hour,opening_time_msc,closing_time_msc,opening_balance,opening_equity,closing_balance,closing_equity,minimum_equity,minimum_time_msc,profit_at_minimum,opening_positions,closing_positions,maximum_positions
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 09:00:00,1739782800035,1739786399332,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739782800035,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 10:00:00,1739786400051,1739789999328,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739786400051,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 11:00:00,1739790000041,1739793599940,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739790000041,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 12:00:00,1739793600029,1739797199826,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739793600029,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 13:00:00,1739797200031,1739800799043,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739797200031,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 14:00:00,1739800800044,1739804399033,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739800800044,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 15:00:00,1739804400040,1739807999928,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739804400040,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 16:00:00,1739808000028,1739811599235,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739808000028,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 17:00:00,1739811600028,1739815199932,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739811600028,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 18:00:00,1739815200031,1739818784635,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739815200031,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 19:00:00,1739818800043,1739822399128,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739818800043,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 20:00:00,1739822400028,1739825997134,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739822400028,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 21:00:00,1739826000042,1739829599224,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739826000042,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 22:00:00,1739829600030,1739833198132,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739829600030,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.17 23:00:00,1739833200030,1739836799028,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739833200030,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 00:00:00,1739836800282,1739840398365,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739836800282,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 01:00:00,1739840400046,1739843995243,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739840400046,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 02:00:00,1739844000088,1739847599031,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739844000088,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 03:00:00,1739847600437,1739851199034,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739847600437,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 04:00:00,1739851200307,1739854798531,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739851200307,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 05:00:00,1739854800142,1739858399431,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739854800142,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 06:00:00,1739858400034,1739861993036,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739858400034,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 07:00:00,1739862000042,1739865599827,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739862000042,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 08:00:00,1739865600035,1739869198329,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739865600035,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 09:00:00,1739869200029,1739872799941,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739869200029,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 10:00:00,1739872800035,1739876399940,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739872800035,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 11:00:00,1739876400037,1739879999529,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739876400037,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 12:00:00,1739880000096,1739883597528,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739880000096,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 13:00:00,1739883600036,1739887196734,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739883600036,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 14:00:00,1739887200062,1739890798622,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739887200062,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 15:00:00,1739890800030,1739894399135,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739890800030,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 16:00:00,1739894400034,1739897999942,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739894400034,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 17:00:00,1739898000113,1739901599729,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739898000113,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 18:00:00,1739901600047,1739905198536,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739901600047,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 19:00:00,1739905200046,1739908799340,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739905200046,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 20:00:00,1739908800045,1739912398428,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739908800045,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 21:00:00,1739912400033,1739915999633,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739912400033,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 22:00:00,1739916000038,1739919598726,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739916000038,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.18 23:00:00,1739919600012,1739923196247,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739919600012,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 00:00:00,1739923379666,1739926796168,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739923379666,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 01:00:00,1739926800085,1739930393733,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739926800085,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 02:00:00,1739930400027,1739933999727,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739930400027,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 03:00:00,1739934000027,1739937599730,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739934000027,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 04:00:00,1739937600032,1739941193739,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739937600032,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 05:00:00,1739941200334,1739944799023,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739941200334,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 06:00:00,1739944800489,1739948392033,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739944800489,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 07:00:00,1739948400248,1739951999326,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739948400248,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 08:00:00,1739952000034,1739955599933,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739952000034,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 09:00:00,1739955600028,1739959196442,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739955600028,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 10:00:00,1739959200046,1739962799832,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739959200046,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 11:00:00,1739962800067,1739966398625,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739962800067,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 12:00:00,1739966400428,1739969997102,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739966400428,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 13:00:00,1739970000036,1739973598346,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739970000036,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 14:00:00,1739973600026,1739977199944,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739973600026,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 15:00:00,1739977200036,1739980797342,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739977200036,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 16:00:00,1739980800046,1739984399928,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739980800046,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 17:00:00,1739984400037,1739987999529,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739984400037,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 18:00:00,1739988000046,1739991598531,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739988000046,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 19:00:00,1739991600024,1739995199534,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739991600024,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 20:00:00,1739995200226,1739998799930,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739995200226,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 21:00:00,1739998800328,1740002393635,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1739998800328,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 22:00:00,1740002400047,1740005999728,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740002400047,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.19 23:00:00,1740006000044,1740009598040,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740006000044,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 00:00:00,1740009779328,1740013190546,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740009779328,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 01:00:00,1740013200056,1740016794001,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740013200056,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 02:00:00,1740016800034,1740020399230,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740016800034,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 03:00:00,1740020400032,1740023999530,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740020400032,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 04:00:00,1740024000028,1740027599545,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740024000028,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 05:00:00,1740027600035,1740031194034,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740027600035,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 06:00:00,1740031200039,1740034798930,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740031200039,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 07:00:00,1740034800044,1740038399026,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740034800044,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 08:00:00,1740038400027,1740041999937,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740038400027,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 09:00:00,1740042000047,1740045599330,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740042000047,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 10:00:00,1740045600030,1740049198175,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740045600030,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 11:00:00,1740049200199,1740052799579,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740049200199,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 12:00:00,1740052800288,1740056398485,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740052800288,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 13:00:00,1740056400001,1740059999958,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740056400001,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 14:00:00,1740060000161,1740063597899,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740060000161,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 15:00:00,1740063602457,1740067198924,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740063602457,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 16:00:00,1740067200343,1740070798881,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740067200343,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 17:00:00,1740070803227,1740074399765,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740070803227,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 18:00:00,1740074404922,1740077999031,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740074404922,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 19:00:00,1740078000027,1740081599326,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740078000027,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 20:00:00,1740081600643,1740085198762,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740081600643,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 21:00:00,1740085200487,1740088799232,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740085200487,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 22:00:00,1740088800039,1740092399678,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740088800039,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.20 23:00:00,1740092400286,1740095996204,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740092400286,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 00:00:00,1740096179942,1740099596280,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740096179942,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 01:00:00,1740099600046,1740103189287,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740099600046,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 02:00:00,1740103200085,1740106795469,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740103200085,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 03:00:00,1740106800122,1740110399972,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740106800122,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 04:00:00,1740110400174,1740113999823,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740110400174,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 05:00:00,1740114000634,1740117599186,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740114000634,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 06:00:00,1740117602524,1740121199961,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740117602524,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 07:00:00,1740121200366,1740124799696,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740121200366,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 08:00:00,1740124800302,1740128309917,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740124800302,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 09:00:00,1740128492229,1740131996966,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740128492229,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 10:00:00,1740132001419,1740135599982,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740132001419,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 11:00:00,1740135600036,1740139198376,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740135600036,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 12:00:00,1740139200098,1740142799651,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740139200098,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 13:00:00,1740142800158,1740146399854,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740142800158,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 14:00:00,1740146401475,1740149997447,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740146401475,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 15:00:00,1740150000992,1740153596693,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740150000992,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 16:00:00,1740153600742,1740157113678,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740153600742,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 17:00:00,1740157232928,1740160799908,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740157232928,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 18:00:00,1740160800616,1740164398924,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740160800616,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 19:00:00,1740164400040,1740167999552,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740164400040,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 20:00:00,1740168000565,1740171599950,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740168000565,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 21:00:00,1740171600052,1740175149273,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740171600052,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 22:00:00,1740175220933,1740178799519,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740175220933,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.21 23:00:00,1740178801240,1740182099049,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740178801240,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 00:00:00,1740355225871,1740358798962,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740355225871,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 01:00:00,1740358800018,1740362397222,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740358800018,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 02:00:00,1740362400007,1740365999041,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740362400007,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 03:00:00,1740366000053,1740369599752,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740366000053,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 04:00:00,1740369600966,1740373199348,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740369600966,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 05:00:00,1740373201573,1740376798659,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740373201573,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 06:00:00,1740376800482,1740380397070,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740376800482,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 07:00:00,1740380400007,1740383999893,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740380400007,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 08:00:00,1740384000500,1740387598923,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740384000500,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 09:00:00,1740387600035,1740391199780,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740387600035,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 10:00:00,1740391200085,1740394799953,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740391200085,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 11:00:00,1740394800057,1740398399893,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740394800057,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 12:00:00,1740398400196,1740401999767,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740398400196,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 13:00:00,1740402000474,1740405598547,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740402000474,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 14:00:00,1740405604317,1740409199780,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740405604317,0.00000000,0,0,0
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.02.24 15:00:00,1740409200185,1740412797956,9860.33000000,9860.33000000,9860.33000000,9860.33000000,9860.33000000,1740409200185,0.00000000,0,0,0
