schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed,scheduled_entry_target,entry_atr
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.16 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,14,BUY,1.1391900000,1.1391900000,0,0.0000,0.05000000,0,0,15,15,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.17 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.17 17:00:00,0,BUY,1.1354900000,0.0000000000,12,0.0000,0.05000000,23.40000000,1.1308100000,16,16,10009,NONE,NO,2025.04.17 18:05:00,0.002338451880
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.17 22:05:01,2025_S3,EXIT_ATTEMPT,2025.04.17 21:00:00,16,BUY,1.1372000000,0.0000000000,0,0.0000,0.05000000,0,0,17,17,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.17 22:05:01,2025_S3,EXIT_TRANSACTION,NONE,16,BUY,1.1372000000,1.1372000000,0,0.0000,0.05000000,0,0,17,17,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.18 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.18 17:00:00,0,BUY,1.1393400000,0.0000000000,16,0.0000,0.09000000,24.57000000,1.1366100000,18,18,10009,NONE,NO,2025.04.18 18:05:00,0.001362413490
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.18 22:05:02,2025_S3,EXIT_ATTEMPT,2025.04.18 21:00:00,18,BUY,1.1394000000,0.0000000000,0,0.0000,0.09000000,0,0,19,19,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.18 22:05:02,2025_S3,EXIT_TRANSACTION,NONE,18,BUY,1.1394000000,1.1394000000,0,0.0000,0.09000000,0,0,19,19,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.21 18:05:01,2025_S3,ENTRY_ATTEMPT,2025.04.21 17:00:00,0,BUY,1.1494700000,0.0000000000,12,0.0000,0.04000000,21.52000000,1.1440900000,20,20,10009,NONE,NO,2025.04.21 18:05:00,0.002687265667
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.21 22:05:00,2025_S3,EXIT_ATTEMPT,2025.04.21 21:00:00,20,BUY,1.1521500000,0.0000000000,0,0.0000,0.04000000,0,0,21,21,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.21 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,20,BUY,1.1521500000,1.1521500000,0,0.0000,0.04000000,0,0,21,21,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.22 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.22 17:00:00,0,BUY,1.1479700000,0.0000000000,11,0.0000,0.05000000,23.70000000,1.1432300000,22,22,10009,NONE,NO,2025.04.22 18:05:00,0.002366244204
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.22 20:00:32,2025_S3,EXIT_TRANSACTION,NONE,22,BUY,0.0000000000,1.1431900000,0,0.0000,0.05000000,0,0,23,23,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.23 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.23 17:00:00,0,BUY,1.1353800000,0.0000000000,11,0.0000,0.03000000,22.44000000,1.1279000000,24,24,10009,NONE,NO,2025.04.23 18:05:00,0.003738072680
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.23 22:05:00,2025_S3,EXIT_ATTEMPT,2025.04.23 21:00:00,24,BUY,1.1319000000,0.0000000000,0,0.0000,0.03000000,0,0,25,25,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.23 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,24,BUY,1.1319000000,1.1318900000,0,1.0000,0.03000000,0,0,25,25,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.24 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.24 17:00:00,0,BUY,1.1365700000,0.0000000000,11,0.0000,0.05000000,23.20000000,1.1319300000,26,26,10009,NONE,NO,2025.04.24 18:05:00,0.002315620341
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.24 22:05:00,2025_S3,EXIT_ATTEMPT,2025.04.24 21:00:00,26,BUY,1.1378600000,0.0000000000,0,0.0000,0.05000000,0,0,27,27,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.24 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,26,BUY,1.1378600000,1.1378600000,0,0.0000,0.05000000,0,0,27,27,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.25 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.25 17:00:00,0,BUY,1.1366900000,0.0000000000,12,0.0000,0.05000000,21.35000000,1.1324200000,28,28,10009,NONE,NO,2025.04.25 18:05:00,0.002133604249
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.25 22:05:00,2025_S3,EXIT_ATTEMPT,2025.04.25 21:00:00,28,BUY,1.1378600000,0.0000000000,0,0.0000,0.05000000,0,0,29,29,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.25 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,28,BUY,1.1378600000,1.1378600000,0,0.0000,0.05000000,0,0,29,29,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.28 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.28 17:00:00,0,BUY,1.1383400000,0.0000000000,12,0.0000,0.05000000,22.95000000,1.1337500000,30,30,10009,NONE,NO,2025.04.28 18:05:00,0.002293042146
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.28 22:05:00,2025_S3,EXIT_ATTEMPT,2025.04.28 21:00:00,30,BUY,1.1416700000,0.0000000000,0,0.0000,0.05000000,0,0,31,31,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.28 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,30,BUY,1.1416700000,1.1416700000,0,0.0000,0.05000000,0,0,31,31,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.29 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.29 17:00:00,0,BUY,1.1392900000,0.0000000000,12,0.0000,0.05000000,22.25000000,1.1348400000,32,32,10009,NONE,NO,2025.04.29 18:05:00,0.002222203140
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.29 22:05:00,2025_S3,EXIT_ATTEMPT,2025.04.29 21:00:00,32,BUY,1.1384800000,0.0000000000,0,0.0000,0.05000000,0,0,33,33,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.29 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,32,BUY,1.1384800000,1.1384800000,0,0.0000,0.05000000,0,0,33,33,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.30 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.04.30 17:00:00,0,BUY,1.1371500000,0.0000000000,13,0.0000,0.06000000,23.58000000,1.1332200000,34,34,10009,NONE,NO,2025.04.30 18:05:00,0.001964834628
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.04.30 18:29:33,2025_S3,EXIT_TRANSACTION,NONE,34,BUY,0.0000000000,1.1332200000,0,0.0000,0.06000000,0,0,35,35,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.01 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.01 17:00:00,0,BUY,1.1283500000,0.0000000000,13,0.0000,0.06000000,24.90000000,1.1242000000,36,36,10009,NONE,NO,2025.05.01 18:05:00,0.002071101148
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.01 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.01 21:00:00,36,BUY,1.1287100000,0.0000000000,0,0.0000,0.06000000,0,0,37,37,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.01 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,36,BUY,1.1287100000,1.1287100000,0,0.0000,0.06000000,0,0,37,37,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.02 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.02 17:00:00,0,BUY,1.1366300000,0.0000000000,12,0.0000,0.05000000,24.25000000,1.1317800000,38,38,10009,NONE,NO,2025.05.02 18:05:00,0.002424793367
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.02 19:53:45,2025_S3,EXIT_TRANSACTION,NONE,38,BUY,0.0000000000,1.1317500000,0,0.0000,0.05000000,0,0,39,39,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.05 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.05 17:00:00,0,BUY,1.1335500000,0.0000000000,13,0.0000,0.06000000,22.68000000,1.1297700000,40,40,10009,NONE,NO,2025.05.05 18:05:00,0.001885624355
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.05 20:59:40,2025_S3,EXIT_TRANSACTION,NONE,40,BUY,0.0000000000,1.1297600000,0,0.0000,0.06000000,0,0,41,41,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.06 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.06 17:00:00,0,BUY,1.1341100000,0.0000000000,13,0.0000,0.06000000,24.06000000,1.1301000000,42,42,10009,NONE,NO,2025.05.06 18:05:00,0.002001633126
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.06 22:05:01,2025_S3,EXIT_ATTEMPT,2025.05.06 21:00:00,42,BUY,1.1369500000,0.0000000000,0,0.0000,0.06000000,0,0,43,43,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.06 22:05:01,2025_S3,EXIT_TRANSACTION,NONE,42,BUY,1.1369500000,1.1369500000,0,0.0000,0.06000000,0,0,43,43,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.07 18:05:01,2025_S3,ENTRY_ATTEMPT,2025.05.07 17:00:00,0,BUY,1.1365300000,0.0000000000,12,0.0000,0.07000000,24.36000000,1.1330500000,44,44,10009,NONE,NO,2025.05.07 18:05:00,0.001736105605
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.07 21:45:45,2025_S3,EXIT_TRANSACTION,NONE,44,BUY,0.0000000000,1.1330100000,0,0.0000,0.07000000,0,0,45,45,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.08 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.08 17:00:00,0,BUY,1.1283700000,0.0000000000,13,0.0000,0.05000000,21.60000000,1.1240500000,46,46,10009,NONE,NO,2025.05.08 18:05:00,0.002156461896
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.08 18:50:21,2025_S3,EXIT_TRANSACTION,NONE,46,BUY,0.0000000000,1.1240300000,0,0.0000,0.05000000,0,0,47,47,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.09 18:05:01,2025_S3,ENTRY_ATTEMPT,2025.05.09 17:00:00,0,BUY,1.1271700000,0.0000000000,12,0.0000,0.06000000,21.24000000,1.1236300000,48,48,10009,NONE,NO,2025.05.09 18:05:00,0.001769625170
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.09 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.09 21:00:00,48,BUY,1.1256700000,0.0000000000,0,0.0000,0.06000000,0,0,49,49,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.09 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,48,BUY,1.1256700000,1.1256700000,0,0.0000,0.06000000,0,0,49,49,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.12 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.12 17:00:00,0,BUY,1.1120500000,0.0000000000,12,0.0000,0.04000000,23.04000000,1.1062900000,50,50,10009,NONE,NO,2025.05.12 18:05:00,0.002876005929
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.12 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.12 21:00:00,50,BUY,1.1086200000,0.0000000000,0,0.0000,0.04000000,0,0,51,51,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.12 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,50,BUY,1.1086200000,1.1086200000,0,0.0000,0.04000000,0,0,51,51,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.13 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.13 17:00:00,0,BUY,1.1159300000,0.0000000000,12,0.0000,0.06000000,22.62000000,1.1121600000,52,52,10009,NONE,NO,2025.05.13 18:05:00,0.001882437484
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.13 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.13 21:00:00,52,BUY,1.1186400000,0.0000000000,0,0.0000,0.06000000,0,0,53,53,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.13 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,52,BUY,1.1186400000,1.1186400000,0,0.0000,0.06000000,0,0,53,53,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.14 18:05:01,2025_S3,ENTRY_ATTEMPT,2025.05.14 17:00:00,0,BUY,1.1208000000,0.0000000000,13,0.0000,0.06000000,24.36000000,1.1167400000,54,54,10009,NONE,NO,2025.05.14 18:05:00,0.002029944328
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.14 22:04:45,2025_S3,EXIT_TRANSACTION,NONE,54,BUY,0.0000000000,1.1167400000,0,0.0000,0.06000000,0,0,55,55,0,STOP_LOSS_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.15 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.15 17:00:00,0,BUY,1.1185600000,0.0000000000,12,0.0000,0.05000000,20.60000000,1.1144400000,56,56,10009,NONE,NO,2025.05.15 18:05:00,0.002059525549
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.15 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.15 21:00:00,56,BUY,1.1173900000,0.0000000000,0,0.0000,0.05000000,0,0,57,57,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.15 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,56,BUY,1.1173900000,1.1173900000,0,0.0000,0.05000000,0,0,57,57,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.16 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.16 17:00:00,0,BUY,1.1158700000,0.0000000000,12,0.0000,0.07000000,23.38000000,1.1125300000,58,58,10009,NONE,NO,2025.05.16 18:05:00,0.001668867402
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.16 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.16 21:00:00,58,BUY,1.1152600000,0.0000000000,0,0.0000,0.07000000,0,0,59,59,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.16 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,58,BUY,1.1152600000,1.1152600000,0,0.0000,0.07000000,0,0,59,59,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.19 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.19 17:00:00,0,BUY,1.1249700000,0.0000000000,12,0.0000,0.06000000,22.56000000,1.1212100000,60,60,10009,NONE,NO,2025.05.19 18:05:00,0.001879393928
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.19 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.19 21:00:00,60,BUY,1.1235100000,0.0000000000,0,0.0000,0.06000000,0,0,61,61,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.19 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,60,BUY,1.1235100000,1.1235100000,0,0.0000,0.06000000,0,0,61,61,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.20 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.20 17:00:00,0,BUY,1.1266000000,0.0000000000,12,0.0000,0.06000000,21.36000000,1.1230400000,62,62,10009,NONE,NO,2025.05.20 18:05:00,0.001775712535
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.20 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.20 21:00:00,62,BUY,1.1274000000,0.0000000000,0,0.0000,0.06000000,0,0,63,63,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.20 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,62,BUY,1.1274000000,1.1274000000,0,0.0000,0.06000000,0,0,63,63,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.21 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.21 17:00:00,0,BUY,1.1343700000,0.0000000000,12,0.0000,0.06000000,22.38000000,1.1306400000,64,64,10009,NONE,NO,2025.05.21 18:05:00,0.001861479111
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.21 22:05:00,2025_S3,EXIT_ATTEMPT,2025.05.21 21:00:00,64,BUY,1.1334500000,0.0000000000,0,0.0000,0.06000000,0,0,65,65,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.21 22:05:00,2025_S3,EXIT_TRANSACTION,NONE,64,BUY,1.1334500000,1.1334500000,0,0.0000,0.06000000,0,0,65,65,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.22 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.22 17:00:00,0,BUY,1.1281200000,0.0000000000,12,0.0000,0.06000000,23.82000000,1.1241500000,66,66,10009,NONE,NO,2025.05.22 18:05:00,0.001980830100
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.22 22:05:02,2025_S3,EXIT_ATTEMPT,2025.05.22 21:00:00,66,BUY,1.1283500000,0.0000000000,0,0.0000,0.06000000,0,0,67,67,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.22 22:05:02,2025_S3,EXIT_TRANSACTION,NONE,66,BUY,1.1283500000,1.1283500000,0,0.0000,0.06000000,0,0,67,67,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.23 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.23 17:00:00,0,BUY,1.1341500000,0.0000000000,12,0.0000,0.05000000,23.85000000,1.1293800000,68,68,10009,NONE,NO,2025.05.23 18:05:00,0.002383537417
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.23 22:05:02,2025_S3,EXIT_ATTEMPT,2025.05.23 21:00:00,68,BUY,1.1363400000,0.0000000000,0,0.0000,0.05000000,0,0,69,69,10009,FIXING_REVERSAL_TIME_EXIT,NO,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.23 22:05:02,2025_S3,EXIT_TRANSACTION,NONE,68,BUY,1.1363400000,1.1363400000,0,0.0000,0.05000000,0,0,69,69,10009,FIXING_REVERSAL_TIME_EXIT,YES,NONE,0
SOLTRADE_PHASE6_V25_TRANSACTION_V1,2025.05.26 18:05:00,2025_S3,ENTRY_ATTEMPT,2025.05.26 17:00:00,0,BUY,1.1382000000,0.0000000000,13,0.0000,0.08000000,24.16000000,1.1351800000,70,70,10009,NONE,NO,2025.05.26 18:05:00,0.001507657990
