deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
2,2,2,2025.04.08 18:05:00,1744135500322,0,0,3,0.04000000,1.0909400000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
3,3,2,2025.04.08 22:05:00,1744149900376,1,1,3,0.04000000,1.0960000000,20.24000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
4,4,4,2025.04.09 18:05:00,1744221900365,0,0,3,0.03000000,1.1043200000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
5,5,4,2025.04.09 20:24:52,1744230292153,1,1,4,0.03000000,1.0968300000,-22.47000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,sl 1.09691,YES
6,6,6,2025.04.10 18:05:00,1744308300241,0,0,3,0.03000000,1.1168400000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
7,7,6,2025.04.10 22:05:00,1744322700448,1,1,3,0.03000000,1.1206200000,11.34000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
8,8,8,2025.04.11 18:05:00,1744394700360,0,0,3,0.02000000,1.1335700000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
9,9,8,2025.04.11 22:05:00,1744409100684,1,1,3,0.02000000,1.1317600000,-3.62000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
10,10,10,2025.04.14 18:05:00,1744653900264,0,0,3,0.03000000,1.1376000000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
11,11,10,2025.04.14 22:05:00,1744668300827,1,1,3,0.03000000,1.1351200000,-7.44000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
12,12,12,2025.04.15 18:05:00,1744740300627,0,0,3,0.04000000,1.1324000000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
13,13,12,2025.04.15 19:40:10,1744746010794,1,1,4,0.04000000,1.1266400000,-23.04000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,sl 1.12665,YES
14,14,14,2025.04.16 18:05:00,1744826700559,0,0,3,0.05000000,1.1382700000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
15,15,14,2025.04.16 22:05:00,1744841100817,1,1,3,0.05000000,1.1391900000,4.60000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
16,16,16,2025.04.17 18:05:00,1744913100624,0,0,3,0.05000000,1.1354900000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
17,17,16,2025.04.17 22:05:01,1744927501593,1,1,3,0.05000000,1.1372000000,8.55000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
18,18,18,2025.04.18 18:05:00,1744999500667,0,0,3,0.09000000,1.1393400000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
